Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00641639,1.47877e-36,-8.4853e-07
8,-0.01,6.8e-05,0.0128328,2.95753e-36,-1.69706e-06
8,-0.01,0.000102,0.0192492,4.4363e-36,-2.54559e-06
8,-0.01,0.000136,0.0255732,-4.15867e-37,-3.82592e-06
8,-0.01,0.00017,0.0318271,-1.0071e-35,-5.43383e-06
8,-0.01,0.000204,0.0380811,-1.97261e-35,-7.04175e-06
8,-0.01,0.000238,0.0442884,-2.98028e-35,-8.75434e-06
8,-0.01,0.000272,0.0502033,-4.2529e-35,-1.11248e-05
8,-0.01,0.000306,0.0561181,-5.52552e-35,-1.34953e-05
8,-0.01,0.00034,0.0620329,-6.79814e-35,-1.58658e-05
8,-0.01,0.000374,0.0676308,-6.17512e-35,-1.85353e-05
8,-0.01,0.000408,0.0730966,-4.76224e-35,-2.13293e-05
8,-0.01,0.000442,0.0785624,-3.34936e-35,-2.41234e-05
8,-0.01,0.000476,0.0838889,-1.38366e-35,-2.69675e-05
8,-0.01,0.00051,0.0888474,2.04313e-35,-2.99439e-05
8,-0.01,0.000544,0.0938058,5.46992e-35,-3.29203e-05
8,-0.01,0.000578,0.0987643,8.8967e-35,-3.58966e-05
8,-0.01,0.000612,0.103277,8.97527e-35,-3.89001e-05
8,-0.01,0.000646,0.107708,8.43096e-35,-4.19086e-05
8,-0.01,0.00068,0.112138,7.88664e-35,-4.49171e-05
8,-0.01,0.000714,0.116353,7.2676e-35,-4.78969e-05
8,-0.01,0.000748,0.120262,6.5418e-35,-5.08358e-05
8,-0.01,0.000782,0.12417,5.816e-35,-5.37747e-05
8,-0.01,0.000816,0.128078,5.0902e-35,-5.67136e-05
8,-0.01,0.00085,0.131499,6.27954e-35,-5.95168e-05
8,-0.01,0.000884,0.13491,7.5072e-35,-6.23173e-05
8,-0.01,0.000918,0.13832,8.73487e-35,-6.51178e-05
8,-0.01,0.000952,0.141477,7.55197e-35,-6.78191e-05
8,-0.01,0.000986,0.144426,4.38902e-35,-7.04391e-05
8,-0.01,0.00102,0.147375,1.2261e-35,-7.3059e-05
8,-0.01,0.001054,0.150274,-1.86462e-35,-7.56552e-05
8,-0.01,0.001088,0.152803,-4.41375e-35,-7.80734e-05
8,-0.01,0.001122,0.155331,-6.96288e-35,-8.04915e-05
8,-0.01,0.001156,0.15786,-9.512e-35,-8.29097e-05
8,-0.01,0.00119,0.16013,-9.70596e-35,-8.51853e-05
8,-0.01,0.001224,0.162283,-8.82277e-35,-8.73958e-05
8,-0.01,0.001258,0.164436,-7.93957e-35,-8.96063e-05
8,-0.01,0.001292,0.166505,-7.1499e-35,-9.17647e-05
8,-0.01,0.001326,0.168326,-6.63343e-35,-9.37712e-05
8,-0.01,0.00136,0.170147,-6.11695e-35,-9.57778e-05
8,-0.01,0.001394,0.171968,-5.60048e-35,-9.77843e-05
8,-0.01,0.001428,0.173551,-2.91981e-35,-9.96321e-05
8,-0.01,0.001462,0.175083,2.24603e-36,-0.000101446
8,-0.01,0.001496,0.176615,3.36903e-35,-0.00010326
8,-0.01,0.00153,0.178048,5.67814e-35,-0.000105004
8,-0.01,0.001564,0.17933,6.69198e-35,-0.000106641
8,-0.01,0.001598,0.180613,7.70583e-35,-0.000108278
8,-0.01,0.001632,0.181895,8.71967e-35,-0.000109915
8,-0.01,0.001666,0.182971,7.38572e-35,-0.000111397
8,-0.01,0.0017,0.184039,5.95618e-35,-0.000112873
8,-0.01,0.001734,0.185107,4.52664e-35,-0.000114349
8,-0.01,0.001768,0.186078,3.03481e-35,-0.000115749
8,-0.01,0.001802,0.186964,1.4876e-35,-0.000117081
8,-0.01,0.001836,0.18785,-5.96101e-37,-0.000118414
8,-0.01,0.00187,0.188721,-1.92521e-35,-0.000119734
8,-0.01,0.001904,0.189453,-6.72322e-35,-0.000120943
8,-0.01,0.001938,0.190185,-1.15212e-34,-0.000122152
8,-0.01,0.001972,0.190918,-1.63193e-34,-0.000123361
8,-0.01,0.002006,0.191564,-1.61339e-34,-0.000124495
8,-0.01,0.00204,0.192167,-1.34581e-34,-0.000125593
8,-0.01,0.002074,0.19277,-1.07822e-34,-0.000126691
8,-0.01,0.002108,0.193348,-8.09306e-35,-0.000127767
8,-0.01,0.002142,0.193843,-5.36093e-35,-0.000128772
8,-0.01,0.002176,0.194338,-2.6288e-35,-0.000129776
8,-0.01,0.00221,0.194833,1.03331e-36,-0.000130781
8,-0.01,0.002244,0.195256,-1.13156e-35,-0.000131726
8,-0.01,0.002278,0.195661,-3.3346e-35,-0.000132657
8,-0.01,0.002312,0.196067,-5.53763e-35,-0.000133587
8,-0.01,0.002346,0.196444,-4.79042e-35,-0.00013449
8,-0.01,0.00238,0.196775,9.23592e-36,-0.000135344
8,-0.01,0.002414,0.197106,6.63761e-35,-0.000136198
8,-0.01,0.002448,0.197438,1.23516e-34,-0.000137053
8,-0.01,0.002482,0.197711,1.3216e-34,-0.000137853
8,-0.01,0.002516,0.197981,1.37773e-34,-0.00013865
8,-0.01,0.00255,0.19825,1.43386e-34,-0.000139447
8,-0.01,0.002584,0.198494,1.06547e-34,-0.000140224
8,-0.01,0.002618,0.198714,2.88712e-35,-0.000140982
8,-0.01,0.002652,0.198933,-4.88045e-35,-0.00014174
8,-0.01,0.002686,0.199149,-1.20895e-34,-0.000142494
8,-0.01,0.00272,0.199327,-1.2745e-34,-0.000143209
8,-0.01,0.002754,0.199504,-1.34005e-34,-0.000143925
8,-0.01,0.002788,0.199682,-1.40559e-34,-0.00014464
8,-0.01,0.002822,0.199838,-1.40225e-34,-0.000145333
8,-0.01,0.002856,0.199982,-1.36133e-34,-0.000146014
8,-0.01,0.00289,0.200126,-1.32041e-34,-0.000146696
8,-0.01,0.002924,0.200264,-1.23083e-34,-0.000147371
8,-0.01,0.002958,0.20038,-9.64198e-35,-0.000148026
8,-0.01,0.002992,0.200496,-6.97568e-35,-0.000148682
8,-0.01,0.003026,0.200613,-4.30938e-35,-0.000149337
8,-0.01,0.00306,0.200711,-1.17933e-35,-0.000149977
8,-0.01,0.003094,0.200805,2.07817e-35,-0.000150612
8,-0.01,0.003128,0.200899,5.33567e-35,-0.000151247
8,-0.01,0.003162,0.200987,7.31246e-35,-0.000151874
8,-0.01,0.003196,0.201063,6.94132e-35,-0.000152486
8,-0.01,0.00323,0.201138,6.57018e-35,-0.000153097
8,-0.01,0.003264,0.201214,6.19904e-35,-0.000153708
8,-0.01,0.003298,0.201276,1.07775e-34,-0.000154305
8,-0.01,0.003332,0.201337,1.57778e-34,-0.0001549
8,-0.01,0.003366,0.201398,2.07781e-34,-0.000155495
8,-0.01,0.0034,0.201453,2.41296e-34,-0.000156086
8,-0.01,0.003434,0.201502,2.57672e-34,-0.000156675
8,-0.01,0.003468,0.201551,2.74047e-34,-0.000157263
8,-0.01,0.003502,0.2016,2.87137e-34,-0.00015785
8,-0.01,0.003536,0.201639,2.47644e-34,-0.000158427
8,-0.01,0.00357,0.201678,2.08151e-34,-0.000159004
8,-0.01,0.003604,0.201718,1.68658e-34,-0.000159581
8,-0.01,0.003638,0.201752,1.14649e-34,-0.000160152
8,-0.01,0.003672,0.201784,5.20172e-35,-0.00016072
8,-0.01,0.003706,0.201815,-1.06147e-35,-0.000161288
8,-0.01,0.00374,0.201846,-6.6714e-35,-0.000161854
8,-0.01,0.003774,0.201871,-9.60466e-35,-0.000162416
8,-0.01,0.003808,0.201896,-1.25379e-34,-0.000162977
8,-0.01,0.003842,0.201922,-1.54712e-34,-0.000163539
8,-0.01,0.003876,0.201943,-1.81913e-34,-0.000164096
8,-0.01,0.00391,0.201963,-2.08459e-34,-0.000164652
8,-0.01,0.003944,0.201984,-2.35005e-34,-0.000165209
8,-0.01,0.003978,0.202003,-2.66331e-34,-0.000165764
8,-0.01,0.004012,0.202019,-3.07222e-34,-0.000166316
8,-0.01,0.004046,0.202035,-3.48113e-34,-0.000166868
8,-0.01,0.00408,0.202051,-3.89004e-34,-0.00016742
8,-0.01,0.004114,0.202064,-2.89585e-34,-0.000167969
8,-0.01,0.004148,0.202077,-1.74934e-34,-0.000168517
8,-0.01,0.004182,0.20209,-6.02814e-35,-0.000169066
8,-0.01,0.004216,0.202102,2.53626e-35,-0.000169613
8,-0.01,0.00425,0.202112,7.83754e-35,-0.000170159
8,-0.01,0.004284,0.202123,1.31387e-34,-0.000170705
8,-0.01,0.004318,0.202133,1.81289e-34,-0.000171251
8,-0.01,0.004352,0.202141,1.54793e-34,-0.000171794
8,-0.01,0.004386,0.20215,1.28298e-34,-0.000172338
8,-0.01,0.00442,0.202158,1.01801e-34,-0.000172882
8,-0.01,0.004454,0.202165,1.00799e-34,-0.000173424
8,-0.01,0.004488,0.202172,1.16237e-34,-0.000173966
8,-0.01,0.004522,0.202179,1.31675e-34,-0.000174508
8,-0.01,0.004556,0.202185,1.43416e-34,-0.00017505
8,-0.01,0.00459,0.20219,1.37907e-34,-0.00017559
8,-0.01,0.004624,0.202196,1.32398e-34,-0.000176131
8,-0.01,0.004658,0.202201,1.26888e-34,-0.000176672
8,-0.01,0.004692,0.202206,9.38139e-35,-0.000177211
8,-0.01,0.004726,0.20221,5.13034e-35,-0.000177751
8,-0.01,0.00476,0.202214,8.7935e-36,-0.00017829
8,-0.01,0.004794,0.202218,-2.56584e-35,-0.000178829
8,-0.01,0.004828,0.202221,-4.24902e-35,-0.000179368
8,-0.01,0.004862,0.202225,-5.9322e-35,-0.000179906
8,-0.01,0.004896,0.202228,-7.61541e-35,-0.000180444
8,-0.01,0.00493,0.202231,-4.35703e-35,-0.000180982
8,-0.01,0.004964,0.202234,-4.39722e-36,-0.00018152
8,-0.01,0.004998,0.202236,3.47754e-35,-0.000182058
8,-0.01,0.005032,0.202239,5.21162e-35,-0.000182595
8,-0.01,0.005066,0.202241,4.2868e-35,-0.000183132
8,-0.01,0.0051,0.202243,3.36197e-35,-0.000183669
8,-0.01,0.005134,0.202245,2.41812e-35,-0.000184206
8,-0.01,0.005168,0.202247,5.28076e-36,-0.000184743
8,-0.01,0.005202,0.202249,-1.362e-35,-0.000185279
8,-0.01,0.005236,0.202251,-3.25204e-35,-0.000185816
8,-0.01,0.00527,0.202252,-5.60108e-35,-0.000186353
8,-0.01,0.005304,0.202254,-8.27135e-35,-0.000186889
8,-0.01,0.005338,0.202255,-1.09417e-34,-0.000187425
