Time,avg(flux)
5.7,-6.7744e-06
5.775,-5.84518e-06
5.85,-4.68035e-06
5.925,-3.25991e-06
6,-1.62784e-06
6.075,1.50117e-07
6.15,1.93316e-06
6.225,4.08235e-06
6.3,6.74161e-06
6.375,1.0004e-05
6.45,1.36793e-05
6.525,1.76884e-05
6.6,2.19844e-05
6.675,2.6553e-05
6.75,3.13113e-05
6.825,3.62128e-05
6.9,4.12032e-05
6.975,4.62047e-05
7.05,5.10865e-05
7.125,5.5744e-05
7.2,5.99913e-05
7.275,6.36538e-05
7.35,6.66006e-05
7.425,6.89377e-05
7.5,7.04907e-05
7.575,7.09259e-05
7.65,7.01271e-05
7.725,6.78235e-05
7.8,6.39201e-05
7.875,5.8247e-05
7.95,5.07993e-05
8.025,4.15273e-05
8.1,3.04658e-05
8.175,1.77597e-05
8.25,3.57347e-06
8.325,-1.18438e-05
8.4,-2.79413e-05
8.475,-4.43872e-05
8.55,-6.17074e-05
8.625,-8.01381e-05
8.7,-9.93115e-05
8.775,-0.000118224
8.85,-0.000137037
8.925,-0.000155045
9,-0.000171749
9.075,-0.00018664
9.15,-0.000199183
9.225,-0.000208801
9.3,-0.000214919
9.375,-0.000216901
9.45,-0.000214135
9.525,-0.000205814
9.6,-0.000191434
9.675,-0.000169935
9.75,-0.000140836
9.825,-0.00010371
9.9,-5.84383e-05
9.975,-5.33427e-06
10.05,5.47394e-05
10.125,0.000120226
10.2,0.000188922
10.275,0.000258419
10.35,0.000325549
10.425,0.000386423
10.5,0.000437548
10.575,0.000475035
10.65,0.000495541
10.725,0.000496742
10.8,0.000477715
10.875,0.000438863
10.95,0.000382096
11.025,0.000310468
11.1,0.000227624
11.175,0.000137526
11.25,4.43798e-05
11.325,-4.80885e-05
11.4,-0.000136684
11.475,-0.000218917
11.55,-0.000293038
11.625,-0.0003576
11.7,-0.000411942
11.775,-0.000455179
11.85,-0.000486915
11.925,-0.000506508
12,-0.000513139
12.075,-0.000505681
12.15,-0.000482609
12.225,-0.000442227
12.3,-0.000382706
12.375,-0.000302288
12.45,-0.000200073
12.525,-7.69051e-05
12.6,6.49137e-05
12.675,0.000219966
12.75,0.000379862
12.825,0.000532914
12.9,0.000666009
12.975,0.000765402
13.05,0.000819198
13.125,0.000819701
13.2,0.000764232
13.275,0.000656343
13.35,0.000505067
13.425,0.000323046
13.5,0.000124507
13.575,-7.5698e-05
13.65,-0.000265216
13.725,-0.000434008
13.8,-0.000575364
13.875,-0.000685421
13.95,-0.000761743
14.025,-0.000803359
14.1,-0.000810063
14.175,-0.000781583
14.25,-0.000717966
14.325,-0.000619575
14.4,-0.00048809
14.475,-0.000326231
14.55,-0.00013965
14.625,6.26875e-05
14.7,0.000267327
14.775,0.000458515
14.85,0.000618707
14.925,0.00073234
15,0.000787358
15.075,0.000778287
15.15,0.000706457
15.225,0.000579845
15.3,0.000411689
15.375,0.000217915
15.45,1.59177e-05
15.525,-0.000179389
15.6,-0.000355664
15.675,-0.00050431
15.75,-0.000618448
15.825,-0.000695311
15.9,-0.000732638
15.975,-0.000729381
16.05,-0.000685225
16.125,-0.000600309
16.2,-0.000476293
16.275,-0.000317432
16.35,-0.000132023
16.425,6.76413e-05
16.5,0.000264604
16.575,0.000439026
16.65,0.000571341
16.725,0.000644959
16.8,0.000650538
16.875,0.00058706
16.95,0.00046272
17.025,0.000292908
17.1,9.77635e-05
17.175,-0.000100329
17.25,-0.000281152
17.325,-0.000428916
17.4,-0.000532107
17.475,-0.000584539
17.55,-0.000584674
17.625,-0.000535114
17.7,-0.000441671
17.775,-0.000313167
17.85,-0.000161592
17.925,-1.00626e-06
18,0.000152641
18.075,0.000283968
18.15,0.000380573
18.225,0.000434214
18.3,0.000441348
18.375,0.000403945
18.45,0.000328708
18.525,0.000225924
18.6,0.000107823
18.675,-1.19405e-05
18.75,-0.000122413
18.825,-0.0002133
18.9,-0.000277247
18.975,-0.000309804
19.05,-0.00030883
19.125,-0.00027514
19.2,-0.000212351
19.275,-0.000126815
19.35,-2.69424e-05
19.425,7.62508e-05
19.5,0.000170547
19.575,0.000244209
19.65,0.000287509
19.725,0.000295209
19.8,0.00026726
19.875,0.000208481
19.95,0.000127327
20.025,3.56772e-05
20.1,-5.2563e-05
20.175,-0.000125683
20.25,-0.000174968
20.325,-0.000194839
20.4,-0.000184848
20.475,-0.000148347
20.55,-9.25241e-05
20.625,-2.62582e-05
20.7,4.06717e-05
20.775,9.89358e-05
20.85,0.0001407
20.925,0.000161851
21,0.000161653
21.075,0.000142671
21.15,0.000109805
21.225,6.93331e-05
21.3,2.7543e-05
21.375,-9.89947e-06
21.45,-3.87004e-05
21.525,-5.63666e-05
21.6,-6.21396e-05
21.675,-5.66498e-05
21.75,-4.14525e-05
21.825,-1.90829e-05
21.9,7.25651e-06
21.975,3.45916e-05
22.05,5.93265e-05
22.125,7.82947e-05
22.2,8.89529e-05
22.275,8.97771e-05
22.35,8.06349e-05
22.425,6.26813e-05
22.5,3.85391e-05
22.575,1.22297e-05
22.65,-1.19193e-05
22.725,-2.98067e-05
22.8,-3.86312e-05
22.875,-3.75253e-05
22.95,-2.77047e-05
23.025,-1.16574e-05
23.1,6.78009e-06
23.175,2.39057e-05
23.25,3.6318e-05
23.325,4.18593e-05
23.4,4.01308e-05
23.475,3.28648e-05
23.55,2.21377e-05
23.625,1.09478e-05
23.7,2.00531e-06
23.775,-3.09776e-06
