Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.0101935,2.87352e-38,-1.85248e-06
8,-0.01,6.8e-05,0.020387,5.74705e-38,-3.70495e-06
8,-0.01,0.000102,0.0305805,8.62057e-38,-5.55743e-06
8,-0.01,0.000136,0.0405946,3.09732e-38,-8.3902e-06
8,-0.01,0.00017,0.0504724,-8.79615e-38,-1.19667e-05
8,-0.01,0.000204,0.0603503,-2.06896e-37,-1.55431e-05
8,-0.01,0.000238,0.070134,-3.19871e-37,-1.93505e-05
8,-0.01,0.000272,0.0793258,-3.95389e-37,-2.46092e-05
8,-0.01,0.000306,0.0885176,-4.70907e-37,-2.98679e-05
8,-0.01,0.00034,0.0977094,-5.46424e-37,-3.51265e-05
8,-0.01,0.000374,0.106258,-2.16748e-37,-4.10162e-05
8,-0.01,0.000408,0.114539,2.81758e-37,-4.71688e-05
8,-0.01,0.000442,0.12282,7.80265e-37,-5.33214e-05
8,-0.01,0.000476,0.130819,1.15477e-36,-5.95722e-05
8,-0.01,0.00051,0.138075,1.20156e-36,-6.60822e-05
8,-0.01,0.000544,0.145331,1.24834e-36,-7.25923e-05
8,-0.01,0.000578,0.152587,1.29513e-36,-7.91024e-05
8,-0.01,0.000612,0.158953,1.33491e-36,-8.56271e-05
8,-0.01,0.000646,0.165152,1.37339e-36,-9.21545e-05
8,-0.01,0.00068,0.171352,1.41187e-36,-9.86819e-05
8,-0.01,0.000714,0.177128,1.51036e-36,-0.000105121
8,-0.01,0.000748,0.182297,1.69457e-36,-0.000111433
8,-0.01,0.000782,0.187467,1.87878e-36,-0.000117745
8,-0.01,0.000816,0.192637,2.06299e-36,-0.000124057
8,-0.01,0.00085,0.19686,2.62946e-36,-0.000130006
8,-0.01,0.000884,0.201065,3.20357e-36,-0.000135947
8,-0.01,0.000918,0.205269,3.77769e-36,-0.000141888
8,-0.01,0.000952,0.208993,3.95105e-36,-0.000147576
8,-0.01,0.000986,0.212321,3.79523e-36,-0.000153056
8,-0.01,0.00102,0.215649,3.63942e-36,-0.000158536
8,-0.01,0.001054,0.218885,3.42628e-36,-0.000163956
8,-0.01,0.001088,0.221437,2.78317e-36,-0.000168933
8,-0.01,0.001122,0.223989,2.14006e-36,-0.000173909
8,-0.01,0.001156,0.226541,1.49695e-36,-0.000178886
8,-0.01,0.00119,0.228632,1.18807e-36,-0.000183513
8,-0.01,0.001224,0.230513,1.03204e-36,-0.000187981
8,-0.01,0.001258,0.232394,8.76013e-37,-0.000192449
8,-0.01,0.001292,0.234129,3.99107e-37,-0.000196792
8,-0.01,0.001326,0.23544,-1.01528e-36,-0.000200769
8,-0.01,0.00136,0.236752,-2.42967e-36,-0.000204747
8,-0.01,0.001394,0.238063,-3.84406e-36,-0.000208724
8,-0.01,0.001428,0.238985,-3.53536e-36,-0.000212329
8,-0.01,0.001462,0.239823,-2.85742e-36,-0.000215853
8,-0.01,0.001496,0.240662,-2.17948e-36,-0.000219377
8,-0.01,0.00153,0.241349,-7.38494e-37,-0.00022274
8,-0.01,0.001564,0.241802,1.88571e-36,-0.000225851
8,-0.01,0.001598,0.242255,4.50991e-36,-0.000228963
8,-0.01,0.001632,0.242707,7.13411e-36,-0.000232074
8,-0.01,0.001666,0.242867,6.18472e-36,-0.000234833
8,-0.01,0.0017,0.243014,5.08983e-36,-0.000237578
8,-0.01,0.001734,0.243162,3.99495e-36,-0.000240324
8,-0.01,0.001768,0.243185,3.42281e-36,-0.000242906
8,-0.01,0.001802,0.243097,3.31534e-36,-0.000245344
8,-0.01,0.001836,0.243009,3.20786e-36,-0.000247781
8,-0.01,0.00187,0.242904,3.22783e-36,-0.000250193
8,-0.01,0.001904,0.242638,4.42156e-36,-0.000252367
8,-0.01,0.001938,0.242372,5.61529e-36,-0.000254541
8,-0.01,0.001972,0.242106,6.80902e-36,-0.000256715
8,-0.01,0.002006,0.241755,7.35656e-36,-0.000258737
8,-0.01,0.00204,0.24136,7.58117e-36,-0.000260683
8,-0.01,0.002074,0.240966,7.80577e-36,-0.00026263
8,-0.01,0.002108,0.240551,7.36946e-36,-0.000264531
8,-0.01,0.002142,0.240069,4.7852e-36,-0.000266284
8,-0.01,0.002176,0.239588,2.20094e-36,-0.000268037
8,-0.01,0.00221,0.239106,-3.83313e-37,-0.00026979
8,-0.01,0.002244,0.238581,-1.97502e-36,-0.000271446
8,-0.01,0.002278,0.238046,-3.3245e-36,-0.000273078
8,-0.01,0.002312,0.23751,-4.67398e-36,-0.000274709
8,-0.01,0.002346,0.236964,-3.72086e-36,-0.000276292
8,-0.01,0.00238,0.236401,1.10871e-36,-0.00027779
8,-0.01,0.002414,0.235838,5.93828e-36,-0.000279289
8,-0.01,0.002448,0.235274,1.07679e-35,-0.000280788
8,-0.01,0.002482,0.234705,1.04446e-35,-0.000282194
8,-0.01,0.002516,0.234135,9.79927e-36,-0.000283595
8,-0.01,0.00255,0.233565,9.15394e-36,-0.000284996
8,-0.01,0.002584,0.232999,7.70073e-36,-0.000286378
8,-0.01,0.002618,0.232437,5.47038e-36,-0.00028774
8,-0.01,0.002652,0.231876,3.24002e-36,-0.000289102
8,-0.01,0.002686,0.231316,1.44657e-36,-0.00029046
8,-0.01,0.00272,0.230774,4.77998e-36,-0.000291758
8,-0.01,0.002754,0.230232,8.1134e-36,-0.000293056
8,-0.01,0.002788,0.229691,1.14468e-35,-0.000294354
8,-0.01,0.002822,0.229167,1.366e-35,-0.00029563
8,-0.01,0.002856,0.228653,1.5262e-35,-0.000296895
8,-0.01,0.00289,0.228139,1.68641e-35,-0.00029816
8,-0.01,0.002924,0.227632,1.88286e-35,-0.00029942
8,-0.01,0.002958,0.22715,2.21117e-35,-0.000300663
8,-0.01,0.002992,0.226669,2.53948e-35,-0.000301907
8,-0.01,0.003026,0.226187,2.8678e-35,-0.000303151
8,-0.01,0.00306,0.225733,2.84969e-35,-0.000304384
8,-0.01,0.003094,0.225287,2.73638e-35,-0.000305614
8,-0.01,0.003128,0.224842,2.62306e-35,-0.000306844
8,-0.01,0.003162,0.224408,2.4289e-35,-0.000308071
8,-0.01,0.003196,0.223999,2.08654e-35,-0.000309293
8,-0.01,0.00323,0.223589,1.74418e-35,-0.000310514
8,-0.01,0.003264,0.22318,1.40182e-35,-0.000311736
8,-0.01,0.003298,0.222803,1.43065e-35,-0.000312957
8,-0.01,0.003332,0.22243,1.49113e-35,-0.000314177
8,-0.01,0.003366,0.222056,1.5516e-35,-0.000315398
8,-0.01,0.0034,0.221699,1.64214e-35,-0.000316621
8,-0.01,0.003434,0.22136,1.76395e-35,-0.000317846
8,-0.01,0.003468,0.221021,1.88575e-35,-0.000319072
8,-0.01,0.003502,0.220684,2.01487e-35,-0.000320297
8,-0.01,0.003536,0.220378,2.26111e-35,-0.00032153
8,-0.01,0.00357,0.220071,2.50734e-35,-0.000322763
8,-0.01,0.003604,0.219765,2.75358e-35,-0.000323996
8,-0.01,0.003638,0.219478,2.81708e-35,-0.000325234
8,-0.01,0.003672,0.219201,2.77205e-35,-0.000326475
8,-0.01,0.003706,0.218925,2.72702e-35,-0.000327716
8,-0.01,0.00374,0.218654,2.6289e-35,-0.000328959
8,-0.01,0.003774,0.218405,2.31324e-35,-0.000330208
8,-0.01,0.003808,0.218156,1.99758e-35,-0.000331457
8,-0.01,0.003842,0.217907,1.68192e-35,-0.000332706
8,-0.01,0.003876,0.217676,1.3358e-35,-0.000333961
8,-0.01,0.00391,0.217452,9.80305e-36,-0.000335219
8,-0.01,0.003944,0.217227,6.24808e-36,-0.000336477
8,-0.01,0.003978,0.21701,2.96328e-36,-0.000337739
8,-0.01,0.004012,0.216807,2.18944e-37,-0.000339009
8,-0.01,0.004046,0.216604,-2.52543e-36,-0.000340279
8,-0.01,0.00408,0.216401,-5.26977e-36,-0.000341549
8,-0.01,0.004114,0.216215,-5.98361e-36,-0.000342829
8,-0.01,0.004148,0.21603,-6.47699e-36,-0.00034411
8,-0.01,0.004182,0.215846,-6.97037e-36,-0.00034539
8,-0.01,0.004216,0.21567,-4.83962e-36,-0.000346674
8,-0.01,0.00425,0.215502,2.4325e-37,-0.000347961
