Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00414122,5.2659e-37,-4.73214e-07
8,-0.01,6.8e-05,0.00828244,1.05318e-36,-9.46429e-07
8,-0.01,0.000102,0.0124237,1.57977e-36,-1.41964e-06
8,-0.01,0.000136,0.0165019,3.39338e-36,-2.13576e-06
8,-0.01,0.00017,0.0205323,6.18339e-36,-3.03617e-06
8,-0.01,0.000204,0.0245628,8.9734e-36,-3.93657e-06
8,-0.01,0.000238,0.0285641,1.1995e-35,-4.8966e-06
8,-0.01,0.000272,0.0323826,1.64721e-35,-6.2314e-06
8,-0.01,0.000306,0.036201,2.09492e-35,-7.5662e-06
8,-0.01,0.00034,0.0400195,2.54263e-35,-8.901e-06
8,-0.01,0.000374,0.0436423,2.21901e-35,-1.04104e-05
8,-0.01,0.000408,0.0471836,1.57401e-35,-1.19926e-05
8,-0.01,0.000442,0.0507249,9.29e-36,-1.35748e-05
8,-0.01,0.000476,0.0541803,3.63428e-37,-1.51877e-05
8,-0.01,0.00051,0.0574086,-1.51086e-35,-1.68817e-05
8,-0.01,0.000544,0.060637,-3.05805e-35,-1.85758e-05
8,-0.01,0.000578,0.0638654,-4.60525e-35,-2.02698e-05
8,-0.01,0.000612,0.0668179,-4.60737e-35,-2.19858e-05
8,-0.01,0.000646,0.0697191,-4.32205e-35,-2.37058e-05
8,-0.01,0.00068,0.0726203,-4.03673e-35,-2.54258e-05
8,-0.01,0.000714,0.0753875,-3.75754e-35,-2.71321e-05
8,-0.01,0.000748,0.0779632,-3.48711e-35,-2.88187e-05
8,-0.01,0.000782,0.080539,-3.21667e-35,-3.05054e-05
8,-0.01,0.000816,0.0831147,-2.94623e-35,-3.2192e-05
8,-0.01,0.00085,0.085384,-3.0282e-35,-3.38055e-05
8,-0.01,0.000884,0.0876472,-3.11722e-35,-3.54175e-05
8,-0.01,0.000918,0.0899104,-3.20623e-35,-3.70296e-05
8,-0.01,0.000952,0.0920128,-2.84385e-35,-3.85862e-05
8,-0.01,0.000986,0.0939832,-2.11068e-35,-4.00973e-05
8,-0.01,0.00102,0.0959536,-1.37752e-35,-4.16084e-05
8,-0.01,0.001054,0.0978924,-8.45535e-36,-4.31059e-05
8,-0.01,0.001088,0.0995944,-1.82238e-35,-4.45018e-05
8,-0.01,0.001122,0.101296,-2.79923e-35,-4.58976e-05
8,-0.01,0.001156,0.102998,-3.77607e-35,-4.72934e-05
8,-0.01,0.00119,0.104534,-3.89245e-35,-4.86064e-05
8,-0.01,0.001224,0.105994,-3.6153e-35,-4.98815e-05
8,-0.01,0.001258,0.107454,-3.33815e-35,-5.11566e-05
8,-0.01,0.001292,0.108858,-2.77595e-35,-5.2401e-05
8,-0.01,0.001326,0.110102,-1.38095e-35,-5.35559e-05
8,-0.01,0.00136,0.111346,1.40416e-37,-5.47109e-05
8,-0.01,0.001394,0.11259,1.40904e-35,-5.58658e-05
8,-0.01,0.001428,0.113677,7.01686e-36,-5.69259e-05
8,-0.01,0.001462,0.114731,-4.56156e-36,-5.79657e-05
8,-0.01,0.001496,0.115785,-1.614e-35,-5.90055e-05
8,-0.01,0.00153,0.116774,-2.67316e-35,-6.00031e-05
8,-0.01,0.001564,0.117663,-3.5793e-35,-6.09355e-05
8,-0.01,0.001598,0.118551,-4.48544e-35,-6.18678e-05
8,-0.01,0.001632,0.11944,-5.39158e-35,-6.28002e-05
8,-0.01,0.001666,0.120191,-3.59645e-35,-6.36381e-05
8,-0.01,0.0017,0.120937,-1.69135e-35,-6.44721e-05
8,-0.01,0.001734,0.121682,2.13753e-36,-6.53061e-05
8,-0.01,0.001768,0.122362,1.53452e-35,-6.60935e-05
8,-0.01,0.001802,0.122985,2.33587e-35,-6.68393e-05
8,-0.01,0.001836,0.123608,3.13723e-35,-6.75852e-05
