Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00274407,-6.65437e-37,-2.64454e-07
8,-0.01,6.8e-05,0.00548814,-1.33087e-36,-5.28907e-07
8,-0.01,0.000102,0.00823221,-1.99631e-36,-7.93361e-07
8,-0.01,0.000136,0.0109295,-2.069e-36,-1.19368e-06
8,-0.01,0.00017,0.0135913,-1.69201e-36,-1.69708e-06
8,-0.01,0.000204,0.0162531,-1.31502e-36,-2.20047e-06
8,-0.01,0.000238,0.0188954,-1.11647e-36,-2.73746e-06
8,-0.01,0.000272,0.0214155,-2.03949e-36,-3.48557e-06
8,-0.01,0.000306,0.0239356,-2.96251e-36,-4.23369e-06
8,-0.01,0.00034,0.0264556,-3.88554e-36,-4.9818e-06
8,-0.01,0.000374,0.0288474,-4.71055e-36,-5.82905e-06
8,-0.01,0.000408,0.0311858,-5.49473e-36,-6.7176e-06
8,-0.01,0.000442,0.0335241,-6.27891e-36,-7.60616e-06
8,-0.01,0.000476,0.0358065,-5.40793e-36,-8.51211e-06
8,-0.01,0.00051,0.0379408,-1.62376e-37,-9.46405e-06
8,-0.01,0.000544,0.0400752,5.08319e-36,-1.0416e-05
8,-0.01,0.000578,0.0422095,1.03287e-35,-1.13679e-05
8,-0.01,0.000612,0.0441643,1.07431e-35,-1.23316e-05
8,-0.01,0.000646,0.0460856,1.02588e-35,-1.32974e-05
8,-0.01,0.00068,0.048007,9.77441e-36,-1.42632e-05
8,-0.01,0.000714,0.0498411,7.00587e-36,-1.52206e-05
8,-0.01,0.000748,0.0515505,9.74259e-37,-1.61658e-05
8,-0.01,0.000782,0.0532599,-5.05736e-36,-1.7111e-05
8,-0.01,0.000816,0.0549693,-1.1089e-35,-1.80563e-05
8,-0.01,0.00085,0.0564787,-7.76267e-36,-1.89575e-05
8,-0.01,0.000884,0.0579842,-4.24912e-36,-1.98579e-05
8,-0.01,0.000918,0.0594896,-7.35557e-37,-2.07583e-05
8,-0.01,0.000952,0.0608899,9.13692e-37,-2.16255e-05
8,-0.01,0.000986,0.0622038,1.0316e-36,-2.24653e-05
8,-0.01,0.00102,0.0635177,1.14952e-36,-2.33052e-05
8,-0.01,0.001054,0.0648109,9.44722e-37,-2.41369e-05
8,-0.01,0.001088,0.0659486,-1.68036e-36,-2.49074e-05
8,-0.01,0.001122,0.0670863,-4.30544e-36,-2.56779e-05
8,-0.01,0.001156,0.068224,-6.93051e-36,-2.64484e-05
8,-0.01,0.00119,0.0692523,-5.0069e-36,-2.7169e-05
8,-0.01,0.001224,0.0702306,-1.00291e-36,-2.78667e-05
8,-0.01,0.001258,0.0712088,3.00107e-36,-2.85643e-05
8,-0.01,0.001292,0.0721507,4.72123e-36,-2.92434e-05
8,-0.01,0.001326,0.0729864,-2.30993e-37,-2.98682e-05
8,-0.01,0.00136,0.073822,-5.18322e-36,-3.0493e-05
8,-0.01,0.001394,0.0746576,-1.01354e-35,-3.11178e-05
8,-0.01,0.001428,0.0753896,-1.47421e-35,-3.16849e-05
8,-0.01,0.001462,0.0760994,-1.92747e-35,-3.22396e-05
8,-0.01,0.001496,0.0768091,-2.38074e-35,-3.27943e-05
8,-0.01,0.00153,0.0774757,-2.53853e-35,-3.33233e-05
8,-0.01,0.001564,0.0780755,-2.23816e-35,-3.38123e-05
