Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00669803,-2.55079e-35,-1.8206e-06
8,-0.01,6.8e-05,0.0133961,-5.10158e-35,-3.64119e-06
8,-0.01,0.000102,0.0200941,-7.65236e-35,-5.46179e-06
8,-0.01,0.000136,0.026715,-8.32354e-35,-8.26814e-06
8,-0.01,0.00017,0.0332773,-7.56876e-35,-1.18223e-05
8,-0.01,0.000204,0.0398397,-6.81397e-35,-1.53766e-05
8,-0.01,0.000238,0.0463342,-5.7814e-35,-1.91595e-05
8,-0.01,0.000272,0.0524023,-3.00287e-35,-2.438e-05
8,-0.01,0.000306,0.0584704,-2.24342e-36,-2.96005e-05
8,-0.01,0.00034,0.0645385,2.55419e-35,-3.4821e-05
8,-0.01,0.000374,0.0701052,2.5891e-35,-4.06567e-05
8,-0.01,0.000408,0.075463,1.48084e-35,-4.67486e-05
8,-0.01,0.000442,0.0808208,3.72581e-36,-5.28405e-05
8,-0.01,0.000476,0.0859543,-1.28759e-35,-5.9028e-05
8,-0.01,0.00051,0.090495,-4.40646e-35,-6.54681e-05
8,-0.01,0.000544,0.0950357,-7.52533e-35,-7.19081e-05
8,-0.01,0.000578,0.0995764,-1.06442e-34,-7.83482e-05
8,-0.01,0.000612,0.103406,-7.94894e-35,-8.48013e-05
8,-0.01,0.000646,0.107103,-4.17206e-35,-9.12569e-05
8,-0.01,0.00068,0.1108,-3.95177e-36,-9.77125e-05
8,-0.01,0.000714,0.114161,6.72399e-35,-0.000104081
8,-0.01,0.000748,0.117045,1.86178e-34,-0.000110326
8,-0.01,0.000782,0.119928,3.05116e-34,-0.00011657
8,-0.01,0.000816,0.122811,4.24054e-34,-0.000122814
8,-0.01,0.00085,0.124962,4.33177e-34,-0.000128707
8,-0.01,0.000884,0.127097,4.40102e-34,-0.000134592
8,-0.01,0.000918,0.129233,4.47027e-34,-0.000140477
8,-0.01,0.000952,0.131008,4.33614e-34,-0.000146122
8,-0.01,0.000986,0.132484,4.03495e-34,-0.000151568
8,-0.01,0.00102,0.133961,3.73376e-34,-0.000157014
8,-0.01,0.001054,0.135372,3.30493e-34,-0.000162404
8,-0.01,0.001088,0.136287,1.91885e-34,-0.000167379
8,-0.01,0.001122,0.137202,5.3277e-35,-0.000172354
8,-0.01,0.001156,0.138117,-8.53307e-35,-0.000177329
8,-0.01,0.00119,0.138715,-1.45724e-34,-0.000181976
8,-0.01,0.001224,0.139168,-1.70346e-34,-0.000186472
8,-0.01,0.001258,0.13962,-1.94967e-34,-0.000190968
8,-0.01,0.001292,0.13998,-1.93634e-34,-0.000195353
8,-0.01,0.001326,0.140067,-1.1647e-34,-0.000199412
8,-0.01,0.00136,0.140154,-3.93057e-35,-0.000203472
8,-0.01,0.001394,0.140241,3.78584e-35,-0.000207531
8,-0.01,0.001428,0.140098,-1.44274e-37,-0.000211269
8,-0.01,0.001462,0.139906,-6.28249e-35,-0.000214938
8,-0.01,0.001496,0.139715,-1.25506e-34,-0.000218607
8,-0.01,0.00153,0.139443,-1.92231e-34,-0.000222137
8,-0.01,0.001564,0.139048,-2.65227e-34,-0.00022545
8,-0.01,0.001598,0.138653,-3.38223e-34,-0.000228764
8,-0.01,0.001632,0.138257,-4.11219e-34,-0.000232077
8,-0.01,0.001666,0.137729,-3.25693e-34,-0.000235105
8,-0.01,0.0017,0.137195,-2.33713e-34,-0.000238122
8,-0.01,0.001734,0.136662,-1.41733e-34,-0.000241138
8,-0.01,0.001768,0.136083,-2.72759e-35,-0.000244026
8,-0.01,0.001802,0.135465,1.07162e-34,-0.000246799
8,-0.01,0.001836,0.134847,2.416e-34,-0.000249571
8,-0.01,0.00187,0.134225,3.58997e-34,-0.000252325
8,-0.01,0.001904,0.133566,3.19457e-34,-0.000254903
8,-0.01,0.001938,0.132906,2.79916e-34,-0.000257482
8,-0.01,0.001972,0.132247,2.40375e-34,-0.00026006
8,-0.01,0.002006,0.131582,2.51285e-34,-0.000262536
8,-0.01,0.00204,0.130915,2.87408e-34,-0.000264962
8,-0.01,0.002074,0.130248,3.23531e-34,-0.000267387
8,-0.01,0.002108,0.129585,3.47143e-34,-0.000269786
8,-0.01,0.002142,0.128935,3.30098e-34,-0.000272098
8,-0.01,0.002176,0.128285,3.13053e-34,-0.00027441
8,-0.01,0.00221,0.127634,2.96007e-34,-0.000276722
8,-0.01,0.002244,0.127012,3.24098e-34,-0.00027897
8,-0.01,0.002278,0.126396,3.63205e-34,-0.000281203
8,-0.01,0.002312,0.125781,4.02312e-34,-0.000283436
8,-0.01,0.002346,0.125182,4.06586e-34,-0.000285648
8,-0.01,0.00238,0.124613,3.5222e-34,-0.000287826
8,-0.01,0.002414,0.124043,2.97854e-34,-0.000290004
8,-0.01,0.002448,0.123474,2.43487e-34,-0.000292182
8,-0.01,0.002482,0.122954,7.11871e-35,-0.000294329
8,-0.01,0.002516,0.122437,-1.08484e-34,-0.000296474
8,-0.01,0.00255,0.12192,-2.88155e-34,-0.000298619
8,-0.01,0.002584,0.121432,-3.3002e-34,-0.000300757
8,-0.01,0.002618,0.120971,-2.39326e-34,-0.000302886
8,-0.01,0.002652,0.120509,-1.48631e-34,-0.000305016
8,-0.01,0.002686,0.120052,-6.44509e-35,-0.000307145
8,-0.01,0.00272,0.119646,-5.67088e-35,-0.000309272
8,-0.01,0.002754,0.11924,-4.89666e-35,-0.000311399
8,-0.01,0.002788,0.118834,-4.12244e-35,-0.000313525
8,-0.01,0.002822,0.118463,-5.26671e-35,-0.000315656
8,-0.01,0.002856,0.11811,-7.45741e-35,-0.000317789
8,-0.01,0.00289,0.117757,-9.64809e-35,-0.000319922
8,-0.01,0.002924,0.117415,-6.31071e-35,-0.000322057
8,-0.01,0.002958,0.117112,1.71405e-34,-0.000324203
8,-0.01,0.002992,0.116809,4.05918e-34,-0.000326348
8,-0.01,0.003026,0.116506,6.4043e-34,-0.000328494
8,-0.01,0.00306,0.116239,5.76288e-34,-0.000330652
8,-0.01,0.003094,0.115981,4.30064e-34,-0.000332812
8,-0.01,0.003128,0.115723,2.8384e-34,-0.000334973
8,-0.01,0.003162,0.11548,8.96177e-35,-0.000337141
8,-0.01,0.003196,0.115263,-1.92599e-34,-0.00033932
8,-0.01,0.00323,0.115045,-4.74819e-34,-0.000341499
8,-0.01,0.003264,0.114828,-7.57038e-34,-0.000343679
8,-0.01,0.003298,0.114644,-5.40144e-34,-0.000345879
8,-0.01,0.003332,0.114462,-2.80713e-34,-0.000348081
8,-0.01,0.003366,0.114281,-2.12818e-35,-0.000350282
8,-0.01,0.0034,0.114115,1.74934e-34,-0.000352493
8,-0.01,0.003434,0.113964,3.05431e-34,-0.000354714
8,-0.01,0.003468,0.113814,4.35928e-34,-0.000356935
8,-0.01,0.003502,0.113664,5.49094e-34,-0.000359156
8,-0.01,0.003536,0.11354,3.84951e-34,-0.000361392
8,-0.01,0.00357,0.113416,2.20809e-34,-0.000363627
8,-0.01,0.003604,0.113292,5.66659e-35,-0.000365863
8,-0.01,0.003638,0.113181,-1.78856e-36,-0.00036811
8,-0.01,0.003672,0.113079,2.53508e-36,-0.000370363
8,-0.01,0.003706,0.112977,6.85871e-36,-0.000372616
8,-0.01,0.00374,0.112879,-2.77724e-35,-0.000374872
8,-0.01,0.003774,0.112796,-2.22015e-34,-0.00037714
8,-0.01,0.003808,0.112712,-4.16256e-34,-0.000379409
8,-0.01,0.003842,0.112629,-6.10498e-34,-0.000381678
8,-0.01,0.003876,0.112557,-5.18084e-34,-0.000383957
8,-0.01,0.00391,0.112489,-3.37466e-34,-0.00038624
