Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00362471,-4.95793e-37,-9.69415e-07
8,-0.01,6.8e-05,0.00724942,-9.91586e-37,-1.93883e-06
8,-0.01,0.000102,0.0108741,-1.48738e-36,-2.90825e-06
8,-0.01,0.000136,0.0144025,-1.68725e-36,-4.36053e-06
8,-0.01,0.00017,0.0178578,-1.66263e-36,-6.17915e-06
8,-0.01,0.000204,0.0213131,-1.63801e-36,-7.99777e-06
8,-0.01,0.000238,0.0247222,-1.53482e-36,-9.92585e-06
8,-0.01,0.000272,0.0278406,-9.37797e-37,-1.25419e-05
8,-0.01,0.000306,0.0309591,-3.40776e-37,-1.5158e-05
8,-0.01,0.00034,0.0340775,2.56246e-37,-1.7774e-05
8,-0.01,0.000374,0.0368943,5.29003e-37,-2.06545e-05
8,-0.01,0.000408,0.0395853,6.66651e-37,-2.36452e-05
8,-0.01,0.000442,0.0422763,8.04299e-37,-2.66359e-05
8,-0.01,0.000476,0.0448409,8.80644e-37,-2.96528e-05
8,-0.01,0.00051,0.0470709,7.94966e-37,-3.2739e-05
8,-0.01,0.000544,0.0493009,7.09287e-37,-3.58252e-05
8,-0.01,0.000578,0.051531,6.23609e-37,-3.89114e-05
8,-0.01,0.000612,0.0533778,5.98109e-37,-4.19374e-05
8,-0.01,0.000646,0.0551534,5.83804e-37,-4.49521e-05
8,-0.01,0.00068,0.0569289,5.69499e-37,-4.79669e-05
8,-0.01,0.000714,0.058531,6.55311e-37,-5.09093e-05
8,-0.01,0.000748,0.0598853,8.84146e-37,-5.37481e-05
8,-0.01,0.000782,0.0612395,1.11298e-36,-5.6587e-05
8,-0.01,0.000816,0.0625938,1.34182e-36,-5.94259e-05
8,-0.01,0.00085,0.0635829,1.72506e-36,-6.20333e-05
8,-0.01,0.000884,0.0645648,2.11139e-36,-6.46362e-05
8,-0.01,0.000918,0.0655466,2.49773e-36,-6.7239e-05
8,-0.01,0.000952,0.0663549,2.38274e-36,-6.96984e-05
8,-0.01,0.000986,0.0670207,1.85596e-36,-7.20402e-05
8,-0.01,0.00102,0.0676864,1.32918e-36,-7.4382e-05
8,-0.01,0.001054,0.0683218,8.50846e-37,-7.66931e-05
8,-0.01,0.001088,0.0687292,7.35809e-37,-7.87744e-05
8,-0.01,0.001122,0.0691365,6.20772e-37,-8.08557e-05
8,-0.01,0.001156,0.0695439,5.05735e-37,-8.29369e-05
8,-0.01,0.00119,0.0698117,5.69485e-37,-8.48504e-05
8,-0.01,0.001224,0.0700158,7.15002e-37,-8.66871e-05
8,-0.01,0.001258,0.0702198,8.6052e-37,-8.85237e-05
8,-0.01,0.001292,0.0703848,7.82223e-37,-9.03058e-05
8,-0.01,0.001326,0.0704359,5.00325e-38,-9.19282e-05
8,-0.01,0.00136,0.0704869,-6.82158e-37,-9.35507e-05
8,-0.01,0.001394,0.0705379,-1.41435e-36,-9.51731e-05
8,-0.01,0.001428,0.0704986,-1.86311e-36,-9.66458e-05
8,-0.01,0.001462,0.0704399,-2.25113e-36,-9.80865e-05
8,-0.01,0.001496,0.0703812,-2.63915e-36,-9.95271e-05
8,-0.01,0.00153,0.0702936,-2.59923e-36,-0.000100909
8,-0.01,0.001564,0.070161,-1.89573e-36,-0.000102198
8,-0.01,0.001598,0.0700284,-1.19223e-36,-0.000103488
8,-0.01,0.001632,0.0698959,-4.88725e-37,-0.000104778
8,-0.01,0.001666,0.0697202,3.84427e-37,-0.000105957
8,-0.01,0.0017,0.0695428,1.26448e-36,-0.000107132
8,-0.01,0.001734,0.0693654,2.14454e-36,-0.000108307
