Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00748023,-2.91727e-36,-6.66423e-07
8,-0.01,6.8e-05,0.0149605,-5.83454e-36,-1.33285e-06
8,-0.01,0.000102,0.0224407,-8.75181e-36,-1.99927e-06
8,-0.01,0.000136,0.0295855,-7.62435e-36,-2.97917e-06
8,-0.01,0.00017,0.0364759,-3.42835e-36,-4.19688e-06
8,-0.01,0.000204,0.0433663,7.6765e-37,-5.41459e-06
8,-0.01,0.000238,0.0501577,4.18708e-36,-6.70167e-06
8,-0.01,0.000272,0.0563266,2.72563e-36,-8.42468e-06
8,-0.01,0.000306,0.0624956,1.26418e-36,-1.01477e-05
8,-0.01,0.00034,0.0686645,-1.97269e-37,-1.18707e-05
8,-0.01,0.000374,0.0742797,2.22596e-36,-1.37373e-05
8,-0.01,0.000408,0.0796641,6.26779e-36,-1.56638e-05
8,-0.01,0.000442,0.0850486,1.03096e-35,-1.75903e-05
8,-0.01,0.000476,0.0902143,1.00357e-35,-1.95147e-05
8,-0.01,0.00051,0.0948021,-1.64454e-36,-2.1434e-05
8,-0.01,0.000544,0.0993899,-1.33248e-35,-2.33533e-05
8,-0.01,0.000578,0.103978,-2.50051e-35,-2.52725e-05
8,-0.01,0.000612,0.107914,-3.94423e-35,-2.70749e-05
8,-0.01,0.000646,0.11173,-5.43925e-35,-2.88555e-05
8,-0.01,0.00068,0.115545,-6.93426e-35,-3.06361e-05
8,-0.01,0.000714,0.119063,-8.11194e-35,-3.23242e-05
8,-0.01,0.000748,0.122156,-8.83628e-35,-3.38801e-05
8,-0.01,0.000782,0.125249,-9.56061e-35,-3.5436e-05
8,-0.01,0.034,0.127241,-1.69779e-34,0.000961555
8,-0.01,0.033966,0.127266,-1.11354e-34,0.000960102
8,-0.01,0.033932,0.127291,-4.80856e-35,0.000958657
8,-0.01,0.033898,0.127315,1.94808e-35,0.000957221
8,-0.01,0.033864,0.12734,8.70546e-35,0.000955784
