Time,avg(flux)
5.04,2.58842e-06
5.07,2.9392e-06
5.1,3.33721e-06
5.13,3.74387e-06
5.16,4.20785e-06
5.19,4.72338e-06
5.22,5.30044e-06
5.25,5.9438e-06
5.28,6.66628e-06
5.31,7.46374e-06
5.34,8.36035e-06
5.37,9.35496e-06
5.4,1.04596e-05
5.43,1.16771e-05
5.46,1.30398e-05
5.49,1.45435e-05
5.52,1.62034e-05
5.55,1.80475e-05
5.58,2.00665e-05
5.61,2.23075e-05
5.64,2.47549e-05
5.67,2.74727e-05
5.7,3.04284e-05
5.73,3.36835e-05
5.76,3.72187e-05
5.79,4.11182e-05
5.82,4.53577e-05
5.85,4.99712e-05
5.88,5.49494e-05
5.91,6.04149e-05
5.94,6.62876e-05
5.97,7.26184e-05
6,7.94491e-05
6.03,8.68037e-05
6.06,9.46955e-05
6.09,0.000103111
6.12,0.000112106
6.15,0.00012171
6.18,0.000131732
6.21,0.000142444
6.24,0.000153628
6.27,0.000165352
6.3,0.000177556
6.33,0.000190205
6.36,0.000203193
6.39,0.000216542
6.42,0.000230115
6.45,0.000243807
6.48,0.000257546
6.51,0.000271199
6.54,0.000284618
6.57,0.0002977
6.6,0.000310272
6.63,0.00032215
6.66,0.00033322
6.69,0.000343411
6.72,0.000352403
6.75,0.000360191
6.78,0.000366758
6.81,0.000371731
6.84,0.000375042
6.87,0.000376878
6.9,0.000377121
6.93,0.000375592
6.96,0.000372549
6.99,0.00036783
7.02,0.000361502
7.05,0.00035381
7.08,0.000344581
7.11,0.000334332
7.14,0.000322895
7.17,0.000310581
7.2,0.000297366
7.23,0.000283547
7.26,0.000269246
7.29,0.000254634
7.32,0.000239802
7.35,0.000224949
7.38,0.000210161
7.41,0.00019557
7.44,0.00018125
7.47,0.000167335
7.5,0.000153853
7.53,0.000140889
7.56,0.000128405
7.59,0.000116576
7.62,0.000105372
7.65,9.47194e-05
7.68,8.47499e-05
7.71,7.53156e-05
7.74,6.65344e-05
7.77,5.83548e-05
7.8,5.0653e-05
7.83,4.35175e-05
7.86,3.69064e-05
7.89,3.07387e-05
7.92,2.50259e-05
7.95,1.96897e-05
7.98,1.47687e-05
8.01,1.01657e-05
8.04,5.8616e-06
8.07,1.84738e-06
8.1,-1.89413e-06
8.13,-5.39076e-06
8.16,-8.67995e-06
8.19,-1.17821e-05
8.22,-1.46883e-05
8.25,-1.74206e-05
8.28,-2.00051e-05
8.31,-2.24229e-05
8.34,-2.4702e-05
8.37,-2.68093e-05
8.4,-2.87926e-05
8.43,-3.06316e-05
8.46,-3.2305e-05
8.49,-3.38363e-05
8.52,-3.5199e-05
8.55,-3.64058e-05
8.58,-3.74377e-05
8.61,-3.82871e-05
8.64,-3.896e-05
