Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00370382,1.56965e-37,-1.1444e-06
8,-0.01,6.8e-05,0.00740764,3.13929e-37,-2.2888e-06
8,-0.01,0.000102,0.0111115,4.70894e-37,-3.4332e-06
8,-0.01,0.000136,0.0148308,-2.61566e-36,-5.18864e-06
8,-0.01,0.00017,0.018562,-8.16291e-36,-7.40765e-06
8,-0.01,0.000204,0.0222932,-1.37102e-35,-9.62665e-06
8,-0.01,0.000238,0.0259957,-1.87833e-35,-1.19917e-05
8,-0.01,0.000272,0.0295186,-2.08763e-35,-1.52749e-05
8,-0.01,0.000306,0.0330414,-2.29694e-35,-1.85581e-05
8,-0.01,0.00034,0.0365642,-2.50624e-35,-2.18413e-05
8,-0.01,0.000374,0.0398354,-3.00808e-35,-2.55378e-05
8,-0.01,0.000408,0.0430016,-3.6318e-35,-2.94065e-05
8,-0.01,0.000442,0.0461679,-4.25553e-35,-3.32752e-05
8,-0.01,0.000476,0.0492144,-4.52941e-35,-3.72145e-05
8,-0.01,0.00051,0.0519442,-3.87869e-35,-4.13404e-05
8,-0.01,0.000544,0.0546741,-3.22796e-35,-4.54663e-05
8,-0.01,0.000578,0.057404,-2.57724e-35,-4.95921e-05
8,-0.01,0.000612,0.0597415,-1.6267e-35,-5.37593e-05
8,-0.01,0.000646,0.0620061,-6.20388e-36,-5.79341e-05
8,-0.01,0.00068,0.0642706,3.85925e-36,-6.2109e-05
8,-0.01,0.000714,0.0663467,9.6928e-36,-6.62455e-05
8,-0.01,0.000748,0.0681534,9.48412e-36,-7.03273e-05
8,-0.01,0.000782,0.0699602,9.27544e-36,-7.44091e-05
8,-0.01,0.000816,0.071767,9.06676e-36,-7.84909e-05
8,-0.01,0.00085,0.0731564,2.16406e-35,-8.23891e-05
8,-0.01,0.000884,0.0745374,3.44702e-35,-8.62836e-05
8,-0.01,0.000918,0.0759183,4.72998e-35,-9.01782e-05
8,-0.01,0.000952,0.0770912,5.06573e-35,-9.39401e-05
8,-0.01,0.000986,0.0780931,4.62344e-35,-9.75931e-05
8,-0.01,0.00102,0.079095,4.18116e-35,-0.000101246
8,-0.01,0.001054,0.0800587,3.73719e-35,-0.000104868
8,-0.01,0.001088,0.0807356,3.28059e-35,-0.000108258
8,-0.01,0.001122,0.0814126,2.82398e-35,-0.000111647
8,-0.01,0.001156,0.0820895,2.36738e-35,-0.000115037
8,-0.01,0.00119,0.0825818,2.14992e-35,-0.000118245
8,-0.01,0.001224,0.0829897,2.04184e-35,-0.000121371
8,-0.01,0.001258,0.0833976,1.93376e-35,-0.000124497
8,-0.01,0.001292,0.0837506,1.54842e-35,-0.000127558
8,-0.01,0.001326,0.0839435,3.5303e-36,-0.000130429
8,-0.01,0.00136,0.0841365,-8.42364e-36,-0.0001333
8,-0.01,0.001394,0.0843294,-2.03776e-35,-0.000136171
8,-0.01,0.001428,0.0843869,-3.33916e-35,-0.000138858
8,-0.01,0.001462,0.0844154,-4.66328e-35,-0.000141505
8,-0.01,0.001496,0.0844439,-5.9874e-35,-0.000144153
8,-0.01,0.00153,0.0844251,-7.17154e-35,-0.000146725
8,-0.01,0.001564,0.084333,-8.13863e-35,-0.000149179
8,-0.01,0.001598,0.0842409,-9.10571e-35,-0.000151634
8,-0.01,0.001632,0.0841488,-1.00728e-34,-0.000154089
8,-0.01,0.001666,0.0839766,-8.44646e-35,-0.000156381
