Time,avg(H)
0.075,0.4994
0.15,0.4994
0.225,0.499401
0.3,0.499402
0.375,0.499403
0.45,0.499404
0.525,0.499405
0.6,0.499406
0.675,0.499405
0.75,0.499405
0.825,0.499403
0.9,0.4994
0.975,0.499396
1.05,0.499392
1.125,0.499389
1.2,0.499388
1.275,0.499389
1.35,0.499392
1.425,0.499396
1.5,0.499402
1.575,0.499407
1.65,0.499413
1.725,0.499416
1.8,0.499419
1.875,0.499419
1.95,0.499418
2.025,0.499415
2.1,0.49941
2.175,0.499404
2.25,0.499396
2.325,0.499389
2.4,0.499382
2.475,0.499377
2.55,0.499375
2.625,0.499376
2.7,0.499381
2.775,0.499388
2.85,0.499398
2.925,0.499408
3,0.499416
3.075,0.49942
3.15,0.499422
3.225,0.499419
3.3,0.499413
3.375,0.499404
3.45,0.499393
3.525,0.499383
3.6,0.499374
3.675,0.499367
3.75,0.499364
3.825,0.499363
3.9,0.499363
3.975,0.499363
4.05,0.499361
4.125,0.499357
4.2,0.49935
4.275,0.499338
4.35,0.499322
4.425,0.499302
4.5,0.499281
4.575,0.499259
4.65,0.499238
4.725,0.499219
4.8,0.499203
4.875,0.499191
4.95,0.499183
5.025,0.499179
5.1,0.499179
5.175,0.499185
5.25,0.499198
5.325,0.499219
5.4,0.49925
5.475,0.499294
5.55,0.499356
5.625,0.499439
5.7,0.499538
5.775,0.499649
5.85,0.499772
5.925,0.499905
6,0.50005
6.075,0.500208
6.15,0.500382
6.225,0.500577
6.3,0.500794
6.375,0.500994
6.45,0.501177
6.525,0.501351
6.6,0.501517
6.675,0.501673
6.75,0.501816
6.825,0.501939
6.9,0.502029
6.975,0.502075
7.05,0.502071
7.125,0.502012
7.2,0.501893
7.275,0.501724
7.35,0.501505
7.425,0.501226
7.5,0.500854
7.575,0.500374
7.65,0.49989
7.725,0.49927
7.8,0.498644
7.875,0.497898
7.95,0.497175
8.025,0.496343
8.1,0.495532
8.175,0.494714
8.25,0.493862
8.325,0.49311
8.4,0.492355
8.475,0.491715
8.55,0.49114
8.625,0.490745
8.7,0.490475
8.775,0.490385
8.85,0.490523
8.925,0.490882
9,0.491532
9.075,0.492483
9.15,0.493779
9.225,0.495432
9.3,0.497434
9.375,0.499794
9.45,0.502457
9.525,0.505358
9.6,0.508451
9.675,0.511594
9.75,0.514577
9.825,0.517279
9.9,0.519487
9.975,0.520962
10.05,0.521615
10.125,0.521256
10.2,0.519946
10.275,0.517731
10.35,0.514675
10.425,0.511039
10.5,0.506971
10.575,0.502692
10.65,0.498403
10.725,0.494205
10.8,0.490273
10.875,0.486695
10.95,0.483495
11.025,0.480784
11.1,0.478584
11.175,0.476916
11.25,0.475854
11.325,0.475463
11.4,0.475779
11.475,0.476935
11.55,0.479059
11.625,0.482187
11.7,0.486515
11.775,0.492052
11.85,0.498827
11.925,0.506738
12,0.515475
12.075,0.524587
12.15,0.533092
12.225,0.540132
12.3,0.54455
12.375,0.545517
12.45,0.542619
12.525,0.536146
12.6,0.52702
12.675,0.516373
12.75,0.505316
12.825,0.494599
12.9,0.484908
12.975,0.476536
13.05,0.469697
13.125,0.464459
13.2,0.460821
13.275,0.458761
13.35,0.458417
13.425,0.45977
13.5,0.463007
13.575,0.468228
13.65,0.475584
13.725,0.485186
13.8,0.497004
13.875,0.510413
13.95,0.524553
14.025,0.537792
14.1,0.547929
14.175,0.553304
14.25,0.552536
14.325,0.54577
14.4,0.534461
14.475,0.520867
14.55,0.506751
14.625,0.493421
14.7,0.481774
14.775,0.472193
14.85,0.464731
14.925,0.459482
15,0.456344
15.075,0.455378
15.15,0.456514
15.225,0.459921
15.3,0.465694
15.375,0.473975
15.45,0.484761
15.525,0.49796
15.6,0.512806
15.675,0.527857
15.75,0.54084
15.825,0.54916
15.9,0.550925
15.975,0.545106
16.05,0.533132
16.125,0.517649
16.2,0.50144
16.275,0.486458
16.35,0.473768
16.425,0.464152
16.5,0.457675
16.575,0.454489
16.65,0.454543
16.725,0.457881
16.8,0.464469
16.875,0.474272
16.95,0.486927
17.025,0.501714
17.1,0.517056
17.175,0.530402
17.25,0.539315
17.325,0.541949
17.4,0.537669
17.475,0.52803
17.55,0.515453
17.625,0.50241
17.7,0.49052
17.775,0.480773
17.85,0.473585
17.925,0.469189
18,0.46764
18.075,0.468813
18.15,0.472602
18.225,0.478758
18.3,0.487025
18.375,0.496783
18.45,0.50718
18.525,0.516951
18.6,0.524545
18.675,0.528582
18.75,0.528081
18.825,0.522944
18.9,0.514307
18.975,0.503974
19.05,0.493638
19.125,0.484666
19.2,0.477927
19.275,0.474058
19.35,0.473283
19.425,0.475707
19.5,0.481148
19.575,0.489123
19.65,0.498884
19.725,0.508705
19.8,0.516952
19.875,0.521923
19.95,0.522428
20.025,0.518577
20.1,0.51164
20.175,0.503498
20.25,0.495676
20.325,0.489294
20.4,0.48502
20.475,0.483157
20.55,0.483632
20.625,0.48622
20.7,0.490413
20.775,0.495528
20.85,0.500802
20.925,0.505477
21,0.508936
21.075,0.510682
21.15,0.510643
21.225,0.508954
21.3,0.505904
21.375,0.502032
21.45,0.497886
21.525,0.494051
21.6,0.491038
21.675,0.489285
21.75,0.489005
21.825,0.490362
21.9,0.493237
21.975,0.497261
22.05,0.50179
22.125,0.505973
22.2,0.508847
22.275,0.509549
22.35,0.507965
22.425,0.504557
22.5,0.5003
22.575,0.496263
22.65,0.49331
22.725,0.491907
22.8,0.492187
22.875,0.494006
22.95,0.496831
23.025,0.499895
23.1,0.502431
23.175,0.503871
23.25,0.504038
23.325,0.503159
23.4,0.501648
23.475,0.499997
23.55,0.498514
23.625,0.497372
23.7,0.496603
23.775,0.496248
23.85,0.496216
23.925,0.496495
24,0.497166
24.075,0.498107
24.15,0.499265
24.225,0.500463
24.3,0.501437
24.375,0.501906
24.45,0.501706
24.525,0.500913
24.6,0.499679
24.675,0.498407
24.75,0.497469
24.825,0.497178
24.9,0.497541
24.975,0.498552
25.05,0.499855
25.125,0.501063
25.2,0.501739
25.275,0.501729
25.35,0.50105
25.425,0.4999
25.5,0.498723
25.575,0.49784
25.65,0.497482
25.725,0.49754
25.8,0.497849
25.875,0.498214
25.95,0.498398
26.025,0.498405
26.1,0.498354
26.175,0.4984
26.25,0.498611
26.325,0.498939
26.4,0.499276
26.475,0.499466
26.55,0.499408
26.625,0.499194
26.7,0.499018
26.775,0.499018
26.85,0.499278
26.925,0.499785
27,0.500287
27.075,0.500696
27.15,0.500791
27.225,0.500502
27.3,0.500018
27.375,0.499434
27.45,0.498937
27.525,0.498663
27.6,0.498544
27.675,0.498509
27.75,0.498461
27.825,0.498321
27.9,0.498075
27.975,0.497847
28.05,0.497757
28.125,0.497849
28.2,0.498126
28.275,0.498456
28.35,0.498714
28.425,0.498874
28.5,0.498963
28.575,0.499067
28.65,0.49928
28.725,0.499639
28.8,0.50001
28.875,0.500324
28.95,0.500487
29.025,0.500426
29.1,0.500179
29.175,0.49983
29.25,0.499427
29.325,0.499079
29.4,0.498833
29.475,0.498617
29.55,0.498366
29.625,0.498027
29.7,0.4977
29.775,0.497465
29.85,0.497384
29.925,0.497502
30,0.497817
