Time,avg(H)
0.075,0.499932
0.15,0.499931
0.225,0.499932
0.3,0.499932
0.375,0.499933
0.45,0.499931
0.525,0.499932
0.6,0.499932
0.675,0.499932
0.75,0.499932
0.825,0.499932
0.9,0.499932
0.975,0.499932
1.05,0.499932
1.125,0.499933
1.2,0.499933
1.275,0.499933
1.35,0.499933
1.425,0.499933
1.5,0.499933
1.575,0.499933
1.65,0.499933
1.725,0.499933
1.8,0.499933
1.875,0.499933
1.95,0.499932
2.025,0.499932
2.1,0.499932
2.175,0.499933
2.25,0.499934
2.325,0.499934
2.4,0.499935
2.475,0.499937
2.55,0.499938
2.625,0.499939
2.7,0.49994
2.775,0.499941
2.85,0.499942
2.925,0.499943
3,0.499943
3.075,0.499943
3.15,0.499943
3.225,0.499942
3.3,0.499941
3.375,0.49994
3.45,0.499937
3.525,0.499932
3.6,0.499927
3.675,0.499919
3.75,0.499909
3.825,0.499897
3.9,0.499882
3.975,0.499866
4.05,0.499849
4.125,0.499831
4.2,0.499816
4.275,0.499804
4.35,0.4998
4.425,0.49981
4.5,0.499848
4.575,0.499916
4.65,0.500046
4.725,0.50037
4.8,0.500714
4.875,0.501054
4.95,0.501371
5.025,0.501655
5.1,0.501907
5.175,0.502302
5.25,0.502672
5.325,0.502905
5.4,0.502997
5.475,0.502935
5.55,0.502665
5.625,0.502053
5.7,0.501617
5.775,0.50096
5.85,0.499863
5.925,0.499111
6,0.497906
6.075,0.497241
6.15,0.496402
6.225,0.495855
6.3,0.49577
6.375,0.495964
6.45,0.496902
6.525,0.497895
6.6,0.499572
6.675,0.501446
6.75,0.503444
6.825,0.505393
6.9,0.507068
6.975,0.507981
7.05,0.508527
7.125,0.5079
7.2,0.506689
7.275,0.504403
7.35,0.50162
7.425,0.4985
7.5,0.495458
7.575,0.492763
7.65,0.490746
7.725,0.489618
7.8,0.489676
7.875,0.491091
7.95,0.493556
8.025,0.497214
8.1,0.50152
8.175,0.505991
8.25,0.510353
8.325,0.513626
8.4,0.515273
8.475,0.514807
8.55,0.512041
8.625,0.50784
8.7,0.502623
8.775,0.497113
8.85,0.491895
8.925,0.48795
9,0.48577
9.075,0.485519
9.15,0.487191
9.225,0.490625
9.3,0.495638
9.375,0.501587
9.45,0.507586
9.525,0.512694
9.6,0.515831
9.675,0.516559
9.75,0.514529
9.825,0.510399
9.9,0.505175
9.975,0.499717
10.05,0.495298
10.125,0.492023
10.2,0.491049
10.275,0.491537
10.35,0.493608
10.425,0.496759
10.5,0.499957
10.575,0.50298
10.65,0.504556
10.725,0.504684
10.8,0.503417
10.875,0.501361
10.95,0.499343
11.025,0.497952
11.1,0.498351
11.175,0.500436
11.25,0.503942
11.325,0.508614
11.4,0.512812
11.475,0.515326
11.55,0.514806
11.625,0.510642
11.7,0.503525
11.775,0.494735
11.85,0.486282
11.925,0.479482
12,0.475592
12.075,0.475471
12.15,0.479442
12.225,0.487589
12.3,0.499454
12.375,0.514036
12.45,0.526911
12.525,0.535671
12.6,0.537041
12.675,0.529948
12.75,0.517246
12.825,0.502362
12.9,0.48845
12.975,0.477045
13.05,0.469421
13.125,0.465761
13.2,0.466414
13.275,0.471223
13.35,0.479664
13.425,0.491224
13.5,0.504979
13.575,0.518819
13.65,0.530561
13.725,0.537502
13.8,0.537507
13.875,0.530208
13.95,0.517864
14.025,0.503442
14.1,0.489553
14.175,0.478078
14.25,0.470155
14.325,0.466445
14.4,0.467013
14.475,0.471578
14.55,0.479956
14.625,0.491171
14.7,0.504421
14.775,0.51736
14.85,0.527245
14.925,0.532227
15,0.531198
15.075,0.524416
15.15,0.51454
15.225,0.503548
15.3,0.493571
15.375,0.485594
15.45,0.480255
15.525,0.477952
15.6,0.478926
15.675,0.482243
15.75,0.488049
15.825,0.495385
15.9,0.50324
15.975,0.510532
16.05,0.515745
16.125,0.517917
16.2,0.516906
16.275,0.512947
16.35,0.507525
16.425,0.501942
16.5,0.497505
16.575,0.494556
16.65,0.493507
16.725,0.493994
16.8,0.496037
16.875,0.498981
16.95,0.501651
17.025,0.503676
17.1,0.504437
17.175,0.503664
17.25,0.501614
17.325,0.498909
17.4,0.49593
17.475,0.493965
17.55,0.493609
17.625,0.494941
17.7,0.497872
17.775,0.502672
17.85,0.508001
17.925,0.513478
18,0.517348
18.075,0.518429
18.15,0.515966
18.225,0.510399
18.3,0.50227
18.375,0.493588
18.45,0.485487
18.525,0.479382
18.6,0.475921
18.675,0.475932
18.75,0.479621
18.825,0.486665
18.9,0.496602
18.975,0.50819
19.05,0.520369
19.125,0.529734
19.2,0.534142
19.275,0.531926
19.35,0.523531
19.425,0.511111
19.5,0.497372
19.575,0.484567
19.65,0.474434
19.725,0.467743
19.8,0.465409
19.875,0.467215
19.95,0.473335
20.025,0.483178
20.1,0.496438
20.175,0.512123
20.25,0.525635
20.325,0.535327
20.4,0.538658
20.475,0.534108
20.55,0.523717
20.625,0.509882
20.7,0.495989
20.775,0.483811
20.85,0.474619
20.925,0.46925
21,0.467616
21.075,0.469818
21.15,0.475879
21.225,0.484991
21.3,0.496749
21.375,0.509395
21.45,0.520695
21.525,0.528723
21.6,0.531471
21.675,0.527983
21.75,0.52014
21.825,0.509871
21.9,0.499463
21.975,0.490238
22.05,0.483604
22.125,0.479673
22.2,0.478883
22.275,0.480838
22.35,0.485287
22.425,0.491587
22.5,0.498895
22.575,0.506165
22.65,0.512081
22.725,0.515645
22.8,0.515922
22.875,0.513629
22.95,0.509438
23.025,0.504557
23.1,0.499953
23.175,0.4968
23.25,0.495094
23.325,0.495011
23.4,0.496242
23.475,0.49868
23.55,0.501261
23.625,0.503252
23.7,0.503913
23.775,0.503483
23.85,0.501585
23.925,0.499012
24,0.49595
24.075,0.493763
24.15,0.492814
24.225,0.49333
24.3,0.495625
24.375,0.499721
24.45,0.505288
24.525,0.511251
24.6,0.516352
24.675,0.519373
24.75,0.518873
24.825,0.514381
24.9,0.507016
24.975,0.49792
25.05,0.489169
25.125,0.481878
25.2,0.477272
25.275,0.475598
25.35,0.477353
25.425,0.482235
25.5,0.490345
25.575,0.50073
25.65,0.512285
25.725,0.523719
25.8,0.531685
25.875,0.534436
25.95,0.529928
26.025,0.519345
26.1,0.505664
26.175,0.491912
26.25,0.479995
26.325,0.471368
26.4,0.466776
26.475,0.46606
26.55,0.469749
26.625,0.477314
26.7,0.488183
26.775,0.50144
26.85,0.515972
26.925,0.528271
27,0.536277
27.075,0.537473
27.15,0.530579
27.225,0.51838
27.3,0.503998
27.375,0.49072
27.45,0.480103
27.525,0.472786
27.6,0.469319
27.675,0.469469
27.75,0.473241
27.825,0.480125
27.9,0.489919
27.975,0.501197
28.05,0.513133
28.125,0.52296
28.2,0.52893
28.275,0.52933
28.35,0.523994
28.425,0.515179
28.5,0.505002
28.575,0.495244
28.65,0.487303
28.725,0.481873
28.8,0.479624
28.875,0.480055
28.95,0.48343
29.025,0.488666
29.1,0.495281
29.175,0.502312
29.25,0.508689
29.325,0.513351
29.4,0.515351
29.475,0.514263
29.55,0.511076
29.625,0.506388
29.7,0.501629
29.775,0.497683
29.85,0.495307
29.925,0.494392
30,0.495289
