01/07/2022 16:08:33.968,0.22251,0.22371,0.22414,0.22456,342.20
01/07/2022 16:08:33.976,0.22251,0.22371,0.22414,0.22456,342.20
01/07/2022 16:08:33.984,0.22251,0.22371,0.22414,0.22448,342.20
01/07/2022 16:08:33.992,0.22251,0.22371,0.22422,0.22448,342.20
01/07/2022 16:08:34.000,0.22251,0.22371,0.22414,0.22448,342.20
01/07/2022 16:08:34.008,0.22208,0.22371,0.22414,0.22456,342.20
01/07/2022 16:08:34.016,0.22208,0.22371,0.22414,0.22456,342.20
01/07/2022 16:08:34.024,0.22208,0.22345,0.22414,0.22456,342.20
01/07/2022 16:08:34.032,0.22208,0.22345,0.22414,0.22456,342.20
01/07/2022 16:08:34.040,0.22217,0.22345,0.22422,0.22448,342.20
01/07/2022 16:08:34.048,0.22208,0.22345,0.22422,0.22456,342.20
01/07/2022 16:08:34.056,0.22217,0.22337,0.22422,0.22456,342.20
01/07/2022 16:08:34.064,0.22208,0.22328,0.22414,0.22456,342.20
01/07/2022 16:08:34.072,0.22217,0.22337,0.22414,0.22448,342.20
01/07/2022 16:08:34.080,0.22217,0.22337,0.22414,0.22448,342.20
01/07/2022 16:08:34.088,0.22208,0.22337,0.22414,0.22448,342.20
01/07/2022 16:08:34.096,0.22208,0.22328,0.22414,0.22456,342.20
01/07/2022 16:08:34.104,0.22208,0.22337,0.22405,0.22456,342.20
01/07/2022 16:08:34.112,0.22208,0.22337,0.22379,0.22448,342.20
01/07/2022 16:08:34.120,0.22208,0.22337,0.22379,0.22448,342.20
01/07/2022 16:08:34.128,0.22208,0.22337,0.22379,0.22456,342.20
01/07/2022 16:08:34.136,0.22208,0.22328,0.22379,0.22456,342.20
01/07/2022 16:08:34.144,0.22208,0.22328,0.22379,0.22456,342.20
01/07/2022 16:08:34.152,0.22208,0.22328,0.22379,0.22456,342.20
01/07/2022 16:08:34.160,0.22208,0.22337,0.22379,0.22448,342.20
01/07/2022 16:08:34.168,0.22200,0.22328,0.22379,0.22448,342.20
01/07/2022 16:08:34.176,0.22174,0.22328,0.22371,0.22456,342.20
01/07/2022 16:08:34.184,0.22157,0.22328,0.22362,0.22456,342.20
01/07/2022 16:08:34.192,0.22166,0.22337,0.22371,0.22456,342.20
01/07/2022 16:08:34.200,0.22157,0.22294,0.22362,0.22448,342.20
01/07/2022 16:08:34.208,0.22166,0.22294,0.22371,0.22448,342.20
01/07/2022 16:08:34.216,0.22157,0.22294,0.22362,0.22456,342.20
01/07/2022 16:08:34.224,0.22166,0.22294,0.22371,0.22456,342.20
01/07/2022 16:08:34.232,0.22166,0.22302,0.22362,0.22456,342.20
01/07/2022 16:08:34.240,0.22166,0.22294,0.22371,0.22448,342.20
01/07/2022 16:08:34.248,0.22166,0.22294,0.22362,0.22456,342.20
01/07/2022 16:08:34.256,0.22166,0.22294,0.22371,0.22456,342.20
01/07/2022 16:08:34.264,0.22166,0.22302,0.22371,0.22456,342.20
01/07/2022 16:08:34.272,0.22166,0.22302,0.22371,0.22456,342.20
01/07/2022 16:08:34.280,0.22166,0.22294,0.22362,0.22456,342.20
01/07/2022 16:08:34.288,0.22166,0.22294,0.22371,0.22456,342.20
01/07/2022 16:08:34.296,0.22166,0.22294,0.22371,0.22448,342.20
01/07/2022 16:08:34.304,0.22157,0.22294,0.22371,0.22456,342.20
01/07/2022 16:08:34.312,0.22157,0.22294,0.22371,0.22456,342.20
01/07/2022 16:08:34.320,0.22157,0.22294,0.22328,0.22456,342.20
01/07/2022 16:08:34.328,0.22166,0.22294,0.22337,0.22448,342.20
01/07/2022 16:08:34.336,0.22166,0.22294,0.22337,0.22456,342.20
01/07/2022 16:08:34.344,0.22166,0.22294,0.22328,0.22439,342.20
01/07/2022 16:08:34.352,0.22166,0.22285,0.22328,0.22414,342.20
01/07/2022 16:08:34.360,0.22166,0.22260,0.22337,0.22422,342.20
01/07/2022 16:08:34.368,0.22166,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.376,0.22166,0.22243,0.22328,0.22414,342.20
01/07/2022 16:08:34.384,0.22166,0.22251,0.22328,0.22422,342.20
01/07/2022 16:08:34.392,0.22166,0.22251,0.22328,0.22422,342.20
01/07/2022 16:08:34.400,0.22166,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.408,0.22123,0.22243,0.22328,0.22414,342.20
01/07/2022 16:08:34.416,0.22123,0.22243,0.22328,0.22414,342.20
01/07/2022 16:08:34.424,0.22123,0.22251,0.22328,0.22422,342.20
01/07/2022 16:08:34.432,0.22131,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.440,0.22123,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.448,0.22131,0.22243,0.22337,0.22414,342.20
01/07/2022 16:08:34.456,0.22131,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.464,0.22131,0.22251,0.22337,0.22414,342.20
01/07/2022 16:08:34.472,0.22131,0.22251,0.22328,0.22414,342.20
01/07/2022 16:08:34.480,0.22131,0.22251,0.22311,0.22414,342.20
01/07/2022 16:08:34.488,0.22131,0.22243,0.22294,0.22414,342.20
01/07/2022 16:08:34.496,0.22131,0.22251,0.22294,0.22414,342.20
01/07/2022 16:08:34.504,0.22123,0.22251,0.22294,0.22414,342.20
01/07/2022 16:08:34.512,0.22123,0.22251,0.22294,0.22414,342.20
01/07/2022 16:08:34.520,0.22123,0.22251,0.22294,0.22414,342.20
01/07/2022 16:08:34.528,0.22123,0.22208,0.22294,0.22422,342.20
01/07/2022 16:08:34.536,0.22123,0.22208,0.22294,0.22414,342.20
01/07/2022 16:08:34.544,0.22123,0.22208,0.22294,0.22414,342.20
01/07/2022 16:08:34.552,0.22123,0.22217,0.22294,0.22414,342.20
01/07/2022 16:08:34.560,0.22123,0.22208,0.22294,0.22422,342.20
01/07/2022 16:08:34.568,0.22131,0.22208,0.22294,0.22414,342.20
01/07/2022 16:08:34.576,0.22131,0.22217,0.22294,0.22405,342.20
01/07/2022 16:08:34.584,0.22131,0.22217,0.22294,0.22379,342.20
01/07/2022 16:08:34.592,0.22131,0.22208,0.22294,0.22379,342.20
01/07/2022 16:08:34.600,0.22131,0.22208,0.22294,0.22379,342.20
01/07/2022 16:08:34.608,0.22131,0.22208,0.22294,0.22379,342.20
01/07/2022 16:08:34.616,0.22131,0.22217,0.22294,0.22371,342.20
01/07/2022 16:08:34.624,0.22131,0.22208,0.22294,0.22362,342.20
01/07/2022 16:08:34.632,0.22131,0.22208,0.22294,0.22362,342.20
01/07/2022 16:08:34.640,0.22123,0.22208,0.22302,0.22371,342.20
01/07/2022 16:08:34.648,0.22123,0.22217,0.22285,0.22371,342.20
01/07/2022 16:08:34.656,0.22123,0.22217,0.22260,0.22371,342.20
01/07/2022 16:08:34.664,0.22131,0.22208,0.22243,0.22371,342.20
01/07/2022 16:08:34.672,0.22123,0.22208,0.22243,0.22371,342.20
01/07/2022 16:08:34.680,0.22123,0.22208,0.22243,0.22362,342.20
01/07/2022 16:08:34.688,0.22131,0.22217,0.22251,0.22371,342.20
01/07/2022 16:08:34.696,0.22140,0.22208,0.22251,0.22371,342.20
01/07/2022 16:08:34.704,0.22166,0.22208,0.22251,0.22371,342.20
01/07/2022 16:08:34.712,0.22166,0.22208,0.22251,0.22371,342.20
01/07/2022 16:08:34.720,0.22166,0.22208,0.22251,0.22362,342.20
01/07/2022 16:08:34.728,0.22166,0.22200,0.22251,0.22371,342.20
01/07/2022 16:08:34.736,0.22166,0.22200,0.22251,0.22371,342.20
01/07/2022 16:08:34.744,0.22166,0.22200,0.22251,0.22371,342.20
01/07/2022 16:08:34.752,0.22166,0.22157,0.22251,0.22371,342.20
01/07/2022 16:08:34.760,0.22166,0.22157,0.22251,0.22345,342.20
01/07/2022 16:08:34.768,0.22166,0.22166,0.22251,0.22328,342.20
