Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.0133842,9.16427e-37,-1.23682e-06
8,-0.01,6.8e-05,0.0267685,1.83285e-36,-2.47365e-06
8,-0.01,0.000102,0.0401527,2.74928e-36,-3.71047e-06
8,-0.01,0.000136,0.0530137,1.84955e-36,-5.5749e-06
8,-0.01,0.00017,0.0654777,-4.28015e-37,-7.91545e-06
8,-0.01,0.000204,0.0779417,-2.70558e-36,-1.0256e-05
8,-0.01,0.000238,0.090245,-6.05268e-36,-1.274e-05
8,-0.01,0.000272,0.101538,-1.61221e-35,-1.61254e-05
8,-0.01,0.000306,0.112831,-2.61915e-35,-1.95108e-05
8,-0.01,0.00034,0.124125,-3.62609e-35,-2.28962e-05
8,-0.01,0.000374,0.134498,-2.71833e-35,-2.66295e-05
8,-0.01,0.000408,0.144489,-1.01278e-35,-3.05079e-05
8,-0.01,0.000442,0.15448,6.92768e-36,-3.43862e-05
8,-0.01,0.000476,0.164101,1.89684e-35,-3.82948e-05
8,-0.01,0.00051,0.172746,1.77551e-35,-4.22834e-05
8,-0.01,0.000544,0.181392,1.65419e-35,-4.6272e-05
8,-0.01,0.000578,0.190037,1.53286e-35,-5.02605e-05
8,-0.01,0.000612,0.197566,7.28989e-36,-5.41335e-05
8,-0.01,0.000646,0.204888,-2.01858e-36,-5.7985e-05
8,-0.01,0.00068,0.21221,-1.13271e-35,-6.18364e-05
8,-0.01,0.000714,0.219014,-1.15296e-35,-6.55609e-05
8,-0.01,0.000748,0.225079,1.27621e-36,-6.91039e-05
8,-0.01,0.000782,0.231145,1.40821e-35,-7.2647e-05
8,-0.01,0.000816,0.23721,2.68879e-35,-7.619e-05
8,-0.01,0.00085,0.242138,1.38139e-35,-7.93177e-05
8,-0.01,0.000884,0.247044,2.22011e-37,-8.24371e-05
8,-0.01,0.000918,0.25195,-1.33699e-35,-8.55565e-05
8,-0.01,0.000952,0.256281,-2.39373e-35,-8.84059e-05
8,-0.01,0.000986,0.260141,-3.20205e-35,-9.10336e-05
8,-0.01,0.00102,0.264001,-4.01037e-35,-9.36612e-05
8,-0.01,0.001054,0.267752,-4.50092e-35,-9.62275e-05
8,-0.01,0.001088,0.270687,-2.60815e-35,-9.83332e-05
8,-0.01,0.001122,0.273623,-7.15388e-36,-0.000100439
8,-0.01,0.001156,0.276558,1.17737e-35,-0.000102545
8,-0.01,0.00119,0.278943,1.8062e-35,-0.000104289
8,-0.01,0.001224,0.281077,1.85697e-35,-0.000105869
8,-0.01,0.001258,0.283211,1.90774e-35,-0.000107448
8,-0.01,0.001292,0.285171,1.54851e-35,-0.000108899
8,-0.01,0.001326,0.286622,-8.54209e-38,-0.00010997
8,-0.01,0.00136,0.288073,-1.5656e-35,-0.000111042
8,-0.01,0.001394,0.289524,-3.12265e-35,-0.000112114
8,-0.01,0.001428,0.290504,-1.73717e-35,-0.000112797
