Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00881153,1.50531e-36,-1.72735e-06
8,-0.01,6.8e-05,0.0176231,3.01061e-36,-3.45471e-06
8,-0.01,0.000102,0.0264346,4.51592e-36,-5.18206e-06
8,-0.01,0.000136,0.0351385,7.74629e-37,-7.84401e-06
8,-0.01,0.00017,0.0437608,-6.947e-36,-1.1215e-05
8,-0.01,0.000204,0.052383,-1.46686e-35,-1.4586e-05
8,-0.01,0.000238,0.06093,-2.30451e-35,-1.81822e-05
8,-0.01,0.000272,0.0690032,-3.55376e-35,-2.31942e-05
8,-0.01,0.000306,0.0770765,-4.803e-35,-2.82062e-05
8,-0.01,0.00034,0.0851498,-6.05225e-35,-3.32182e-05
8,-0.01,0.000374,0.0926768,-6.26181e-35,-3.88851e-05
8,-0.01,0.000408,0.0999762,-6.03818e-35,-4.48248e-05
8,-0.01,0.000442,0.107276,-5.81455e-35,-5.07644e-05
8,-0.01,0.000476,0.114329,-6.4403e-35,-5.68234e-05
8,-0.01,0.00051,0.120734,-9.31095e-35,-6.31978e-05
8,-0.01,0.000544,0.127139,-1.21816e-34,-6.95721e-05
8,-0.01,0.000578,0.133544,-1.50523e-34,-7.59465e-05
8,-0.01,0.000612,0.139158,-1.70465e-34,-8.24195e-05
8,-0.01,0.000646,0.144626,-1.88777e-34,-8.89108e-05
8,-0.01,0.00068,0.150093,-2.07089e-34,-9.54021e-05
8,-0.01,0.000714,0.15518,-1.90008e-34,-0.00010185
8,-0.01,0.000748,0.159724,-1.22364e-34,-0.000108235
8,-0.01,0.000782,0.164268,-5.47206e-35,-0.000114619
8,-0.01,0.000816,0.168811,1.29228e-35,-0.000121004
8,-0.01,0.00085,0.1725,2.44148e-35,-0.000127133
8,-0.01,0.000884,0.176172,3.47832e-35,-0.000133257
8,-0.01,0.000918,0.179844,4.51515e-35,-0.00013938
8,-0.01,0.000952,0.183079,4.8095e-35,-0.000145307
8,-0.01,0.000986,0.185956,4.49396e-35,-0.000151072
8,-0.01,0.00102,0.188832,4.17842e-35,-0.000156836
8,-0.01,0.001054,0.191625,3.59591e-35,-0.000162553
8,-0.01,0.001088,0.193796,1.01114e-35,-0.000167908
8,-0.01,0.001122,0.195967,-1.57362e-35,-0.000173262
8,-0.01,0.001156,0.198138,-4.15838e-35,-0.000178617
8,-0.01,0.00119,0.19989,-4.31908e-35,-0.000183678
8,-0.01,0.001224,0.201451,-3.37112e-35,-0.000188606
8,-0.01,0.001258,0.203012,-2.42316e-35,-0.000193533
8,-0.01,0.001292,0.204441,-2.32228e-35,-0.000198355
8,-0.01,0.001326,0.205486,-4.69623e-35,-0.000202865
8,-0.01,0.00136,0.206531,-7.07018e-35,-0.000207375
8,-0.01,0.001394,0.207576,-9.44413e-35,-0.000211885
8,-0.01,0.001428,0.208269,-1.17002e-34,-0.000216069
8,-0.01,0.001462,0.208887,-1.39309e-34,-0.000220184
8,-0.01,0.001496,0.209505,-1.61617e-34,-0.000224298
8,-0.01,0.00153,0.209989,-1.39752e-34,-0.000228267
8,-0.01,0.001564,0.210264,-4.93906e-35,-0.000232011
8,-0.01,0.001598,0.210539,4.09705e-35,-0.000235754
8,-0.01,0.001632,0.210815,1.31332e-34,-0.000239498
8,-0.01,0.001666,0.210833,1.70001e-34,-0.000242939
8,-0.01,0.0017,0.210841,2.06565e-34,-0.000246367
8,-0.01,0.001734,0.210848,2.4313e-34,-0.000249796
8,-0.01,0.001768,0.210749,2.34245e-34,-0.00025308
8,-0.01,0.001802,0.210553,1.84961e-34,-0.000256236
8,-0.01,0.001836,0.210358,1.35677e-34,-0.000259392
8,-0.01,0.00187,0.210147,9.37937e-35,-0.000262524
8,-0.01,0.001904,0.209803,1.20071e-34,-0.000265435
8,-0.01,0.001938,0.209459,1.46348e-34,-0.000268346
8,-0.01,0.001972,0.209115,1.72625e-34,-0.000271256
8,-0.01,0.002006,0.208703,2.17809e-34,-0.000274035
8,-0.01,0.00204,0.208257,2.72441e-34,-0.000276748
8,-0.01,0.002074,0.207811,3.27074e-34,-0.00027946
8,-0.01,0.002108,0.207349,3.59606e-34,-0.000282135
8,-0.01,0.002142,0.206839,3.20315e-34,-0.000284686
8,-0.01,0.002176,0.206328,2.81024e-34,-0.000287237
8,-0.01,0.00221,0.205818,2.41734e-34,-0.000289788
8,-0.01,0.002244,0.20528,1.56089e-34,-0.000292236
8,-0.01,0.002278,0.204735,5.91311e-35,-0.000294659
8,-0.01,0.002312,0.204191,-3.78258e-35,-0.000297082
8,-0.01,0.002346,0.203643,-1.46167e-34,-0.000299468
8,-0.01,0.00238,0.203088,-2.73673e-34,-0.00030179
8,-0.01,0.002414,0.202533,-4.01179e-34,-0.000304113
8,-0.01,0.002448,0.201978,-5.28686e-34,-0.000306435
8,-0.01,0.002482,0.20143,-4.57541e-34,-0.000308687
8,-0.01,0.002516,0.200882,-3.73981e-34,-0.000310935
8,-0.01,0.00255,0.200334,-2.90421e-34,-0.000313183
8,-0.01,0.002584,0.199797,-2.02182e-34,-0.000315403
8,-0.01,0.002618,0.199269,-1.09443e-34,-0.000317598
8,-0.01,0.002652,0.198742,-1.67031e-35,-0.000319793
8,-0.01,0.002686,0.198217,7.14298e-35,-0.000321985
8,-0.01,0.00272,0.197718,1.05503e-34,-0.000324143
8,-0.01,0.002754,0.197219,1.39577e-34,-0.000326302
8,-0.01,0.002788,0.196721,1.7365e-34,-0.00032846
8,-0.01,0.002822,0.196245,1.72303e-34,-0.000330604
8,-0.01,0.002856,0.19578,1.51635e-34,-0.000332741
8,-0.01,0.00289,0.195316,1.30968e-34,-0.000334878
8,-0.01,0.002924,0.19486,1.08902e-34,-0.000337012
8,-0.01,0.002958,0.194432,8.17508e-35,-0.000339139
8,-0.01,0.002992,0.194005,5.45993e-35,-0.000341265
8,-0.01,0.003026,0.193578,2.74478e-35,-0.000343392
8,-0.01,0.00306,0.19318,-1.16063e-36,-0.000345517
8,-0.01,0.003094,0.192791,-3.01694e-35,-0.000347642
8,-0.01,0.003128,0.192401,-5.91782e-35,-0.000349767
8,-0.01,0.003162,0.192024,-1.13136e-34,-0.000351893
8,-0.01,0.003196,0.191672,-2.12834e-34,-0.000354023
8,-0.01,0.00323,0.191319,-3.12532e-34,-0.000356153
8,-0.01,0.003264,0.190967,-4.1223e-34,-0.000358283
8,-0.01,0.003298,0.190647,-4.52583e-34,-0.000360422
8,-0.01,0.003332,0.190329,-4.87879e-34,-0.000362562
8,-0.01,0.003366,0.190012,-5.23174e-34,-0.000364703
8,-0.01,0.0034,0.18971,-5.35972e-34,-0.000366849
8,-0.01,0.003434,0.189425,-5.25383e-34,-0.000369002
8,-0.01,0.003468,0.18914,-5.14793e-34,-0.000371155
8,-0.01,0.003502,0.188857,-5.01195e-34,-0.000373309
8,-0.01,0.003536,0.188602,-4.39457e-34,-0.000375477
8,-0.01,0.00357,0.188347,-3.7772e-34,-0.000377645
8,-0.01,0.003604,0.188091,-3.15983e-34,-0.000379814
8,-0.01,0.003638,0.187852,-2.87347e-34,-0.000381992
8,-0.01,0.003672,0.187623,-2.78372e-34,-0.000384177
8,-0.01,0.003706,0.187394,-2.69398e-34,-0.000386362
8,-0.01,0.00374,0.187169,-2.5791e-34,-0.00038855
8,-0.01,0.003774,0.186963,-2.3612e-34,-0.000390751
8,-0.01,0.003808,0.186757,-2.14331e-34,-0.000392953
8,-0.01,0.003842,0.186551,-1.92542e-34,-0.000395154
8,-0.01,0.003876,0.18636,-1.09629e-34,-0.000397367
8,-0.01,0.00391,0.186174,-7.90813e-36,-0.000399585
8,-0.01,0.003944,0.185988,9.3813e-35,-0.000401802
8,-0.01,0.003978,0.185807,1.64767e-34,-0.000404024
8,-0.01,0.004012,0.185637,1.74163e-34,-0.000406257
8,-0.01,0.004046,0.185468,1.83559e-34,-0.00040849
8,-0.01,0.00408,0.185299,1.92956e-34,-0.000410723
8,-0.01,0.004114,0.185142,1.06903e-34,-0.000412969
8,-0.01,0.004148,0.184987,1.04888e-35,-0.000415216
8,-0.01,0.004182,0.184831,-8.59267e-35,-0.000417463
8,-0.01,0.004216,0.184682,-1.69165e-34,-0.000419717
8,-0.01,0.00425,0.184538,-2.3758e-34,-0.000421977
8,-0.01,0.004284,0.184395,-3.05995e-34,-0.000424238
8,-0.01,0.004318,0.184252,-3.69521e-34,-0.000426499
8,-0.01,0.004352,0.184118,-3.1296e-34,-0.000428772
8,-0.01,0.004386,0.183984,-2.564e-34,-0.000431044
8,-0.01,0.00442,0.18385,-1.99839e-34,-0.000433317
8,-0.01,0.004454,0.183721,-1.7974e-34,-0.000435596
8,-0.01,0.004488,0.183595,-1.83155e-34,-0.00043788
8,-0.01,0.004522,0.183468,-1.8657e-34,-0.000440163
