Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00726037,3.2264e-36,-1.22228e-06
8,-0.01,6.8e-05,0.0145207,6.4528e-36,-2.44456e-06
8,-0.01,0.000102,0.0217811,9.6792e-36,-3.66684e-06
8,-0.01,0.000136,0.0285846,1.18034e-35,-5.3853e-06
8,-0.01,0.00017,0.0350416,1.30915e-35,-7.4802e-06
8,-0.01,0.000204,0.0414985,1.43796e-35,-9.5751e-06
8,-0.01,0.000238,0.047823,1.51926e-35,-1.176e-05
8,-0.01,0.000272,0.0533158,1.30193e-35,-1.45104e-05
8,-0.01,0.000306,0.0588086,1.08461e-35,-1.72609e-05
8,-0.01,0.00034,0.0643014,8.67278e-36,-2.00113e-05
8,-0.01,0.000374,0.069082,5.12779e-36,-2.27935e-05
8,-0.01,0.000408,0.0735657,1.01124e-36,-2.55888e-05
8,-0.01,0.000442,0.0780495,-3.10531e-36,-2.83841e-05
8,-0.01,0.000476,0.0822655,-7.84446e-36,-3.10895e-05
8,-0.01,0.00051,0.0857738,-1.42292e-35,-3.35572e-05
8,-0.01,0.000544,0.0892821,-2.06138e-35,-3.60249e-05
8,-0.01,0.000578,0.0927904,-2.69985e-35,-3.84927e-05
8,-0.01,0.000612,0.0955466,-2.60285e-35,-4.05154e-05
8,-0.01,0.000646,0.0981627,-2.36903e-35,-4.24554e-05
8,-0.01,0.00068,0.100779,-2.13521e-35,-4.43954e-05
8,-0.01,0.000714,0.103074,-1.77699e-35,-4.60764e-05
8,-0.01,0.000748,0.104909,-1.24105e-35,-4.73875e-05
8,-0.01,0.000782,0.106745,-7.05122e-36,-4.86985e-05
8,-0.01,0.000816,0.10858,-1.69191e-36,-5.00095e-05
8,-0.01,0.00085,0.109771,-3.21621e-36,-5.06755e-05
8,-0.01,0.000884,0.110949,-4.87826e-36,-5.13285e-05
8,-0.01,0.000918,0.112127,-6.54032e-36,-5.19816e-05
8,-0.01,0.000952,0.113012,-8.53979e-36,-5.22836e-05
8,-0.01,0.000986,0.113656,-1.08164e-35,-5.22973e-05
8,-0.01,0.00102,0.114299,-1.30931e-35,-5.2311e-05
8,-0.01,0.001054,0.114894,-1.65244e-35,-5.22554e-05
8,-0.01,0.001088,0.115119,-2.86158e-35,-5.16792e-05
8,-0.01,0.001122,0.115344,-4.07073e-35,-5.11031e-05
8,-0.01,0.001156,0.115569,-5.27987e-35,-5.05269e-05
8,-0.01,0.00119,0.115578,-5.11944e-35,-4.95899e-05
8,-0.01,0.001224,0.115489,-4.33264e-35,-4.84879e-05
8,-0.01,0.001258,0.1154,-3.54583e-35,-4.73858e-05
8,-0.01,0.001292,0.115253,-3.06608e-35,-4.61693e-05
8,-0.01,0.001326,0.114939,-3.4834e-35,-4.46185e-05
8,-0.01,0.00136,0.114624,-3.90073e-35,-4.30676e-05
8,-0.01,0.001394,0.11431,-4.31805e-35,-4.15168e-05
8,-0.01,0.001428,0.113872,-5.23019e-35,-3.9666e-05
8,-0.01,0.001462,0.113408,-6.24836e-35,-3.7751e-05
8,-0.01,0.001496,0.112944,-7.26654e-35,-3.5836e-05
8,-0.01,0.00153,0.112445,-6.55442e-35,-3.38075e-05
8,-0.01,0.001564,0.111891,-3.15927e-35,-3.16031e-05
8,-0.01,0.001598,0.111337,2.35875e-36,-2.93986e-05
8,-0.01,0.001632,0.110784,3.63103e-35,-2.71942e-05
8,-0.01,0.001666,0.110189,3.02166e-35,-2.47789e-05
8,-0.01,0.0017,0.109593,2.24926e-35,-2.2355e-05
8,-0.01,0.001734,0.108997,1.47686e-35,-1.99311e-05
8,-0.01,0.001768,0.108396,1.01291e-35,-1.74229e-05
8,-0.01,0.001802,0.107793,8.23141e-36,-1.48399e-05
8,-0.01,0.001836,0.107189,6.33375e-36,-1.22568e-05
8,-0.01,0.00187,0.106587,5.11145e-36,-9.66291e-06
8,-0.01,0.001904,0.106001,1.01093e-35,-6.9701e-06
8,-0.01,0.001938,0.105414,1.51072e-35,-4.27729e-06
8,-0.01,0.001972,0.104828,2.01051e-35,-1.58446e-06
8,-0.01,0.002006,0.104264,4.42441e-36,1.15398e-06
8,-0.01,0.00204,0.103711,-2.15909e-35,3.91523e-06
8,-0.01,0.002074,0.103159,-4.76063e-35,6.67649e-06
8,-0.01,0.002108,0.102617,-6.94895e-35,9.44638e-06
8,-0.01,0.002142,0.102108,-7.79433e-35,1.22443e-05
8,-0.01,0.002176,0.101599,-8.63971e-35,1.50423e-05
8,-0.01,0.00221,0.101091,-9.48509e-35,1.78402e-05
8,-0.01,0.002244,0.100621,-6.80017e-35,2.06484e-05
8,-0.01,0.002278,0.100161,-3.25369e-35,2.34592e-05
8,-0.01,0.002312,0.0997011,2.92768e-36,2.62699e-05
8,-0.01,0.002346,0.0992595,4.71247e-35,2.90787e-05
8,-0.01,0.00238,0.098849,1.06022e-34,3.18844e-05
8,-0.01,0.002414,0.0984385,1.6492e-34,3.469e-05
8,-0.01,0.002448,0.098028,2.23818e-34,3.74957e-05
8,-0.01,0.002482,0.0976627,2.15389e-34,4.02857e-05
8,-0.01,0.002516,0.0973002,2.02752e-34,4.30748e-05
8,-0.01,0.00255,0.0969378,1.90116e-34,4.58638e-05
8,-0.01,0.002584,0.096598,1.43407e-34,4.86408e-05
8,-0.01,0.002618,0.0962802,6.3924e-35,5.14063e-05
8,-0.01,0.002652,0.0959623,-1.55594e-35,5.41717e-05
8,-0.01,0.002686,0.0956476,-9.22416e-35,5.6935e-05
8,-0.01,0.00272,0.09537,-1.36053e-34,5.96725e-05
8,-0.01,0.002754,0.0950924,-1.79865e-34,6.24101e-05
8,-0.01,0.002788,0.0948149,-2.23676e-34,6.51476e-05
8,-0.01,0.002822,0.0945603,-2.03971e-34,6.78666e-05
8,-0.01,0.002856,0.0943182,-1.49621e-34,7.05753e-05
8,-0.01,0.00289,0.0940761,-9.52719e-35,7.32841e-05
8,-0.01,0.002924,0.0938407,-5.01537e-35,7.59869e-05
8,-0.01,0.002958,0.0936292,-3.86254e-35,7.86679e-05
8,-0.01,0.002992,0.0934178,-2.70971e-35,8.13489e-05
8,-0.01,0.003026,0.0932064,-1.55688e-35,8.40299e-05
8,-0.01,0.00306,0.0930154,-1.9612e-35,8.66902e-05
8,-0.01,0.003094,0.0928301,-2.79348e-35,8.93448e-05
8,-0.01,0.003128,0.0926447,-3.62576e-35,9.19994e-05
8,-0.01,0.003162,0.0924671,-4.39213e-35,9.46457e-05
8,-0.01,0.003196,0.0923037,-5.03764e-35,9.72768e-05
8,-0.01,0.00323,0.0921403,-5.68316e-35,9.9908e-05
8,-0.01,0.003264,0.0919768,-6.32868e-35,0.000102539
8,-0.01,0.003298,0.0918302,-6.16312e-35,0.000105152
8,-0.01,0.003332,0.0916849,-5.92842e-35,0.000107763
8,-0.01,0.003366,0.0915397,-5.69373e-35,0.000110374
8,-0.01,0.0034,0.0914019,-5.82325e-35,0.000112976
8,-0.01,0.003434,0.0912718,-6.3314e-35,0.000115569
8,-0.01,0.003468,0.0911416,-6.83954e-35,0.000118163
8,-0.01,0.003502,0.0910123,-7.43153e-35,0.000120755
8,-0.01,0.003536,0.0908946,-9.36522e-35,0.000123334
8,-0.01,0.00357,0.090777,-1.12989e-34,0.000125912
8,-0.01,0.003604,0.0906594,-1.32326e-34,0.000128491
8,-0.01,0.003638,0.0905483,-1.22618e-34,0.000131063
8,-0.01,0.003672,0.0904411,-9.56578e-35,0.00013363
8,-0.01,0.003706,0.0903339,-6.86975e-35,0.000136197
8,-0.01,0.00374,0.0902284,-4.21669e-35,0.000138762
8,-0.01,0.003774,0.09013,-1.73967e-35,0.000141319
8,-0.01,0.003808,0.0900316,7.37336e-36,0.000143877
8,-0.01,0.003842,0.0899332,3.21436e-35,0.000146434
8,-0.01,0.003876,0.0898406,3.84419e-35,0.000148985
8,-0.01,0.00391,0.0897497,3.90564e-35,0.000151535
8,-0.01,0.003944,0.0896589,3.9671e-35,0.000154084
8,-0.01,0.003978,0.0895702,5.14851e-35,0.000156632
8,-0.01,0.004012,0.0894859,8.5708e-35,0.000159175
8,-0.01,0.004046,0.0894016,1.19931e-34,0.000161719
8,-0.01,0.00408,0.0893173,1.54154e-34,0.000164262
8,-0.01,0.004114,0.0892384,2.01409e-34,0.000166801
8,-0.01,0.004148,0.08916,2.50078e-34,0.000169339
8,-0.01,0.004182,0.0890816,2.98748e-34,0.000171878
8,-0.01,0.004216,0.0890058,3.03047e-34,0.000174414
8,-0.01,0.00425,0.0889328,2.5743e-34,0.000176948
8,-0.01,0.004284,0.0888598,2.11814e-34,0.000179482
8,-0.01,0.004318,0.088787,1.67768e-34,0.000182016
8,-0.01,0.004352,0.0887191,1.62277e-34,0.000184547
8,-0.01,0.004386,0.0886512,1.56786e-34,0.000187078
8,-0.01,0.00442,0.0885832,1.51295e-34,0.000189609
8,-0.01,0.004454,0.0885182,1.36341e-34,0.000192138
8,-0.01,0.004488,0.0884551,1.15283e-34,0.000194666
8,-0.01,0.004522,0.088392,9.42249e-35,0.000197193
8,-0.01,0.004556,0.0883297,7.38732e-35,0.00019972
8,-0.01,0.00459,0.0882713,5.68182e-35,0.000202245
8,-0.01,0.004624,0.0882128,3.97632e-35,0.000204769
8,-0.01,0.004658,0.0881543,2.2708e-35,0.000207294
8,-0.01,0.004692,0.0880991,4.5641e-35,0.000209817
8,-0.01,0.004726,0.0880451,8.22621e-35,0.000212339
8,-0.01,0.00476,0.0879911,1.18883e-34,0.000214861
8,-0.01,0.004794,0.0879384,1.33073e-34,0.000217382
8,-0.01,0.004828,0.0878888,9.82212e-35,0.000219901
8,-0.01,0.004862,0.0878391,6.33689e-35,0.000222421
8,-0.01,0.004896,0.0877894,2.85162e-35,0.00022494
8,-0.01,0.00493,0.0877434,-1.98448e-35,0.000227457
8,-0.01,0.004964,0.087698,-7.00077e-35,0.000229973
8,-0.01,0.004998,0.0876525,-1.2017e-34,0.00023249
8,-0.01,0.005032,0.0876089,-1.64512e-34,0.000235005
8,-0.01,0.005066,0.0875675,-2.01765e-34,0.000237519
8,-0.01,0.0051,0.0875261,-2.39018e-34,0.000240033
8,-0.01,0.005134,0.0874848,-2.74561e-34,0.000242547
8,-0.01,0.005168,0.0874473,-2.2508e-34,0.000245058
8,-0.01,0.005202,0.0874098,-1.75598e-34,0.000247569
8,-0.01,0.005236,0.0873723,-1.26117e-34,0.000250079
8,-0.01,0.00527,0.0873371,-9.6083e-35,0.000252589
8,-0.01,0.005304,0.0873034,-7.96634e-35,0.000255097
8,-0.01,0.005338,0.0872697,-6.32435e-35,0.000257605
8,-0.01,0.005372,0.0872365,-5.30045e-35,0.000260112
8,-0.01,0.005406,0.0872064,-7.60114e-35,0.000262617
8,-0.01,0.00544,0.0871762,-9.90178e-35,0.000265123
8,-0.01,0.005474,0.0871461,-1.22024e-34,0.000267628
8,-0.01,0.005508,0.0871184,-1.06831e-34,0.000270131
8,-0.01,0.005542,0.0870917,-7.71901e-35,0.000272633
8,-0.01,0.005576,0.087065,-4.75489e-35,0.000275135
8,-0.01,0.00561,0.0870391,-3.73848e-35,0.000277636
8,-0.01,0.005644,0.0870156,-7.39647e-35,0.000280136
8,-0.01,0.005678,0.086992,-1.10544e-34,0.000282635
8,-0.01,0.005712,0.0869684,-1.47124e-34,0.000285134
8,-0.01,0.005746,0.0869474,-2.06687e-34,0.000287631
8,-0.01,0.00578,0.0869268,-2.69909e-34,0.000290127
8,-0.01,0.005814,0.0869062,-3.33131e-34,0.000292624
8,-0.01,0.005848,0.0868867,-3.58919e-34,0.000295119
8,-0.01,0.005882,0.0868689,-3.35379e-34,0.000297613
8,-0.01,0.005916,0.086851,-3.1184e-34,0.000300106
8,-0.01,0.00595,0.0868332,-2.883e-34,0.0003026
8,-0.01,0.005984,0.0868178,-1.97751e-34,0.00030509
8,-0.01,0.006018,0.0868025,-1.07201e-34,0.000307581
8,-0.01,0.006052,0.0867872,-1.66528e-35,0.000310072
8,-0.01,0.006086,0.0867732,-1.41541e-36,0.000312561
8,-0.01,0.00612,0.0867602,-4.3336e-35,0.000315049
8,-0.01,0.006154,0.0867472,-8.5256e-35,0.000317537
8,-0.01,0.006188,0.0867345,-1.30786e-34,0.000320025
8,-0.01,0.006222,0.0867236,-1.98982e-34,0.000322511
8,-0.01,0.006256,0.0867127,-2.67179e-34,0.000324996
8,-0.01,0.00629,0.0867018,-3.35376e-34,0.000327482
8,-0.01,0.006324,0.0866922,-3.17973e-34,0.000329966
8,-0.01,0.006358,0.0866832,-2.64904e-34,0.000332449
8,-0.01,0.006392,0.0866743,-2.11835e-34,0.000334932
8,-0.01,0.006426,0.0866657,-1.35995e-34,0.000337414
8,-0.01,0.00646,0.0866585,5.56175e-38,0.000339895
8,-0.01,0.006494,0.0866512,1.36108e-34,0.000342377
8,-0.01,0.006528,0.0866439,2.72158e-34,0.000344858
8,-0.01,0.006562,0.086638,2.65269e-34,0.000347337
8,-0.01,0.006596,0.0866322,2.31808e-34,0.000349815
8,-0.01,0.00663,0.0866265,1.98346e-34,0.000352294
8,-0.01,0.006664,0.0866213,1.64399e-34,0.000354772
8,-0.01,0.006698,0.086617,1.29758e-34,0.000357248
8,-0.01,0.006732,0.0866126,9.51172e-35,0.000359725
8,-0.01,0.006766,0.0866082,6.04766e-35,0.000362202
8,-0.01,0.0068,0.086605,1.50454e-34,0.000364677
8,-0.01,0.006834,0.0866019,2.42935e-34,0.000367152
8,-0.01,0.006868,0.0865987,3.35418e-34,0.000369627
8,-0.01,0.006902,0.0865961,3.8934e-34,0.000372101
8,-0.01,0.006936,0.0865941,4.116e-34,0.000374574
8,-0.01,0.00697,0.086592,4.33861e-34,0.000377047
8,-0.01,0.007004,0.08659,4.52025e-34,0.00037952
8,-0.01,0.007038,0.0865888,4.39465e-34,0.000381992
8,-0.01,0.007072,0.0865876,4.26905e-34,0.000384464
8,-0.01,0.007106,0.0865864,4.14345e-34,0.000386935
8,-0.01,0.00714,0.0865858,3.71333e-34,0.000389406
8,-0.01,0.007174,0.0865854,3.14392e-34,0.000391876
8,-0.01,0.007208,0.086585,2.57453e-34,0.000394346
8,-0.01,0.007242,0.0865848,2.22136e-34,0.000396816
8,-0.01,0.007276,0.0865851,2.49993e-34,0.000399285
8,-0.01,0.00731,0.0865855,2.77849e-34,0.000401754
8,-0.01,0.007344,0.0865858,3.05706e-34,0.000404223
8,-0.01,0.007378,0.0865866,3.47888e-34,0.000406691
8,-0.01,0.007412,0.0865875,3.9314e-34,0.000409158
8,-0.01,0.007446,0.0865884,4.38392e-34,0.000411626
8,-0.01,0.00748,0.0865895,4.27939e-34,0.000414094
8,-0.01,0.007514,0.0865909,3.31107e-34,0.00041656
8,-0.01,0.007548,0.0865923,2.34274e-34,0.000419027
8,-0.01,0.007582,0.0865937,1.37443e-34,0.000421494
8,-0.01,0.007616,0.0865955,7.98887e-35,0.00042396
8,-0.01,0.00765,0.0865974,2.39329e-35,0.000426425
8,-0.01,0.007684,0.0865992,-3.20221e-35,0.000428891
8,-0.01,0.007718,0.0866012,-5.49824e-35,0.000431356
8,-0.01,0.007752,0.0866033,-4.86135e-35,0.000433821
8,-0.01,0.007786,0.0866055,-4.22445e-35,0.000436285
8,-0.01,0.00782,0.0866077,-3.29777e-35,0.00043875
8,-0.01,0.007854,0.0866101,2.9848e-36,0.000441214
8,-0.01,0.007888,0.0866126,3.89482e-35,0.000443678
8,-0.01,0.007922,0.086615,7.49107e-35,0.000446143
8,-0.01,0.007956,0.0866176,7.83833e-35,0.000448606
8,-0.01,0.00799,0.0866203,6.56191e-35,0.000451069
8,-0.01,0.008024,0.086623,5.28548e-35,0.000453533
8,-0.01,0.008058,0.0866258,3.9267e-35,0.000455996
8,-0.01,0.008092,0.0866286,2.30041e-35,0.000458458
8,-0.01,0.008126,0.0866315,6.74109e-36,0.000460921
8,-0.01,0.00816,0.0866343,-9.52187e-36,0.000463383
8,-0.01,0.008194,0.0866373,3.82852e-35,0.000465846
8,-0.01,0.008228,0.0866403,1.01727e-34,0.000468308
8,-0.01,0.008262,0.0866433,1.65169e-34,0.00047077
8,-0.01,0.008296,0.0866463,2.08156e-34,0.000473232
8,-0.01,0.00833,0.0866494,2.16707e-34,0.000475694
8,-0.01,0.008364,0.0866525,2.25258e-34,0.000478156
8,-0.01,0.008398,0.0866556,2.33809e-34,0.000480617
8,-0.01,0.008432,0.0866587,2.08475e-34,0.000483078
8,-0.01,0.008466,0.0866619,1.81025e-34,0.000485539
8,-0.01,0.0085,0.086665,1.53573e-34,0.000488
8,-0.01,0.008534,0.0866682,1.20112e-34,0.000490462
8,-0.01,0.008568,0.0866714,8.0869e-35,0.000492922
