Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00510401,-8.35976e-38,-8.78134e-07
8,-0.01,6.8e-05,0.010208,-1.67195e-37,-1.75627e-06
8,-0.01,0.000102,0.015312,-2.50793e-37,-2.6344e-06
8,-0.01,0.000136,0.0202783,-3.02442e-37,-3.93897e-06
8,-0.01,0.00017,0.0251401,-3.29855e-37,-5.56706e-06
8,-0.01,0.000204,0.0300019,-3.57267e-37,-7.19514e-06
8,-0.01,0.000238,0.0348042,-3.95977e-37,-8.92142e-06
8,-0.01,0.000272,0.0392333,-5.057e-37,-1.12649e-05
8,-0.01,0.000306,0.0436624,-6.15422e-37,-1.36083e-05
8,-0.01,0.00034,0.0480914,-7.25145e-37,-1.59517e-05
8,-0.01,0.000374,0.052138,-8.93889e-37,-1.85335e-05
8,-0.01,0.000408,0.0560252,-1.08723e-36,-2.12145e-05
8,-0.01,0.000442,0.0599124,-1.28056e-36,-2.38956e-05
8,-0.01,0.000476,0.0636378,-1.32944e-36,-2.65966e-05
8,-0.01,0.00051,0.0669357,-9.96514e-37,-2.93503e-05
8,-0.01,0.000544,0.0702335,-6.63588e-37,-3.2104e-05
8,-0.01,0.000578,0.0735313,-3.30662e-37,-3.48577e-05
8,-0.01,0.000612,0.0763299,2.32272e-37,-3.75342e-05
8,-0.01,0.000646,0.0790356,8.37994e-37,-4.01963e-05
8,-0.01,0.00068,0.0817413,1.44372e-36,-4.28584e-05
8,-0.01,0.000714,0.084215,1.76636e-36,-4.54385e-05
8,-0.01,0.000748,0.0863573,1.68461e-36,-4.79014e-05
8,-0.01,0.000782,0.0884996,1.60286e-36,-5.03642e-05
8,-0.01,0.000816,0.0906419,1.52111e-36,-5.28271e-05
8,-0.01,0.00085,0.0922801,8.36211e-37,-5.50283e-05
8,-0.01,0.000884,0.0939082,1.39246e-37,-5.72243e-05
8,-0.01,0.000918,0.0955362,-5.5772e-37,-5.94202e-05
8,-0.01,0.000952,0.0969153,-1.30692e-36,-6.14503e-05
8,-0.01,0.000986,0.0980898,-2.09902e-36,-6.33441e-05
8,-0.01,0.00102,0.0992643,-2.89111e-36,-6.5238e-05
8,-0.01,0.001054,0.100393,-3.61516e-36,-6.70951e-05
8,-0.01,0.001088,0.10118,-3.82879e-36,-6.86771e-05
8,-0.01,0.001122,0.101966,-4.04242e-36,-7.02591e-05
8,-0.01,0.001156,0.102753,-4.25605e-36,-7.1841e-05
8,-0.01,0.00119,0.103318,-3.46953e-36,-7.32147e-05
8,-0.01,0.001224,0.103782,-2.22559e-36,-7.44931e-05
8,-0.01,0.001258,0.104247,-9.81645e-37,-7.57714e-05
8,-0.01,0.001292,0.104645,7.25398e-38,-7.69776e-05
8,-0.01,0.001326,0.104849,5.72345e-37,-7.79727e-05
8,-0.01,0.00136,0.105053,1.07215e-36,-7.89678e-05
8,-0.01,0.001394,0.105258,1.57196e-36,-7.99629e-05
8,-0.01,0.001428,0.105296,8.47267e-37,-8.07493e-05
8,-0.01,0.001462,0.105299,-1.39806e-37,-8.1491e-05
8,-0.01,0.001496,0.105301,-1.12688e-36,-8.22326e-05
8,-0.01,0.00153,0.105244,-1.96123e-36,-8.28873e-05
8,-0.01,0.001564,0.105095,-2.55875e-36,-8.34074e-05
8,-0.01,0.001598,0.104946,-3.15627e-36,-8.39273e-05
8,-0.01,0.001632,0.104797,-3.75379e-36,-8.44473e-05
8,-0.01,0.001666,0.104544,-2.76989e-36,-8.47847e-05
8,-0.01,0.0017,0.104286,-1.7216e-36,-8.51147e-05
8,-0.01,0.001734,0.104029,-6.73317e-37,-8.54447e-05
8,-0.01,0.001768,0.103733,3.25205e-37,-8.56914e-05
8,-0.01,0.001802,0.103404,1.2795e-36,-8.58641e-05
8,-0.01,0.001836,0.103074,2.2338e-36,-8.60368e-05
8,-0.01,0.00187,0.10274,3.02924e-36,-8.61971e-05
8,-0.01,0.001904,0.102368,2.36171e-36,-8.62436e-05
8,-0.01,0.001938,0.101996,1.69416e-36,-8.629e-05
8,-0.01,0.001972,0.101624,1.02662e-36,-8.63364e-05
8,-0.01,0.002006,0.101239,1.00775e-37,-8.63163e-05
8,-0.01,0.00204,0.100847,-9.54172e-37,-8.6263e-05
8,-0.01,0.002074,0.100455,-2.00912e-36,-8.62097e-05
8,-0.01,0.002108,0.100063,-2.86407e-36,-8.61386e-05
8,-0.01,0.002142,0.0996697,-3.06905e-36,-8.60096e-05
8,-0.01,0.002176,0.0992761,-3.27404e-36,-8.58805e-05
8,-0.01,0.00221,0.0988825,-3.47902e-36,-8.57514e-05
8,-0.01,0.002244,0.0984978,-2.40039e-36,-8.55785e-05
8,-0.01,0.002278,0.0981152,-1.00851e-36,-8.53947e-05
8,-0.01,0.002312,0.0977326,3.83369e-37,-8.5211e-05
8,-0.01,0.002346,0.0973574,1.20034e-36,-8.50132e-05
8,-0.01,0.00238,0.0969946,1.04943e-36,-8.47915e-05
8,-0.01,0.002414,0.0966318,8.98518e-37,-8.45698e-05
8,-0.01,0.002448,0.0962691,7.47608e-37,-8.43481e-05
8,-0.01,0.002482,0.0959302,9.95903e-38,-8.41036e-05
8,-0.01,0.002516,0.0955928,-5.79497e-37,-8.38578e-05
8,-0.01,0.00255,0.0952554,-1.25858e-36,-8.36119e-05
8,-0.01,0.002584,0.0949325,-1.31242e-36,-8.33592e-05
8,-0.01,0.002618,0.0946234,-7.64811e-37,-8.31001e-05
8,-0.01,0.002652,0.0943144,-2.17203e-37,-8.28409e-05
8,-0.01,0.002686,0.0940076,3.07018e-37,-8.25814e-05
8,-0.01,0.00272,0.0937279,5.56785e-37,-8.23174e-05
8,-0.01,0.002754,0.0934483,8.06552e-37,-8.20534e-05
8,-0.01,0.002788,0.0931686,1.05632e-36,-8.17893e-05
8,-0.01,0.002822,0.0929077,1.11555e-36,-8.15261e-05
8,-0.01,0.002856,0.0926569,1.07084e-36,-8.12633e-05
