Time,avg(H)
0.075,0.499931
0.15,0.499932
0.225,0.499932
0.3,0.499932
0.375,0.499931
0.45,0.499931
0.525,0.499932
0.6,0.499932
0.675,0.499932
0.75,0.499932
0.825,0.499932
0.9,0.499932
0.975,0.499932
1.05,0.499932
1.125,0.499932
1.2,0.499932
1.275,0.499932
1.35,0.499932
1.425,0.499932
1.5,0.499932
1.575,0.499932
1.65,0.499932
1.725,0.499932
1.8,0.499932
1.875,0.499932
1.95,0.499932
2.025,0.499932
2.1,0.499933
2.175,0.499934
2.25,0.499935
2.325,0.499938
2.4,0.499941
2.475,0.499944
2.55,0.499949
2.625,0.499955
2.7,0.499963
2.775,0.499973
2.85,0.499984
2.925,0.499997
3,0.500035
3.075,0.500083
3.15,0.500134
3.225,0.500185
3.3,0.500234
3.375,0.500276
3.45,0.500306
3.525,0.500317
3.6,0.500309
3.675,0.500284
3.75,0.500233
3.825,0.500144
3.9,0.500001
3.975,0.499926
4.05,0.499826
4.125,0.499696
4.2,0.499526
4.275,0.499305
4.35,0.499015
4.425,0.498641
4.5,0.498188
4.575,0.497905
4.65,0.497797
4.725,0.497781
4.8,0.4979
4.875,0.498412
4.95,0.499215
5.025,0.500041
5.1,0.501587
5.175,0.503383
5.25,0.50546
5.325,0.507738
5.4,0.510186
5.475,0.512791
5.55,0.515014
5.625,0.516666
5.7,0.517557
5.775,0.517483
5.85,0.516003
5.925,0.513673
6,0.509985
6.075,0.505616
6.15,0.50053
6.225,0.495159
6.3,0.489723
6.375,0.484843
6.45,0.480568
6.525,0.477329
6.6,0.475279
6.675,0.474598
6.75,0.475627
6.825,0.478539
6.9,0.48344
6.975,0.490238
7.05,0.498983
7.125,0.509136
7.2,0.519519
7.275,0.529554
7.35,0.537023
7.425,0.54035
7.5,0.538574
7.575,0.531606
7.65,0.520906
7.725,0.508096
7.8,0.495048
7.875,0.483194
7.95,0.473358
8.025,0.465889
8.1,0.461509
8.175,0.459837
8.25,0.461501
8.325,0.465958
8.4,0.473634
8.475,0.484141
8.55,0.496585
8.625,0.510146
8.7,0.522782
8.775,0.532275
8.85,0.536852
8.925,0.534964
9,0.527581
9.075,0.517091
9.15,0.505978
9.225,0.496027
9.3,0.488476
9.375,0.483782
9.45,0.482508
9.525,0.484412
9.6,0.489313
9.675,0.496128
9.75,0.503929
9.825,0.511249
9.9,0.516335
9.975,0.518163
10.05,0.51623
10.125,0.511157
10.2,0.50391
10.275,0.49622
10.35,0.489281
10.425,0.483821
10.5,0.48105
10.575,0.480666
10.65,0.483203
10.725,0.4883
10.8,0.495853
10.875,0.505127
10.95,0.515341
11.025,0.525249
11.1,0.533558
11.175,0.5389
11.25,0.540135
11.325,0.537432
11.4,0.530706
11.475,0.520879
11.55,0.509306
11.625,0.497085
11.7,0.48515
11.775,0.47484
11.85,0.466535
11.925,0.460735
12,0.457595
12.075,0.45756
12.15,0.460897
12.225,0.467696
12.3,0.478617
12.375,0.492995
12.45,0.511581
12.525,0.531961
12.6,0.550486
12.675,0.563953
12.75,0.569615
12.825,0.564638
12.9,0.550631
12.975,0.531358
13.05,0.510616
13.125,0.49112
13.2,0.474597
13.275,0.461309
13.35,0.451757
13.425,0.445705
13.5,0.442997
13.575,0.443236
13.65,0.446538
13.725,0.453152
13.8,0.463109
13.875,0.476684
13.95,0.49406
14.025,0.514415
14.1,0.535629
14.175,0.554494
14.25,0.568199
14.325,0.571928
14.4,0.563817
14.475,0.546313
14.55,0.524846
14.625,0.503825
14.7,0.485119
14.775,0.470141
14.85,0.458931
14.925,0.451237
15,0.446873
15.075,0.445391
15.15,0.446558
15.225,0.45041
15.3,0.457092
15.375,0.466688
15.45,0.478934
15.525,0.494713
15.6,0.511763
15.675,0.52927
15.75,0.543666
15.825,0.552888
15.9,0.553834
15.975,0.54675
16.05,0.534101
16.125,0.518849
16.2,0.503783
16.275,0.490572
16.35,0.479746
16.425,0.471698
16.5,0.466427
16.575,0.463747
16.65,0.463594
16.725,0.46563
16.8,0.46978
16.875,0.475951
16.95,0.484063
17.025,0.493507
17.1,0.503422
17.175,0.513307
17.25,0.52156
17.325,0.526704
17.4,0.527591
17.475,0.524124
17.55,0.517785
17.625,0.509949
17.7,0.502415
17.775,0.496308
17.85,0.492539
17.925,0.491222
18,0.491864
18.075,0.494577
18.15,0.498128
18.225,0.501945
18.3,0.505374
18.375,0.507487
18.45,0.508157
18.525,0.507803
18.6,0.506682
18.675,0.50483
18.75,0.50223
18.825,0.499408
18.9,0.495812
18.975,0.491979
19.05,0.488508
19.125,0.485639
19.2,0.48421
19.275,0.485296
19.35,0.489066
19.425,0.495866
19.5,0.506171
19.575,0.518693
19.65,0.532011
19.725,0.542196
19.8,0.547356
19.875,0.544418
19.95,0.534879
20.025,0.52142
20.1,0.507355
20.175,0.49403
20.25,0.482863
20.325,0.473862
20.4,0.46738
20.475,0.463076
20.55,0.460803
20.625,0.46067
20.7,0.463037
20.775,0.46795
20.85,0.476563
20.925,0.488666
21,0.504698
21.075,0.524225
21.15,0.544528
21.225,0.562183
21.3,0.571667
21.375,0.568079
21.45,0.552887
21.525,0.532314
21.6,0.510692
21.675,0.491384
21.75,0.475334
21.825,0.46303
21.9,0.454355
21.975,0.448844
22.05,0.445856
22.125,0.445678
22.2,0.447843
22.275,0.452974
22.35,0.461083
22.425,0.472977
22.5,0.488747
22.575,0.507926
22.65,0.529637
22.725,0.550422
22.8,0.566142
22.875,0.571709
22.95,0.564347
23.025,0.547559
