Time,avg(H)
0.075,0.505622
0.15,0.505621
0.225,0.505621
0.3,0.505621
0.375,0.505621
0.45,0.505621
0.525,0.505622
0.6,0.505623
0.675,0.505624
0.75,0.505624
0.825,0.505624
0.9,0.505624
0.975,0.505624
1.05,0.505624
1.125,0.505624
1.2,0.505624
1.275,0.505624
1.35,0.505624
1.425,0.505624
1.5,0.505624
1.575,0.505624
1.65,0.505624
1.725,0.505624
1.8,0.505624
1.875,0.505624
1.95,0.505624
2.025,0.505624
2.1,0.505624
2.175,0.505624
2.25,0.505624
2.325,0.505624
2.4,0.505624
2.475,0.505623
2.55,0.505623
2.625,0.505622
2.7,0.505621
2.775,0.50562
2.85,0.505619
2.925,0.505617
3,0.505615
3.075,0.505613
3.15,0.50561
3.225,0.505608
3.3,0.505605
3.375,0.505602
3.45,0.5056
3.525,0.505599
3.6,0.505599
3.675,0.50561
3.75,0.505638
3.825,0.505686
3.9,0.505759
3.975,0.505861
4.05,0.50599
4.125,0.506145
4.2,0.506325
4.275,0.506519
4.35,0.506723
4.425,0.506927
4.5,0.507118
4.575,0.507287
4.65,0.507422
4.725,0.507512
4.8,0.507548
4.875,0.507538
4.95,0.5075
5.025,0.507431
5.1,0.507324
5.175,0.507177
5.25,0.50699
5.325,0.506778
5.4,0.506574
5.475,0.506404
5.55,0.506299
5.625,0.506295
5.7,0.506486
5.775,0.506879
5.85,0.507417
5.925,0.509067
6,0.512029
6.075,0.514027
6.15,0.515372
6.225,0.516277
6.3,0.51685
6.375,0.517114
6.45,0.517033
6.525,0.516512
6.6,0.51549
6.675,0.513722
6.75,0.510018
6.825,0.506744
6.9,0.504951
6.975,0.502739
7.05,0.500293
7.125,0.499115
7.2,0.500566
7.275,0.503599
7.35,0.506315
7.425,0.510497
7.5,0.515784
7.575,0.520801
7.65,0.525187
7.725,0.526678
7.8,0.526836
7.875,0.525398
7.95,0.520572
8.025,0.514095
8.1,0.505934
8.175,0.497654
8.25,0.493473
8.325,0.488065
8.4,0.487614
8.475,0.489566
8.55,0.496431
8.625,0.505245
8.7,0.516014
8.775,0.528208
8.85,0.543462
8.925,0.561539
9,0.547337
9.075,0.535898
9.15,0.519807
