Time,avg(H)
0.075,0.4994
0.15,0.4994
0.225,0.499401
0.3,0.499402
0.375,0.499403
0.45,0.499404
0.525,0.499405
0.6,0.499405
0.675,0.499405
0.75,0.499405
0.825,0.499403
0.9,0.4994
0.975,0.499396
1.05,0.499393
1.125,0.499391
1.2,0.49939
1.275,0.49939
1.35,0.499391
1.425,0.499393
1.5,0.499395
1.575,0.499399
1.65,0.499403
1.725,0.499407
1.8,0.499411
1.875,0.499415
1.95,0.499417
2.025,0.499418
2.1,0.499417
2.175,0.499413
2.25,0.499407
2.325,0.4994
2.4,0.499392
2.475,0.499386
2.55,0.499381
2.625,0.49938
2.7,0.499381
2.775,0.499386
2.85,0.499392
2.925,0.4994
3,0.499408
3.075,0.499413
3.15,0.499416
3.225,0.499417
3.3,0.499413
3.375,0.499408
3.45,0.499401
3.525,0.499393
3.6,0.499387
3.675,0.499383
3.75,0.499381
3.825,0.49938
3.9,0.499381
3.975,0.499381
4.05,0.499379
4.125,0.499375
4.2,0.499369
4.275,0.499358
4.35,0.499345
4.425,0.499328
4.5,0.499309
4.575,0.499287
4.65,0.499263
4.725,0.499238
4.8,0.499211
4.875,0.499182
4.95,0.49915
5.025,0.499114
5.1,0.499075
5.175,0.499032
5.25,0.498987
5.325,0.49894
5.4,0.498892
5.475,0.498845
5.55,0.4988
5.625,0.498759
5.7,0.498724
5.775,0.498696
5.85,0.498676
5.925,0.498665
6,0.498664
6.075,0.498676
6.15,0.498704
6.225,0.498748
6.3,0.498813
6.375,0.498901
6.45,0.499017
6.525,0.499167
6.6,0.49936
6.675,0.49959
6.75,0.499822
6.825,0.50007
6.9,0.500349
6.975,0.50069
7.05,0.501046
7.125,0.501378
7.2,0.50173
7.275,0.502131
7.35,0.502479
7.425,0.502787
7.5,0.503079
7.575,0.503352
7.65,0.503541
7.725,0.503636
7.8,0.503638
7.875,0.503532
7.95,0.503288
8.025,0.502928
8.1,0.502483
8.175,0.501844
8.25,0.50115
8.325,0.500277
8.4,0.499342
8.475,0.498353
8.55,0.497278
8.625,0.496162
8.7,0.495038
8.775,0.493942
8.85,0.492926
8.925,0.491994
9,0.491135
9.075,0.490489
9.15,0.489972
9.225,0.489734
9.3,0.489745
9.375,0.49005
9.45,0.490748
9.525,0.491812
9.6,0.493279
9.675,0.495143
9.75,0.497478
9.825,0.500188
9.9,0.503256
9.975,0.506542
10.05,0.509921
10.125,0.513153
10.2,0.516057
10.275,0.518392
10.35,0.519898
10.425,0.520447
10.5,0.519815
10.575,0.51811
10.65,0.515352
10.725,0.511725
10.8,0.507494
10.875,0.502888
10.95,0.498208
11.025,0.493633
11.1,0.489374
11.175,0.485566
11.25,0.482307
11.325,0.479734
11.4,0.477939
11.475,0.476928
11.55,0.47684
11.625,0.477744
11.7,0.479664
11.775,0.482775
11.85,0.487048
11.925,0.492517
12,0.499092
12.075,0.506581
12.15,0.514613
12.225,0.522527
12.3,0.529563
12.375,0.5348
12.45,0.537445
12.525,0.536882
12.6,0.533112
12.675,0.526531
12.75,0.517994
12.825,0.508461
12.9,0.498672
12.975,0.489507
13.05,0.481305
13.125,0.474503
13.2,0.469182
13.275,0.465591
13.35,0.463748
13.425,0.463766
13.5,0.465803
13.575,0.469955
13.65,0.476337
13.725,0.48509
13.8,0.495929
13.875,0.508773
13.95,0.522311
14.025,0.535
14.1,0.544807
14.175,0.549561
14.25,0.548041
14.325,0.540262
14.4,0.528076
14.475,0.513718
14.55,0.499234
14.625,0.485974
14.7,0.474808
14.775,0.466181
14.85,0.460191
14.925,0.456898
15,0.456251
15.075,0.458391
15.15,0.463314
15.225,0.471103
15.3,0.481721
15.375,0.495029
15.45,0.510122
15.525,0.525476
15.6,0.53868
15.675,0.547065
15.75,0.548747
15.825,0.542907
15.9,0.531104
15.975,0.51607
16.05,0.500334
16.125,0.48577
16.2,0.473524
16.275,0.464208
16.35,0.458066
16.425,0.455248
16.5,0.455814
16.575,0.4599
16.65,0.467552
16.725,0.478617
16.8,0.493173
16.875,0.50996
16.95,0.527064
17.025,0.540799
17.1,0.547936
17.175,0.546119
17.25,0.535662
17.325,0.519939
17.4,0.502813
17.475,0.486977
17.55,0.473964
17.625,0.464642
17.7,0.459339
17.775,0.458077
17.85,0.46083
17.925,0.46758
18,0.477925
18.075,0.491541
18.15,0.506983
18.225,0.521972
18.3,0.533417
18.375,0.538861
18.45,0.536766
18.525,0.527969
18.6,0.515137
18.675,0.501187
18.75,0.488308
18.825,0.477864
18.9,0.470669
18.975,0.467044
19.05,0.467144
19.125,0.470923
19.2,0.47829
19.275,0.488671
19.35,0.501321
19.425,0.514426
19.5,0.525325
19.575,0.531595
19.65,0.531363
19.725,0.524411
19.8,0.513051
19.875,0.500246
19.95,0.488431
20.025,0.479177
20.1,0.473447
20.175,0.47158
20.25,0.47368
20.325,0.479578
20.4,0.488604
20.475,0.49965
20.55,0.510737
20.625,0.519446
20.7,0.523924
20.775,0.523099
20.85,0.517455
20.925,0.508858
21,0.49956
21.075,0.491158
21.15,0.484734
21.225,0.480954
21.3,0.480161
21.375,0.482228
21.45,0.486969
21.525,0.493703
21.6,0.501426
21.675,0.508867
21.75,0.514574
21.825,0.517078
21.9,0.515677
21.975,0.51069
22.05,0.503502
22.125,0.495879
22.2,0.489388
22.275,0.485106
22.35,0.483602
22.425,0.485097
22.5,0.489284
22.575,0.49546
22.65,0.502419
22.725,0.508639
22.8,0.512546
22.875,0.51306
22.95,0.51024
23.025,0.505265
23.1,0.499675
23.175,0.494709
23.25,0.491216
23.325,0.489643
23.4,0.490012
23.475,0.492177
23.55,0.495565
23.625,0.499492
23.7,0.503163
23.775,0.505851
23.85,0.506948
23.925,0.50632
24,0.504017
24.075,0.500668
24.15,0.497028
24.225,0.493878
24.3,0.491948
24.375,0.491575
24.45,0.492959
24.525,0.495837
24.6,0.499575
24.675,0.503207
24.75,0.505701
24.825,0.506361
24.9,0.505018
24.975,0.502235
25.05,0.498986
25.125,0.496272
25.2,0.494759
25.275,0.494671
25.35,0.495867
25.425,0.497872
25.5,0.500079
25.575,0.50179
25.65,0.502658
25.725,0.502568
25.8,0.501629
25.875,0.500224
25.95,0.498676
26.025,0.49727
26.1,0.496233
26.175,0.495798
26.25,0.495965
26.325,0.496735
26.4,0.497988
26.475,0.499454
26.55,0.500722
26.625,0.501424
26.7,0.501399
26.775,0.500711
26.85,0.499695
26.925,0.498723
27,0.498176
27.075,0.498219
27.15,0.498802
27.225,0.499753
27.3,0.500604
27.375,0.501104
27.45,0.501019
27.525,0.500384
27.6,0.499519
27.675,0.498618
27.75,0.497892
27.825,0.497533
27.9,0.497472
27.975,0.49764
28.05,0.497985
28.125,0.498432
28.2,0.498818
28.275,0.499128
28.35,0.499288
28.425,0.499247
28.5,0.499081
28.575,0.498926
28.65,0.498914
28.725,0.499128
28.8,0.499588
28.875,0.500051
28.95,0.500406
29.025,0.500536
29.1,0.500383
29.175,0.500052
29.25,0.499633
29.325,0.499169
29.4,0.498793
29.475,0.498417
29.55,0.497978
29.625,0.497622
29.7,0.497412
29.775,0.4974
29.85,0.497594
29.925,0.497951
30,0.498368
