Time,avg(H)
0.03,0.249933
0.06,0.249932
0.09,0.249932
0.12,0.249932
0.15,0.249932
0.18,0.249931
0.21,0.249932
0.24,0.249932
0.27,0.249932
0.3,0.249932
0.33,0.249932
0.36,0.249932
0.39,0.249932
0.42,0.249932
0.45,0.249932
0.48,0.249932
0.51,0.249932
0.54,0.249932
0.57,0.249932
0.6,0.249932
0.63,0.249932
0.66,0.249932
0.69,0.249932
0.72,0.249932
0.75,0.249932
0.78,0.249931
0.81,0.249932
0.84,0.249932
0.87,0.249932
0.9,0.249932
0.93,0.249932
0.96,0.249932
0.99,0.249932
1.02,0.249932
1.05,0.249932
1.08,0.249932
1.11,0.249932
1.14,0.249932
1.17,0.249932
1.2,0.249932
1.23,0.249932
1.26,0.249932
1.29,0.249932
1.32,0.249932
1.35,0.249932
1.38,0.249932
1.41,0.249932
1.44,0.249932
1.47,0.249932
1.5,0.249932
1.53,0.249932
1.56,0.249932
1.59,0.249932
1.62,0.249932
1.65,0.249932
1.68,0.249932
1.71,0.249932
1.74,0.249932
1.77,0.249932
1.8,0.249932
1.83,0.249932
1.86,0.249932
1.89,0.249932
1.92,0.249932
1.95,0.249932
1.98,0.249932
2.01,0.249932
2.04,0.249932
2.07,0.249932
2.1,0.249932
2.13,0.249932
2.16,0.249932
2.19,0.249932
2.22,0.249932
2.25,0.249932
2.28,0.249932
2.31,0.249932
2.34,0.249932
2.37,0.249932
2.4,0.249932
2.43,0.249932
2.46,0.249932
2.49,0.249932
2.52,0.249932
2.55,0.249932
2.58,0.249932
2.61,0.249932
2.64,0.249932
2.67,0.249932
2.7,0.249932
2.73,0.249932
2.76,0.249932
2.79,0.249932
2.82,0.249932
2.85,0.249932
2.88,0.249932
2.91,0.249932
2.94,0.249932
2.97,0.249932
3,0.249932
3.03,0.249932
3.06,0.249932
3.09,0.249932
3.12,0.249932
3.15,0.249932
3.18,0.249932
3.21,0.249932
3.24,0.249932
3.27,0.249932
3.3,0.249932
3.33,0.249932
3.36,0.249932
3.39,0.249932
3.42,0.249932
3.45,0.249932
3.48,0.249932
3.51,0.249932
3.54,0.249932
3.57,0.249932
3.6,0.249932
3.63,0.249932
3.66,0.249932
3.69,0.249932
3.72,0.249932
3.75,0.249932
3.78,0.249932
3.81,0.249932
3.84,0.249932
3.87,0.249932
3.9,0.249932
3.93,0.249932
3.96,0.249932
3.99,0.249933
4.02,0.249933
4.05,0.249933
4.08,0.249933
4.11,0.249933
4.14,0.249933
4.17,0.249934
4.2,0.249934
4.23,0.249934
4.26,0.249935
4.29,0.249935
4.32,0.249936
4.35,0.249936
4.38,0.249937
4.41,0.249937
4.44,0.249938
4.47,0.249939
4.5,0.24994
4.53,0.249941
4.56,0.249942
4.59,0.249943
4.62,0.249945
4.65,0.249947
4.68,0.249949
4.71,0.249952
4.74,0.249955
4.77,0.249959
4.8,0.249963
4.83,0.249968
4.86,0.249973
4.89,0.249979
4.92,0.249986
4.95,0.249994
4.98,0.250006
5.01,0.250032
5.04,0.250059
5.07,0.25009
5.1,0.250123
5.13,0.250157
5.16,0.250193
5.19,0.250233
5.22,0.250274
5.25,0.250318
5.28,0.250364
5.31,0.250411
5.34,0.250462
5.37,0.250512
5.4,0.250565
5.43,0.250619
5.46,0.250676
5.49,0.250733
5.52,0.250792
5.55,0.250853
5.58,0.250915
5.61,0.250983
5.64,0.251117
5.67,0.251273
5.7,0.251423
5.73,0.251571
5.76,0.251703
5.79,0.251833
5.82,0.251964
5.85,0.252203
5.88,0.252457
5.91,0.252682
5.94,0.252881
5.97,0.253149
6,0.253506
6.03,0.253795
6.06,0.25409
6.09,0.254539
6.12,0.254883
6.15,0.255347
6.18,0.255793
6.21,0.256283
6.24,0.256799
6.27,0.257353
6.3,0.25789
6.33,0.258551
6.36,0.259113
6.39,0.259809
6.42,0.260527
6.45,0.261147
6.48,0.261867
6.51,0.262632
6.54,0.263338
6.57,0.26398
6.6,0.264748
6.63,0.265456
