Time,avg(flux)
12.45,0.000274144
12.4875,0.000274763
12.525,0.000259881
12.5625,0.000230522
12.6,0.000188456
12.6375,0.000136626
12.675,7.70969e-05
12.7125,1.3749e-05
12.75,-4.9856e-05
12.7875,-0.000110192
12.825,-0.000163939
12.8625,-0.000208481
12.9,-0.000241021
12.9375,-0.000259935
12.975,-0.000264071
13.0125,-0.000253143
13.05,-0.000227688
13.0875,-0.000189078
13.125,-0.000139496
13.1625,-8.16757e-05
13.2,-1.88003e-05
13.2375,4.56698e-05
13.275,0.000108033
13.3125,0.00016498
13.35,0.000213223
13.3875,0.000250119
13.425,0.000273655
13.4625,0.000282644
