Time,avg(flux)
6.975,0.00403117
7.0875,0.00404291
7.2,0.00405216
7.3125,0.00405667
7.425,0.00404481
7.5375,0.00401316
7.65,0.00396915
7.7625,0.00392117
7.875,0.00386546
7.9875,0.00379885
8.1,0.00372135
8.2125,0.0036341
8.325,0.00354472
8.4375,0.0034583
8.55,0.0033769
8.6625,0.00329155
8.775,0.00319601
8.8875,0.00308916
9,0.00297261
9.1125,0.00285079
9.225,0.00272655
9.3375,0.00260007
9.45,0.00246978
9.5625,0.00233384
9.675,0.00219252
9.7875,0.00204789
9.9,0.00190217
10.0125,0.00175669
10.125,0.00161048
10.2375,0.00146206
10.35,0.00131053
10.4625,0.00115607
10.575,0.00100027
10.6875,0.000843996
10.8,0.000687355
10.9125,0.000529846
11.025,0.000371021
11.1375,0.000211215
11.25,5.0849e-05
11.3625,-0.000109676
11.475,-0.000270256
11.5875,-0.000430879
11.7,-0.000591191
11.8125,-0.000750602
11.925,-0.000908504
12.0375,-0.00106473
12.15,-0.00121941
12.2625,-0.00137272
12.375,-0.00152441
12.4875,-0.00167419
12.6,-0.00182195
12.7125,-0.00196797
12.825,-0.00211263
12.9375,-0.00225599
13.05,-0.00239752
13.1625,-0.00253608
13.275,-0.00267092
13.3875,-0.00280144
13.5,-0.00292751
13.6125,-0.00304935
13.725,-0.00316706
13.8375,-0.00328091
13.95,-0.00339141
14.0625,-0.00349925
14.175,-0.00360484
14.2875,-0.00370793
14.4,-0.00380787
14.5125,-0.00390389
14.625,-0.00399521
14.7375,-0.00408054
14.85,-0.00415834
14.9625,-0.00422759
15.075,-0.00428929
15.1875,-0.00434581
15.3,-0.00439897
15.4125,-0.0044487
15.525,-0.00449224
15.6375,-0.00452772
15.75,-0.00455786
15.8625,-0.00458522
15.975,-0.00461057
16.0875,-0.00463467
16.2,-0.00465599
16.3125,-0.00467065
16.425,-0.00467579
16.5375,-0.00466795
16.65,-0.00464663
16.7625,-0.0046132
16.875,-0.00456816
16.9875,-0.00451373
17.1,-0.00445033
17.2125,-0.00437727
17.325,-0.00429223
17.4375,-0.00419213
17.55,-0.00407465
17.6625,-0.00393994
17.775,-0.00379048
17.8875,-0.00362921
18,-0.00345894
18.1125,-0.00328071
18.225,-0.00309472
18.3375,-0.00290043
18.45,-0.00269822
18.5625,-0.0024867
18.675,-0.00226508
18.7875,-0.00203234
18.9,-0.00178717
19.0125,-0.00153034
19.125,-0.00126222
19.2375,-0.000985409
19.35,-0.00070337
19.4625,-0.000420093
19.575,-0.000139313
19.6875,0.000134915
19.8,0.00040053
19.9125,0.000656584
20.025,0.000903954
20.1375,0.001145
20.25,0.00138223
20.3625,0.0016172
20.475,0.00184973
20.5875,0.00207782
20.7,0.00229757
20.8125,0.00250533
20.925,0.00269854
21.0375,0.00287691
21.15,0.0030412
21.2625,0.00319378
21.375,0.00333629
21.4875,0.00346962
21.6,0.00359358
21.7125,0.00370714
21.825,0.00380995
21.9375,0.00390307
22.05,0.00398798
22.1625,0.00406417
22.275,0.00413033
22.3875,0.00418508
22.5,0.00422644
22.6125,0.00425477
22.725,0.00427346
22.8375,0.00428656
22.95,0.00430072
23.0625,0.00431582
