Time,avg(H)
0.225,0.5
0.45,0.5
0.675,0.5
0.9,0.5
1.125,0.5
1.35,0.500001
1.575,0.500001
1.8,0.500001
2.025,0.500004
2.25,0.500016
2.475,0.500056
2.7,0.50017
2.925,0.500463
3.15,0.501142
3.375,0.502748
3.6,0.505783
3.825,0.511098
4.05,0.51886
4.275,0.527417
4.5,0.532595
4.725,0.529225
4.95,0.51663
5.175,0.499153
5.4,0.482001
5.625,0.467628
5.85,0.456596
6.075,0.448501
6.3,0.443291
6.525,0.441847
6.75,0.446715
6.975,0.463885
7.2,0.504352
7.425,0.569484
7.65,0.59959
7.875,0.560001
8.1,0.524104
8.325,0.516581
8.55,0.520755
8.775,0.51625
9,0.501256
9.225,0.48714
9.45,0.479247
9.675,0.47472
9.9,0.469168
10.125,0.462467
10.35,0.457657
10.575,0.457362
10.8,0.461498
11.025,0.469352
11.25,0.48257
11.475,0.50498
11.7,0.533681
11.925,0.54596
12.15,0.534018
12.375,0.52271
12.6,0.516398
12.825,0.508863
13.05,0.50453
13.275,0.503009
13.5,0.496169
13.725,0.487404
13.95,0.485483
14.175,0.487581
14.4,0.486133
14.625,0.485329
14.85,0.491698
15.075,0.498035
15.3,0.500202
15.525,0.506021
15.75,0.508851
15.975,0.50356
16.2,0.50175
16.425,0.499179
16.65,0.492764
16.875,0.49141
17.1,0.489311
17.325,0.485613
17.55,0.487025
17.775,0.489778
18,0.493674
18.225,0.503616
18.45,0.514629
18.675,0.525057
18.9,0.531105
19.125,0.529509
19.35,0.523642
19.575,0.515817
19.8,0.509163
20.025,0.502066
20.25,0.49546
20.475,0.486208
20.7,0.478348
20.925,0.470195
21.15,0.4646
21.375,0.461854
21.6,0.460518
21.825,0.461879
22.05,0.466707
22.275,0.479016
22.5,0.506842
22.725,0.548725
22.95,0.579682
23.175,0.569191
23.4,0.541596
23.625,0.524489
23.85,0.517692
24.075,0.512692
24.3,0.503885
24.525,0.492162
24.75,0.480485
24.975,0.47059
25.2,0.4627
25.425,0.456266
25.65,0.450245
25.875,0.445123
26.1,0.442594
26.325,0.445102
26.55,0.456235
26.775,0.485046
27,0.546393
27.225,0.612611
27.45,0.590007
27.675,0.539276
27.9,0.51946
28.125,0.520619
28.35,0.520111
28.575,0.508037
28.8,0.491093
29.025,0.477434
29.25,0.468649
29.475,0.462885
29.7,0.457591
29.925,0.451062
30.15,0.444739
30.375,0.441735
30.6,0.443084
30.825,0.451894
31.05,0.475947
31.275,0.523672
31.5,0.584898
31.725,0.592565
31.95,0.54794
32.175,0.518724
32.4,0.513771
32.625,0.516773
32.85,0.512047
33.075,0.498693
33.3,0.484773
33.525,0.474093
33.75,0.467347
33.975,0.46329
34.2,0.459063
34.425,0.455283
34.65,0.455656
34.875,0.461093
35.1,0.472783
35.325,0.492965
35.55,0.517514
35.775,0.537777
36,0.542146
36.225,0.530992
36.45,0.517349
36.675,0.510166
36.9,0.507332
37.125,0.504049
37.35,0.499055
37.575,0.492173
37.8,0.484502
38.025,0.480572
38.25,0.480903
38.475,0.483048
38.7,0.485591
38.925,0.490415
39.15,0.497852
39.375,0.504721
39.6,0.510031
39.825,0.510938
40.05,0.504728
40.275,0.496489
40.5,0.491465
40.725,0.489193
40.95,0.489004
41.175,0.488855
41.4,0.486675
41.625,0.486317
41.85,0.487307
42.075,0.492378
42.3,0.502598
42.525,0.515182
42.75,0.526962
42.975,0.532381
43.2,0.528451
43.425,0.519147
43.65,0.510514
43.875,0.504901
44.1,0.500665
44.325,0.492681
44.55,0.481729
44.775,0.472497
45,0.466753
45.225,0.463342
45.45,0.461051
45.675,0.45988
45.9,0.461729
46.125,0.467349
46.35,0.481957
46.575,0.51351
46.8,0.559536
47.025,0.584108
47.25,0.562572
47.475,0.531686
47.7,0.515141
47.925,0.510512
48.15,0.508032
48.375,0.500988
48.6,0.489303
48.825,0.476543
49.05,0.465988
49.275,0.458646
49.5,0.452987
49.725,0.447759
49.95,0.443815
50.175,0.443056
50.4,0.447109
50.625,0.460848
50.85,0.496479
51.075,0.565968
51.3,0.617334
51.525,0.573935
51.75,0.528211
51.975,0.515006
52.2,0.518457
52.425,0.517623
52.65,0.504583
52.875,0.486747
53.1,0.472368
53.325,0.462826
53.55,0.457234
53.775,0.453418
54,0.448204
54.225,0.442639
54.45,0.440228
54.675,0.443005
54.9,0.455053
55.125,0.485235
55.35,0.539932
55.575,0.59556
55.8,0.582691
56.025,0.537566
