Time,avg(H)
0.15,0.5
0.3,0.5
0.45,0.5
0.6,0.5
0.75,0.5
0.9,0.5
1.05,0.5
1.2,0.5
1.35,0.5
1.5,0.5
1.65,0.500001
1.8,0.500001
1.95,0.500002
2.1,0.500004
2.25,0.500012
2.4,0.500029
2.55,0.500062
2.7,0.500125
2.85,0.500241
3,0.500441
3.15,0.50077
3.3,0.501291
3.45,0.502185
3.6,0.503325
3.75,0.504928
3.9,0.506844
4.05,0.508888
4.2,0.510706
4.35,0.511654
4.5,0.511222
4.65,0.508831
4.8,0.504254
4.95,0.497766
5.1,0.490097
5.25,0.481971
5.4,0.474278
5.55,0.467715
5.7,0.463233
5.85,0.461918
6,0.465524
6.15,0.476877
6.3,0.499434
6.45,0.535525
6.6,0.578032
6.75,0.598848
6.9,0.57697
7.05,0.534889
7.2,0.499948
7.35,0.479448
7.5,0.471464
7.65,0.472257
7.8,0.477688
7.95,0.483592
8.1,0.486009
8.25,0.482947
8.4,0.475446
8.55,0.466725
8.7,0.459933
8.85,0.457632
9,0.461594
9.15,0.473055
9.3,0.49224
9.45,0.517047
9.6,0.539726
9.75,0.550329
9.9,0.544976
10.05,0.530407
10.2,0.515107
10.35,0.503138
10.5,0.49491
10.65,0.48963
10.8,0.486943
10.95,0.486579
11.1,0.48806
11.25,0.49033
11.4,0.491651
11.55,0.491218
11.7,0.489572
11.85,0.489039
12,0.491855
12.15,0.498622
12.3,0.506722
12.45,0.511415
12.6,0.509726
12.75,0.503557
12.9,0.497474
13.05,0.494027
13.2,0.492503
13.35,0.490829
13.5,0.488567
13.65,0.48744
13.8,0.489849
13.95,0.496001
14.1,0.503584
14.25,0.510711
14.4,0.518086
14.55,0.526779
14.7,0.533371
14.85,0.532584
15,0.525025
15.15,0.515959
15.3,0.507324
15.45,0.49835
15.6,0.489388
15.75,0.48251
15.9,0.478291
16.05,0.475221
16.2,0.471748
16.35,0.468408
16.5,0.466454
16.65,0.466592
16.8,0.469667
16.95,0.477247
17.1,0.491151
17.25,0.513788
17.4,0.545066
17.55,0.573835
17.7,0.582463
17.85,0.564921
18,0.534436
18.15,0.508546
18.3,0.491924
18.45,0.482913
18.6,0.479428
18.75,0.479089
18.9,0.478558
19.05,0.475721
19.2,0.471027
19.35,0.465271
19.5,0.459212
19.65,0.454091
19.8,0.451569
19.95,0.453715
20.1,0.463796
20.25,0.485945
20.4,0.524274
20.55,0.576417
20.7,0.613573
20.85,0.597
21,0.551024
21.15,0.511425
21.3,0.487489
21.45,0.47691
21.6,0.475009
21.75,0.477784
21.9,0.481319
22.05,0.482179
22.2,0.478783
22.35,0.471714
22.5,0.462853
22.65,0.454373
22.8,0.448389
22.95,0.446715
23.1,0.451488
23.25,0.465552
23.4,0.49157
23.55,0.531304
23.7,0.576044
23.85,0.599102
24,0.578938
24.15,0.539161
24.3,0.506082
24.45,0.486345
24.6,0.477924
24.75,0.477228
24.9,0.480652
25.05,0.484311
25.2,0.484773
25.35,0.480625
25.5,0.473102
25.65,0.465221
25.8,0.459327
25.95,0.45691
26.1,0.459425
26.25,0.468725
26.4,0.484809
26.55,0.506058
26.7,0.528544
26.85,0.545067
27,0.548715
27.15,0.539215
27.3,0.523352
27.45,0.507991
27.6,0.496224
27.75,0.488972
27.9,0.485895
28.05,0.485831
28.2,0.487138
28.35,0.488264
28.5,0.487906
28.65,0.486829
28.8,0.486316
28.95,0.487354
29.1,0.490656
29.25,0.496483
29.4,0.503561
29.55,0.508703
29.7,0.509278
29.85,0.505748
30,0.500803
30.15,0.496368
30.3,0.493049
30.45,0.490692
30.6,0.489046
30.75,0.48816
30.9,0.488457
31.05,0.491147
31.2,0.497103
31.35,0.505333
31.5,0.514168
31.65,0.522243
31.8,0.528386
31.95,0.530675
32.1,0.527833
32.25,0.52009
32.4,0.509548
32.55,0.499373
32.7,0.491526
32.85,0.485725
33,0.480849
33.15,0.47663
33.3,0.473135
33.45,0.469753
33.6,0.466493
33.75,0.464657
33.9,0.465628
34.05,0.470654
34.2,0.481926
34.35,0.502468
34.5,0.532294
34.65,0.565056
34.8,0.58439
34.95,0.574203
35.1,0.544616
35.25,0.515592
35.4,0.495642
35.55,0.484767
35.7,0.480008
35.85,0.478931
36,0.478805
36.15,0.477164
36.3,0.473186
36.45,0.467468
36.6,0.461131
36.75,0.455133
36.9,0.450845
37.05,0.450355
37.2,0.456689
37.35,0.473622
37.5,0.505874
37.65,0.55615
37.8,0.606296
37.95,0.611353
38.1,0.566091
38.25,0.520906
38.4,0.491879
38.55,0.47805
38.7,0.474843
38.85,0.477196
39,0.480751
39.15,0.482087
39.3,0.479365
39.45,0.472894
39.6,0.464361
39.75,0.455933
39.9,0.449303
40.05,0.445786
40.2,0.447465
40.35,0.457084
40.5,0.477702
40.65,0.512725
40.8,0.559069
40.95,0.596345
41.1,0.591342
41.25,0.553272
41.4,0.515587
41.55,0.491003
41.7,0.479255
41.85,0.476651
42,0.478913
42.15,0.482543
42.3,0.484015
42.45,0.481093
42.6,0.474054
42.75,0.465641
42.9,0.459028
43.05,0.455889
43.2,0.457149
43.35,0.464048
43.5,0.477716
43.65,0.497466
43.8,0.52005
43.95,0.539317
44.1,0.547882
44.25,0.54254
44.4,0.528648
44.55,0.513526
44.7,0.500965
44.85,0.491821
45,0.486582
45.15,0.484883
45.3,0.485364
45.45,0.485944
45.6,0.484987
45.75,0.48297
45.9,0.481902
46.05,0.483145
46.2,0.487107
46.35,0.493357
46.5,0.500472
46.65,0.505915
46.8,0.508242
46.95,0.506868
47.1,0.503102
47.25,0.498689
47.4,0.495024
47.55,0.492572
47.7,0.490498
47.85,0.488457
48,0.4872
48.15,0.488033
48.3,0.491722
48.45,0.498428
48.6,0.50694
48.75,0.515804
48.9,0.523359
49.05,0.527686
49.2,0.527125
49.35,0.521366
49.5,0.511786
49.65,0.501099
49.8,0.492221
49.95,0.486596
50.1,0.483262
50.25,0.480028
50.4,0.475891
50.55,0.471835
50.7,0.468325
50.85,0.464795
51,0.46264
51.15,0.464618
51.3,0.472987
51.45,0.489739
51.6,0.516439
51.75,0.550459
51.9,0.578571
52.05,0.580837
52.2,0.556083
52.35,0.524711
52.5,0.500176
52.65,0.486171
52.8,0.480423
52.95,0.478979
53.1,0.478902
53.25,0.478208
53.4,0.475328
53.55,0.469806
53.7,0.462848
53.85,0.456139
54,0.450678
54.15,0.447692
54.3,0.450492
54.45,0.462749
54.6,0.488771
54.75,0.533354
54.9,0.590155
55.05,0.619067
55.2,0.584498
55.35,0.534106
55.5,0.497442
55.65,0.477589
55.8,0.47085
55.95,0.472294
56.1,0.477056
56.25,0.480626
56.4,0.479804
56.55,0.474548
56.7,0.466489
56.85,0.457787
57,0.450149
57.15,0.445017
57.3,0.444043
57.45,0.44969
57.6,0.465588
57.75,0.495439
57.9,0.540309
58.05,0.587172
58.2,0.599035
58.35,0.566455
58.5,0.525114
58.65,0.495249
58.8,0.479434
58.95,0.474518
59.1,0.4761
59.25,0.480245
59.4,0.482954
59.55,0.481304
59.7,0.474886
59.85,0.466045
60,0.458313
