Time,avg(H)
0.225,0.5
0.45,0.5
0.675,0.5
0.9,0.5
1.125,0.5
1.35,0.500001
1.575,0.500001
1.8,0.500001
2.025,0.500004
2.25,0.500017
2.475,0.500063
2.7,0.500195
2.925,0.500544
3.15,0.501386
3.375,0.503418
3.6,0.507601
3.825,0.515308
4.05,0.527399
4.275,0.541904
4.5,0.551428
4.725,0.547127
4.95,0.529172
5.175,0.506862
5.4,0.487427
5.625,0.472826
5.85,0.462148
6.075,0.454219
6.3,0.448148
6.525,0.443471
6.75,0.440269
6.975,0.438754
7.2,0.439835
7.425,0.445438
7.65,0.459038
7.875,0.48612
8.1,0.530219
8.325,0.574569
8.55,0.582149
8.775,0.559101
9,0.540951
9.225,0.537116
9.45,0.537961
9.675,0.53026
9.9,0.514242
10.125,0.501625
10.35,0.497096
10.575,0.493803
10.8,0.484835
11.025,0.473267
11.25,0.466431
11.475,0.464979
11.7,0.463659
11.925,0.458975
12.15,0.454112
12.375,0.454542
12.6,0.461714
12.825,0.47218
13.05,0.483383
13.275,0.500107
13.5,0.523805
13.725,0.537059
13.95,0.533505
14.175,0.532488
14.4,0.527719
14.625,0.519838
14.85,0.519491
15.075,0.514669
15.3,0.504938
15.525,0.502044
15.75,0.498579
15.975,0.49147
16.2,0.489612
16.425,0.488973
16.65,0.484369
16.875,0.484835
17.1,0.487527
17.325,0.486629
17.55,0.49065
17.775,0.496085
18,0.498259
18.225,0.503774
18.45,0.505843
18.675,0.505323
18.9,0.50538
19.125,0.500887
19.35,0.499258
19.575,0.495286
19.8,0.492318
20.025,0.490465
20.25,0.487641
20.475,0.488264
20.7,0.487148
20.925,0.48796
21.15,0.488951
21.375,0.489844
21.6,0.495052
21.825,0.501896
22.05,0.513223
22.275,0.523935
22.5,0.532327
22.725,0.533779
22.95,0.53023
23.175,0.524822
23.4,0.518935
23.625,0.514539
23.85,0.510293
24.075,0.504222
24.3,0.496464
24.525,0.487444
24.75,0.480086
24.975,0.474738
25.2,0.47031
25.425,0.464959
25.65,0.459576
25.875,0.456478
26.1,0.456286
26.325,0.458254
26.55,0.461636
26.775,0.469599
27,0.48717
27.225,0.51663
27.45,0.551644
27.675,0.572558
27.9,0.568302
28.125,0.555218
28.35,0.546358
28.575,0.539097
28.8,0.528695
29.025,0.516762
29.25,0.507129
29.475,0.499234
29.7,0.490747
29.925,0.481405
30.15,0.472698
30.375,0.465856
30.6,0.459841
30.825,0.454164
31.05,0.449225
31.275,0.444765
31.5,0.441095
31.725,0.439327
31.95,0.441879
32.175,0.45013
32.4,0.470705
32.625,0.514234
32.85,0.577105
33.075,0.602042
33.3,0.571328
33.525,0.548075
33.75,0.547025
33.975,0.546465
34.2,0.532306
34.425,0.515147
34.65,0.504905
34.875,0.499772
35.1,0.493345
35.325,0.483065
35.55,0.472168
35.775,0.463204
36,0.456372
36.225,0.451459
36.45,0.447285
36.675,0.44339
36.9,0.440273
37.125,0.438833
37.35,0.441581
37.575,0.451426
37.8,0.472115
38.025,0.510082
38.25,0.561552
38.475,0.585218
38.7,0.5615
38.925,0.539232
39.15,0.535864
39.375,0.537748
39.6,0.530699
39.825,0.516968
40.05,0.505795
40.275,0.500393
40.5,0.49481
40.725,0.484931
40.95,0.474952
41.175,0.467985
41.4,0.463734
41.625,0.462192
41.85,0.459675
42.075,0.456552
42.3,0.453958
42.525,0.455064
42.75,0.463313
42.975,0.478423
43.2,0.497482
43.425,0.515249
43.65,0.527766
43.875,0.531182
44.1,0.527818
44.325,0.523888
44.55,0.521195
44.775,0.518663
45,0.515754
45.225,0.511028
45.45,0.505099
45.675,0.499834
45.9,0.494013
46.125,0.48711
46.35,0.483162
46.575,0.482949
46.8,0.484146
47.025,0.486569
47.25,0.487392
47.475,0.487659
47.7,0.491178
47.925,0.496724
48.15,0.503745
48.375,0.508542
48.6,0.507665
48.825,0.503913
49.05,0.498837
49.275,0.495824
49.5,0.495788
49.725,0.495798
49.95,0.493504
50.175,0.489275
50.4,0.4869
50.625,0.486997
50.85,0.487721
51.075,0.486666
51.3,0.485424
51.525,0.488191
51.75,0.496839
51.975,0.509042
52.2,0.521125
52.425,0.530283
52.65,0.535057
52.875,0.534894
53.1,0.530252
53.325,0.523026
53.55,0.515893
53.775,0.509774
54,0.503957
54.225,0.497228
54.45,0.489479
54.675,0.4826
54.9,0.477642
55.125,0.473201
55.35,0.467267
55.575,0.460923
55.8,0.457043
56.025,0.456486
