Time,avg(H)
57.6,0.477542
57.9,0.486938
58.2,0.498099
58.5,0.509398
58.8,0.51923
59.1,0.52675
59.4,0.531408
59.7,0.533723
60,0.533806
60.3,0.532178
60.6,0.529268
60.9,0.525229
61.2,0.520345
61.5,0.51499
61.8,0.509347
62.1,0.503909
62.4,0.498842
62.7,0.493926
63,0.489126
63.3,0.484645
63.6,0.480598
63.9,0.477462
64.2,0.475767
64.5,0.474511
64.8,0.473607
65.1,0.473955
65.4,0.476166
65.7,0.479591
66,0.484076
66.3,0.489435
66.6,0.495263
66.9,0.50156
67.2,0.507354
67.5,0.511626
67.8,0.514782
68.1,0.516909
68.4,0.517426
68.7,0.516968
69,0.515677
69.3,0.513665
69.6,0.511287
69.9,0.508501
70.2,0.505718
70.5,0.502977
70.8,0.500094
71.1,0.497804
71.4,0.495792
71.7,0.493616
72,0.491994
72.3,0.49134
72.6,0.491392
72.9,0.492169
73.2,0.492918
73.5,0.493608
73.8,0.49512
74.1,0.49739
74.4,0.499604
74.7,0.501116
75,0.501876
75.3,0.502532
75.6,0.50336
75.9,0.503371
76.2,0.50244
76.5,0.501125
76.8,0.49978
77.1,0.49852
77.4,0.496745
77.7,0.494935
78,0.493271
78.3,0.491901
78.6,0.491327
78.9,0.491367
79.2,0.491653
79.5,0.492589
79.8,0.494528
80.1,0.496837
80.4,0.499417
80.7,0.502794
81,0.506745
81.3,0.510738
81.6,0.513742
81.9,0.515637
82.2,0.517037
82.5,0.517805
82.8,0.517307
83.1,0.515576
83.4,0.513147
83.7,0.509897
84,0.506415
84.3,0.502824
84.6,0.498693
84.9,0.494161
85.2,0.489879
85.5,0.486152
85.8,0.482746
86.1,0.479444
86.4,0.476726
86.7,0.474771
87,0.473735
87.3,0.473881
87.6,0.475197
87.9,0.478025
88.2,0.482368
88.5,0.488337
88.8,0.496154
89.1,0.50509
89.4,0.51393
89.7,0.521999
90,0.528583
90.3,0.532471
90.6,0.53407
90.9,0.534207
91.2,0.532254
91.5,0.528636
91.8,0.524267
92.1,0.518989
92.4,0.513034
92.7,0.506946
93,0.500795
93.3,0.494625
93.6,0.488643
93.9,0.483079
94.2,0.478082
94.5,0.473405
94.8,0.469302
95.1,0.466181
95.4,0.464022
95.7,0.462891
96,0.462964
96.3,0.464815
96.6,0.468779
96.9,0.4751
97.2,0.484197
97.5,0.495732
97.8,0.508587
98.1,0.520632
98.4,0.530126
98.7,0.5366
99,0.539956
99.3,0.540654
99.6,0.539199
99.9,0.535764
100.2,0.531213
100.5,0.525555
100.8,0.519121
101.1,0.512553
101.4,0.505828
101.7,0.499325
102,0.493149
102.3,0.487148
102.6,0.481359
102.9,0.476117
103.2,0.471539
103.5,0.467916
103.8,0.465203
104.1,0.463353
104.4,0.46256
104.7,0.463225
105,0.465977
105.3,0.470703
105.6,0.477589
105.9,0.486977
106.2,0.498124
106.5,0.509381
106.8,0.519267
107.1,0.526698
107.4,0.531411
107.7,0.53368
108,0.533761
108.3,0.532169
108.6,0.529184
108.9,0.525185
109.2,0.520331
109.5,0.514901
109.8,0.509323
110.1,0.50385
110.4,0.498773
110.7,0.493889
111,0.489135
111.3,0.484549
111.6,0.480548
111.9,0.477567
112.2,0.475679
112.5,0.474506
112.8,0.473682
113.1,0.473998
113.4,0.476071
113.7,0.479664
114,0.484226
114.3,0.489337
114.6,0.495316
114.9,0.501659
115.2,0.507295
115.5,0.511641
115.8,0.514827
116.1,0.516849
116.4,0.517455
116.7,0.516953
117,0.515599
117.3,0.513709
117.6,0.511211
117.9,0.508466
118.2,0.505696
118.5,0.502899
118.8,0.500058
119.1,0.497767
119.4,0.495727
119.7,0.493594
120,0.491999
