01/01/2014 03:50:06.280,0.22976,0.28680,0.25157,0.17743,342.03
01/01/2014 03:50:06.288,0.22805,0.28637,0.25225,0.17760,342.03
01/01/2014 03:50:06.296,0.22643,0.28637,0.25319,0.17786,342.03
01/01/2014 03:50:06.304,0.22480,0.28594,0.25396,0.17820,342.03
01/01/2014 03:50:06.312,0.22309,0.28509,0.25524,0.17854,342.03
01/01/2014 03:50:06.320,0.22121,0.28466,0.25601,0.17897,342.03
01/01/2014 03:50:06.328,0.21993,0.28389,0.25695,0.17939,342.03
01/01/2014 03:50:06.336,0.21907,0.28346,0.25772,0.18025,342.03
01/01/2014 03:50:06.344,0.21719,0.28261,0.25858,0.18111,342.03
01/01/2014 03:50:06.352,0.21548,0.28175,0.25935,0.18196,342.03
01/01/2014 03:50:06.360,0.21386,0.28098,0.26012,0.18307,342.03
01/01/2014 03:50:06.368,0.21223,0.28021,0.26097,0.18384,342.03
01/01/2014 03:50:06.376,0.21103,0.27936,0.26174,0.18512,342.03
01/01/2014 03:50:06.384,0.20984,0.27850,0.26234,0.18683,342.03
01/01/2014 03:50:06.392,0.20864,0.27765,0.26302,0.18846,342.03
01/01/2014 03:50:06.400,0.20770,0.27653,0.26388,0.19034,342.03
01/01/2014 03:50:06.408,0.20633,0.27576,0.26465,0.19248,342.03
01/01/2014 03:50:06.416,0.20488,0.27448,0.26508,0.19427,342.03
01/01/2014 03:50:06.424,0.20385,0.27371,0.26576,0.19615,342.03
01/01/2014 03:50:06.432,0.20206,0.27243,0.26653,0.19829,342.03
01/01/2014 03:50:06.440,0.20103,0.27115,0.26713,0.20034,342.03
01/01/2014 03:50:06.448,0.19983,0.26986,0.26781,0.20231,342.03
01/01/2014 03:50:06.456,0.19863,0.26875,0.26867,0.20479,342.03
01/01/2014 03:50:06.464,0.19744,0.26747,0.26952,0.20761,342.03
01/01/2014 03:50:06.472,0.19624,0.26627,0.27038,0.20975,342.03
01/01/2014 03:50:06.480,0.19462,0.26465,0.27123,0.21197,342.03
01/01/2014 03:50:06.488,0.19333,0.26345,0.27200,0.21445,342.03
01/01/2014 03:50:06.496,0.19179,0.26174,0.27243,0.21625,342.03
01/01/2014 03:50:06.504,0.19077,0.26012,0.27320,0.21856,342.03
01/01/2014 03:50:06.512,0.18966,0.25883,0.27388,0.22044,342.03
01/01/2014 03:50:06.520,0.18880,0.25721,0.27440,0.22249,342.03
01/01/2014 03:50:06.528,0.18803,0.25558,0.27500,0.22480,342.03
01/01/2014 03:50:06.536,0.18675,0.25396,0.27559,0.22685,342.03
01/01/2014 03:50:06.544,0.18589,0.25268,0.27619,0.22891,342.03
01/01/2014 03:50:06.552,0.18547,0.25105,0.27679,0.23104,342.03
01/01/2014 03:50:06.560,0.18504,0.24951,0.27739,0.23352,342.03
01/01/2014 03:50:06.568,0.18470,0.24789,0.27816,0.23540,342.03
01/01/2014 03:50:06.576,0.18435,0.24592,0.27850,0.23720,342.03
01/01/2014 03:50:06.584,0.18427,0.24421,0.27893,0.23917,342.03
01/01/2014 03:50:06.592,0.18393,0.24250,0.27970,0.24062,342.03
01/01/2014 03:50:06.600,0.18427,0.24088,0.28030,0.24216,342.03
01/01/2014 03:50:06.608,0.18427,0.23925,0.28090,0.24378,342.03
01/01/2014 03:50:06.616,0.18435,0.23763,0.28141,0.24532,342.03
01/01/2014 03:50:06.624,0.18470,0.23592,0.28184,0.24661,342.03
01/01/2014 03:50:06.632,0.18521,0.23395,0.28226,0.24806,342.03
01/01/2014 03:50:06.640,0.18589,0.23224,0.28218,0.24943,342.03
01/01/2014 03:50:06.648,0.18683,0.23062,0.28261,0.25080,342.03
01/01/2014 03:50:06.656,0.18760,0.22891,0.28269,0.25191,342.03
01/01/2014 03:50:06.664,0.18846,0.22720,0.28303,0.25310,342.03
01/01/2014 03:50:06.672,0.18931,0.22557,0.28380,0.25439,342.03
01/01/2014 03:50:06.680,0.19051,0.22403,0.28423,0.25533,342.03
01/01/2014 03:50:06.688,0.19214,0.22275,0.28397,0.25653,342.03
01/01/2014 03:50:06.696,0.19333,0.22104,0.28432,0.25764,342.03
01/01/2014 03:50:06.704,0.19504,0.21941,0.28466,0.25858,342.03
01/01/2014 03:50:06.712,0.19650,0.21787,0.28466,0.25969,342.03
01/01/2014 03:50:06.720,0.19829,0.21659,0.28474,0.26046,342.03
01/01/2014 03:50:06.728,0.19992,0.21497,0.28517,0.26140,342.03
01/01/2014 03:50:06.736,0.20197,0.21343,0.28517,0.26217,342.03
01/01/2014 03:50:06.744,0.20402,0.21223,0.28517,0.26302,342.03
01/01/2014 03:50:06.752,0.20616,0.21103,0.28517,0.26379,342.03
01/01/2014 03:50:06.760,0.20898,0.20975,0.28500,0.26431,342.03
01/01/2014 03:50:06.768,0.21197,0.20847,0.28474,0.26473,342.03
01/01/2014 03:50:06.776,0.21531,0.20727,0.28483,0.26533,342.03
01/01/2014 03:50:06.784,0.21787,0.20633,0.28474,0.26585,342.03
01/01/2014 03:50:06.792,0.22053,0.20530,0.28466,0.26619,342.03
01/01/2014 03:50:06.800,0.22369,0.20436,0.28432,0.26662,342.03
01/01/2014 03:50:06.808,0.22660,0.20359,0.28389,0.26713,342.03
01/01/2014 03:50:06.816,0.22711,0.20274,0.28346,0.26790,342.03
01/01/2014 03:50:06.824,0.22891,0.20197,0.28303,0.26824,342.03
01/01/2014 03:50:06.832,0.23139,0.20120,0.28261,0.26858,342.03
01/01/2014 03:50:06.840,0.23386,0.20043,0.28175,0.26901,342.03
01/01/2014 03:50:06.848,0.23583,0.19983,0.28090,0.26961,342.03
