Time,avg(H)
0.075,0.5
0.15,0.499994
0.225,0.499993
0.3,0.499995
0.375,0.499995
0.45,0.499997
0.525,0.499998
0.6,0.499999
0.675,0.499999
0.75,0.499999
0.825,0.499999
0.9,0.499999
0.975,0.499999
1.05,0.499998
1.125,0.499998
1.2,0.499998
1.275,0.499998
1.35,0.499998
1.425,0.499998
1.5,0.499997
1.575,0.499997
1.65,0.499997
1.725,0.499996
1.8,0.499996
1.875,0.499997
1.95,0.499997
2.025,0.499998
2.1,0.499999
2.175,0.500001
2.25,0.500005
2.325,0.500009
2.4,0.500015
2.475,0.500024
2.55,0.500037
2.625,0.500054
2.7,0.500077
2.775,0.500108
2.85,0.50015
2.925,0.500206
3,0.50028
3.075,0.500376
3.15,0.500499
3.225,0.500655
3.3,0.500851
3.375,0.501097
3.45,0.501412
3.525,0.501832
3.6,0.502375
3.675,0.502938
3.75,0.503619
3.825,0.504514
3.9,0.505432
3.975,0.506608
4.05,0.507845
4.125,0.509259
4.2,0.510857
4.275,0.512573
4.35,0.514376
4.425,0.516239
4.5,0.518115
4.575,0.519952
4.65,0.521692
4.725,0.523302
4.8,0.524747
4.875,0.52587
4.95,0.526757
5.025,0.527279
5.1,0.527545
5.175,0.527555
5.25,0.52736
5.325,0.527027
5.4,0.5266
5.475,0.526089
5.55,0.525578
5.625,0.525179
5.7,0.524851
5.775,0.524574
5.85,0.524322
5.925,0.524056
6,0.523739
6.075,0.523373
6.15,0.522907
6.225,0.522252
6.3,0.521369
6.375,0.520415
6.45,0.519223
6.525,0.517969
6.6,0.516684
6.675,0.515307
6.75,0.514019
6.825,0.512796
6.9,0.511573
6.975,0.510534
7.05,0.509436
7.125,0.50848
7.2,0.507407
7.275,0.506406
7.35,0.505241
7.425,0.504052
7.5,0.502779
7.575,0.501366
7.65,0.499953
7.725,0.498544
7.8,0.497074
7.875,0.495646
7.95,0.494372
8.025,0.493093
8.1,0.491918
8.175,0.490862
8.25,0.489793
8.325,0.488845
8.4,0.487824
8.475,0.486871
8.55,0.485812
8.625,0.484806
8.7,0.483682
8.775,0.482658
8.85,0.481534
8.925,0.480566
9,0.479543
9.075,0.478721
9.15,0.477902
9.225,0.477233
9.3,0.476701
9.375,0.47621
9.45,0.475749
9.525,0.475392
9.6,0.475089
9.675,0.474811
9.75,0.474547
9.825,0.474296
9.9,0.474075
9.975,0.47392
10.05,0.473874
10.125,0.473956
10.2,0.474189
10.275,0.474542
10.35,0.475008
10.425,0.475631
10.5,0.476462
10.575,0.477289
10.65,0.478314
10.725,0.479301
10.8,0.480463
10.875,0.481576
10.95,0.48286
11.025,0.484227
11.1,0.485636
11.175,0.487239
11.25,0.488995
11.325,0.49088
11.4,0.49287
11.475,0.494931
11.55,0.497022
11.625,0.499103
11.7,0.501141
11.775,0.50312
11.85,0.505044
11.925,0.50693
12,0.508799
12.075,0.510668
12.15,0.512525
12.225,0.514344
12.3,0.516062
12.375,0.517621
12.45,0.519057
12.525,0.520316
12.6,0.521298
12.675,0.522264
12.75,0.523059
12.825,0.523846
12.9,0.524639
12.975,0.525277
13.05,0.525848
13.125,0.526293
13.2,0.526522
13.275,0.526602
13.35,0.526588
13.425,0.52653
13.5,0.526453
13.575,0.526347
13.65,0.526162
13.725,0.525828
13.8,0.525375
13.875,0.524811
13.95,0.524087
14.025,0.523312
14.1,0.52262
14.175,0.521846
14.25,0.521131
14.325,0.520371
14.4,0.519418
14.475,0.518457
14.55,0.517307
14.625,0.516213
14.7,0.515078
14.775,0.51398
14.85,0.512907
14.925,0.511732
15,0.510589
15.075,0.509272
15.15,0.507962
15.225,0.506677
15.3,0.505343
15.375,0.504138
15.45,0.502928
15.525,0.501666
15.6,0.500463
15.675,0.499113
15.75,0.497735
15.825,0.49644
15.9,0.495095
15.975,0.493814
16.05,0.492665
16.125,0.491448
16.2,0.490354
16.275,0.489167
16.35,0.48802
16.425,0.486899
16.5,0.485761
16.575,0.484773
16.65,0.483746
16.725,0.482863
16.8,0.481938
16.875,0.481072
16.95,0.480229
17.025,0.47935
17.1,0.47861
17.175,0.477836
17.25,0.477207
17.325,0.476682
17.4,0.476172
17.475,0.475668
17.55,0.475255
17.625,0.474879
17.7,0.474524
17.775,0.474199
17.85,0.473938
17.925,0.473798
18,0.473783
18.075,0.473885
18.15,0.474107
18.225,0.474408
18.3,0.474769
18.375,0.475216
18.45,0.47582
18.525,0.476592
18.6,0.477402
18.675,0.47845
18.75,0.479486
18.825,0.480723
18.9,0.481988
18.975,0.483333
19.05,0.484852
19.125,0.48648
19.2,0.488197
19.275,0.489995
19.35,0.491855
19.425,0.493742
19.5,0.495642
19.575,0.497562
19.65,0.49952
19.725,0.501524
19.8,0.503559
19.875,0.50559
19.95,0.507576
20.025,0.509493
20.1,0.511344
20.175,0.51314
20.25,0.514868
20.325,0.516493
20.4,0.517924
20.475,0.519232
20.55,0.520497
20.625,0.521569
20.7,0.52265
20.775,0.523485
20.85,0.524268
20.925,0.524823
21,0.525265
21.075,0.525682
21.15,0.526086
21.225,0.526371
21.3,0.526525
21.375,0.526577
21.45,0.526547
21.525,0.526431
21.6,0.526201
21.675,0.525837
21.75,0.525435
21.825,0.52501
21.9,0.52451
21.975,0.523834
22.05,0.523134
22.125,0.522383
22.2,0.521516
22.275,0.520747
22.35,0.519847
22.425,0.518966
22.5,0.517978
22.575,0.516969
22.65,0.515872
22.725,0.514799
22.8,0.513599
22.875,0.512485
22.95,0.511243
23.025,0.510026
23.1,0.508777
23.175,0.507425
23.25,0.50615
23.325,0.504857
23.4,0.503537
23.475,0.502327
23.55,0.501027
23.625,0.4997
23.7,0.498458
23.775,0.497135
23.85,0.495853
23.925,0.49466
24,0.493394
24.075,0.492249
24.15,0.491061
24.225,0.489898
24.3,0.488812
24.375,0.487668
24.45,0.486662
24.525,0.485577
24.6,0.484641
24.675,0.483614
24.75,0.482719
