Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00249192,0,-5.1906e-07
8,-0.01,6.8e-05,0.00498385,0,-1.03812e-06
8,-0.01,0.000102,0.00747577,0,-1.55718e-06
8,-0.01,0.000136,0.00980793,0,-2.27031e-06
8,-0.01,0.00017,0.0120189,0,-3.13068e-06
8,-0.01,0.000204,0.0142299,0,-3.99104e-06
8,-0.01,0.000238,0.0163939,0,-4.88601e-06
8,-0.01,0.000272,0.0182625,0,-5.99845e-06
8,-0.01,0.000306,0.0201312,0,-7.11089e-06
8,-0.01,0.00034,0.0219999,0,-8.22333e-06
8,-0.01,0.000374,0.0236159,0,-9.33553e-06
8,-0.01,0.000408,0.0251267,0,-1.04476e-05
8,-0.01,0.000442,0.0266374,0,-1.15597e-05
8,-0.01,0.000476,0.028054,0,-1.26285e-05
8,-0.01,0.00051,0.0292218,0,-1.35829e-05
8,-0.01,0.000544,0.0303896,0,-1.45374e-05
8,-0.01,0.000578,0.0315574,0,-1.54918e-05
8,-0.01,0.000612,0.0324646,0,-1.6246e-05
8,-0.01,0.000646,0.0333233,0,-1.69629e-05
8,-0.01,0.00068,0.0341821,0,-1.76799e-05
8,-0.01,0.000714,0.0349316,0,-1.82848e-05
8,-0.01,0.000748,0.0355252,0,-1.87296e-05
8,-0.01,0.000782,0.0361188,0,-1.91745e-05
8,-0.01,0.000816,0.0367124,0,-1.96193e-05
8,-0.01,0.00085,0.0370926,0,-1.97919e-05
8,-0.01,0.000884,0.0374686,0,-1.99591e-05
8,-0.01,0.000918,0.0378445,0,-2.01263e-05
8,-0.01,0.000952,0.0381264,0,-2.01492e-05
8,-0.01,0.000986,0.0383309,0,-2.00536e-05
8,-0.01,0.00102,0.0385355,0,-1.99579e-05
8,-0.01,0.001054,0.0387249,0,-1.98344e-05
8,-0.01,0.001088,0.0388006,0,-1.95021e-05
8,-0.01,0.001122,0.0388764,0,-1.91699e-05
8,-0.01,0.001156,0.0389521,0,-1.88376e-05
8,-0.01,0.00119,0.0389647,0,-1.83657e-05
8,-0.01,0.001224,0.0389485,0,-1.783e-05
8,-0.01,0.001258,0.0389323,0,-1.72943e-05
8,-0.01,0.001292,0.0389005,0,-1.67162e-05
8,-0.01,0.001326,0.0388231,0,-1.6014e-05
8,-0.01,0.00136,0.0387457,0,-1.53118e-05
8,-0.01,0.001394,0.0386683,0,-1.46097e-05
8,-0.01,0.001428,0.0385608,0,-1.3799e-05
8,-0.01,0.001462,0.0384469,0,-1.2965e-05
8,-0.01,0.001496,0.0383329,0,-1.2131e-05
8,-0.01,0.00153,0.038212,0,-1.12577e-05
8,-0.01,0.001564,0.0380803,0,-1.03238e-05
8,-0.01,0.001598,0.0379486,0,-9.38978e-06
8,-0.01,0.001632,0.037817,0,-8.4558e-06
8,-0.01,0.001666,0.0376814,0,-7.45257e-06
8,-0.01,0.0017,0.0375458,0,-6.44652e-06
8,-0.01,0.001734,0.0374101,0,-5.44047e-06
8,-0.01,0.001768,0.0372772,0,-4.40831e-06
8,-0.01,0.001802,0.0371469,0,-3.35295e-06
8,-0.01,0.001836,0.0370166,0,-2.29759e-06
8,-0.01,0.00187,0.0368875,0,-1.2392e-06
8,-0.01,0.001904,0.0367685,0,-1.52856e-07
8,-0.01,0.001938,0.0366495,0,9.33489e-07
8,-0.01,0.001972,0.0365305,0,2.01984e-06
8,-0.01,0.002006,0.0364212,0,3.11748e-06
8,-0.01,0.00204,0.0363168,0,4.22079e-06
8,-0.01,0.002074,0.0362123,0,5.32409e-06
8,-0.01,0.002108,0.0361116,0,6.42898e-06
8,-0.01,0.002142,0.0360228,0,7.53902e-06
8,-0.01,0.002176,0.0359341,0,8.64905e-06
8,-0.01,0.00221,0.0358454,0,9.75909e-06
8,-0.01,0.002244,0.0357692,0,1.08688e-05
8,-0.01,0.002278,0.035696,0,1.19785e-05
8,-0.01,0.002312,0.0356229,0,1.30881e-05
8,-0.01,0.002346,0.0355551,0,1.41959e-05
8,-0.01,0.00238,0.0354964,0,1.53006e-05
8,-0.01,0.002414,0.0354377,0,1.64053e-05
8,-0.01,0.002448,0.0353789,0,1.751e-05
8,-0.01,0.002482,0.0353323,0,1.86076e-05
8,-0.01,0.002516,0.0352864,0,1.97048e-05
8,-0.01,0.00255,0.0352405,0,2.08019e-05
8,-0.01,0.002584,0.0352002,0,2.18947e-05
8,-0.01,0.002618,0.0351653,0,2.29832e-05
8,-0.01,0.002652,0.0351304,0,2.40717e-05
8,-0.01,0.002686,0.0350962,0,2.51595e-05
8,-0.01,0.00272,0.0350703,0,2.62393e-05
8,-0.01,0.002754,0.0350444,0,2.7319e-05
8,-0.01,0.002788,0.0350185,0,2.83988e-05
8,-0.01,0.002822,0.0349973,0,2.94733e-05
8,-0.01,0.002856,0.0349787,0,3.05449e-05
8,-0.01,0.00289,0.0349601,0,3.16164e-05
8,-0.01,0.002924,0.0349427,0,3.26864e-05
8,-0.01,0.002958,0.0349297,0,3.37508e-05
8,-0.01,0.002992,0.0349168,0,3.48151e-05
8,-0.01,0.003026,0.0349038,0,3.58794e-05
8,-0.01,0.00306,0.0348942,0,3.6939e-05
8,-0.01,0.003094,0.0348856,0,3.79972e-05
8,-0.01,0.003128,0.0348769,0,3.90555e-05
8,-0.01,0.003162,0.0348693,0,4.0112e-05
8,-0.01,0.003196,0.0348638,0,4.11653e-05
8,-0.01,0.00323,0.0348583,0,4.22186e-05
8,-0.01,0.003264,0.0348528,0,4.32719e-05
8,-0.01,0.003298,0.0348493,0,4.43217e-05
8,-0.01,0.003332,0.0348461,0,4.53712e-05
8,-0.01,0.003366,0.0348428,0,4.64206e-05
