Time,avg(H)
0.075,0.500001
0.15,0.500001
0.225,0.500002
0.3,0.500001
0.375,0.500001
0.45,0.500001
0.525,0.500001
0.6,0.500002
0.675,0.500002
0.75,0.500002
0.825,0.500002
0.9,0.500002
0.975,0.500002
1.05,0.500002
1.125,0.500002
1.2,0.500002
1.275,0.500002
1.35,0.500002
1.425,0.500002
1.5,0.500002
1.575,0.500002
1.65,0.500002
1.725,0.500003
1.8,0.500003
1.875,0.500004
1.95,0.500006
2.025,0.500009
2.1,0.500014
2.175,0.500022
2.25,0.500033
2.325,0.500049
2.4,0.500071
2.475,0.500103
2.55,0.500147
2.625,0.500208
2.7,0.500291
2.775,0.500403
2.85,0.500551
2.925,0.500745
3,0.500998
3.075,0.501333
3.15,0.5018
3.225,0.502432
3.3,0.503116
3.375,0.504049
3.45,0.505136
3.525,0.506528
3.6,0.508129
3.675,0.510012
3.75,0.512214
3.825,0.51468
3.9,0.517363
3.975,0.520337
4.05,0.523317
4.125,0.526372
4.2,0.529146
4.275,0.531565
4.35,0.5334
4.425,0.534506
4.5,0.534609
4.575,0.53364
4.65,0.531664
4.725,0.528756
4.8,0.524961
4.875,0.520562
4.95,0.515706
5.025,0.510718
5.1,0.505667
5.175,0.50083
5.25,0.496241
5.325,0.491988
5.4,0.488172
5.475,0.484778
5.55,0.481772
5.625,0.479238
5.7,0.477114
5.775,0.475354
5.85,0.473991
5.925,0.472969
6,0.472285
6.075,0.471869
6.15,0.471826
6.225,0.472175
6.3,0.472856
6.375,0.474004
6.45,0.475647
6.525,0.47797
6.6,0.481001
6.675,0.484918
6.75,0.489816
6.825,0.495835
6.9,0.503
6.975,0.51119
7.05,0.520281
7.125,0.529768
7.2,0.538759
7.275,0.546381
7.35,0.551546
7.425,0.55338
7.5,0.551488
7.575,0.546231
7.65,0.538405
7.725,0.529222
7.8,0.519822
7.875,0.510995
7.95,0.503368
8.025,0.497212
8.1,0.492604
8.175,0.489343
8.25,0.487356
8.325,0.486388
8.4,0.485983
8.475,0.485933
8.55,0.485905
8.625,0.485621
8.7,0.484949
8.775,0.483641
8.85,0.481844
8.925,0.479607
9,0.477181
9.075,0.474789
9.15,0.472642
9.225,0.470964
9.3,0.469995
9.375,0.469939
9.45,0.470953
9.525,0.473139
9.6,0.476647
9.675,0.481425
9.75,0.487596
9.825,0.495085
9.9,0.50367
9.975,0.513256
10.05,0.523261
10.125,0.532933
10.2,0.541545
10.275,0.548254
10.35,0.55214
10.425,0.552641
10.5,0.549716
10.575,0.543926
10.65,0.536157
10.725,0.527418
10.8,0.51871
10.875,0.510742
10.95,0.503922
11.025,0.498483
11.1,0.494369
11.175,0.491374
11.25,0.489339
11.325,0.487959
11.4,0.48697
11.475,0.486107
11.55,0.485181
11.625,0.484139
11.7,0.48289
11.775,0.481433
11.85,0.479917
11.925,0.478386
12,0.476828
12.075,0.475322
12.15,0.474005
12.225,0.472906
12.3,0.472136
12.375,0.471839
12.45,0.472307
12.525,0.473592
12.6,0.476166
12.675,0.480132
12.75,0.485757
12.825,0.493191
12.9,0.502258
12.975,0.512664
13.05,0.523838
13.125,0.534609
13.2,0.543568
13.275,0.549775
13.35,0.552515
13.425,0.55178
13.5,0.548242
13.575,0.542499
13.65,0.535264
13.725,0.527249
13.8,0.519071
13.875,0.511325
13.95,0.504512
14.025,0.498879
14.1,0.494544
14.175,0.491332
14.25,0.489144
14.325,0.48761
14.4,0.48658
14.475,0.485605
14.55,0.484751
14.625,0.4837
14.7,0.482642
14.775,0.481364
14.85,0.480063
14.925,0.47866
15,0.477103
15.075,0.475479
15.15,0.473902
15.225,0.472502
15.3,0.471354
15.375,0.470877
