Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.0127392,0,-1.62085e-06
8,-0.01,6.8e-05,0.0254785,0,-3.2417e-06
8,-0.01,0.000102,0.0382177,0,-4.86255e-06
8,-0.01,0.000136,0.0507091,0,-7.33754e-06
8,-0.01,0.00017,0.0630126,0,-1.04605e-05
8,-0.01,0.000204,0.075316,0,-1.35835e-05
8,-0.01,0.000238,0.0875091,0,-1.6909e-05
8,-0.01,0.000272,0.0990084,0,-2.1508e-05
8,-0.01,0.000306,0.110508,0,-2.6107e-05
8,-0.01,0.00034,0.122007,0,-3.0706e-05
8,-0.01,0.000374,0.132783,0,-3.58748e-05
8,-0.01,0.000408,0.143257,0,-4.12811e-05
8,-0.01,0.000442,0.153731,0,-4.66874e-05
8,-0.01,0.000476,0.163894,0,-5.21905e-05
8,-0.01,0.00051,0.173231,0,-5.79496e-05
8,-0.01,0.000544,0.182569,0,-6.37087e-05
8,-0.01,0.000578,0.191906,0,-6.94677e-05
8,-0.01,0.000612,0.200258,0,-7.52768e-05
8,-0.01,0.000646,0.208427,0,-8.1095e-05
8,-0.01,0.00068,0.216596,0,-8.69134e-05
8,-0.01,0.000714,0.224294,0,-9.26707e-05
8,-0.01,0.000748,0.231319,0,-9.83409e-05
8,-0.01,0.000782,0.238344,0,-0.000104011
8,-0.01,0.000816,0.24537,0,-0.000109681
8,-0.01,0.00085,0.251336,0,-0.000115063
8,-0.01,0.000884,0.25728,0,-0.00012044
8,-0.01,0.000918,0.263225,0,-0.000125816
8,-0.01,0.000952,0.268623,0,-0.00013098
8,-0.01,0.000986,0.273574,0,-0.000135969
8,-0.01,0.00102,0.278524,0,-0.000140959
8,-0.01,0.001054,0.283369,0,-0.000145897
8,-0.01,0.001088,0.287423,0,-0.00015045
8,-0.01,0.001122,0.291477,0,-0.000155003
8,-0.01,0.001156,0.295532,0,-0.000159556
8,-0.01,0.00119,0.299041,0,-0.000163797
8,-0.01,0.001224,0.3023,0,-0.000167895
8,-0.01,0.001258,0.30556,0,-0.000171993
8,-0.01,0.001292,0.308643,0,-0.000175976
8,-0.01,0.001326,0.311209,0,-0.000179622
8,-0.01,0.00136,0.313775,0,-0.000183268
8,-0.01,0.001394,0.316341,0,-0.000186915
8,-0.01,0.001428,0.318414,0,-0.000190205
8,-0.01,0.001462,0.320382,0,-0.000193419
8,-0.01,0.001496,0.32235,0,-0.000196634
8,-0.01,0.00153,0.324119,0,-0.000199691
8,-0.01,0.001564,0.325579,0,-0.000202504
8,-0.01,0.001598,0.327039,0,-0.000205318
8,-0.01,0.001632,0.328499,0,-0.000208131
8,-0.01,0.001666,0.329549,0,-0.000210595
8,-0.01,0.0017,0.330583,0,-0.000213045
8,-0.01,0.001734,0.331617,0,-0.000215495
8,-0.01,0.001768,0.332463,0,-0.000217776
8,-0.01,0.001802,0.333144,0,-0.000219906
8,-0.01,0.001836,0.333824,0,-0.000222036
8,-0.01,0.00187,0.334476,0,-0.000224138
8,-0.01,0.001904,0.334866,0,-0.000225992
8,-0.01,0.001938,0.335256,0,-0.000227845
8,-0.01,0.001972,0.335646,0,-0.000229699
8,-0.01,0.002006,0.33588,0,-0.000231397
8,-0.01,0.00204,0.336037,0,-0.000233017
8,-0.01,0.002074,0.336193,0,-0.000234637
8,-0.01,0.002108,0.336306,0,-0.000236213
8,-0.01,0.002142,0.336277,0,-0.000237646
8,-0.01,0.002176,0.336248,0,-0.00023908
8,-0.01,0.00221,0.336219,0,-0.000240513
8,-0.01,0.002244,0.336072,0,-0.000241826
8,-0.01,0.002278,0.335897,0,-0.00024311
8,-0.01,0.002312,0.335721,0,-0.000244393
8,-0.01,0.002346,0.335504,0,-0.000245631
8,-0.01,0.00238,0.335217,0,-0.000246792
8,-0.01,0.002414,0.33493,0,-0.000247952
8,-0.01,0.002448,0.334643,0,-0.000249113
8,-0.01,0.002482,0.334278,0,-0.000250185
8,-0.01,0.002516,0.333909,0,-0.000251251
8,-0.01,0.00255,0.333539,0,-0.000252318
8,-0.01,0.002584,0.33314,0,-0.000253347
8,-0.01,0.002618,0.332713,0,-0.000254342
8,-0.01,0.002652,0.332285,0,-0.000255337
8,-0.01,0.002686,0.331855,0,-0.000256327
8,-0.01,0.00272,0.331389,0,-0.000257265
8,-0.01,0.002754,0.330924,0,-0.000258203
8,-0.01,0.002788,0.330459,0,-0.000259141
8,-0.01,0.002822,0.329979,0,-0.00026005
8,-0.01,0.002856,0.329491,0,-0.000260943
8,-0.01,0.00289,0.329004,0,-0.000261836
