Time,avg(H)
0.1125,0.4982
0.225,0.498201
0.3375,0.498201
0.45,0.498201
0.5625,0.498201
0.675,0.4982
0.7875,0.498199
0.9,0.498199
1.0125,0.498199
1.125,0.4982
1.2375,0.498201
1.35,0.498201
1.4625,0.498201
1.575,0.498201
1.6875,0.498201
1.8,0.498201
1.9125,0.498203
2.025,0.498206
2.1375,0.498211
2.25,0.498219
2.3625,0.498234
2.475,0.49826
2.5875,0.498303
2.7,0.498375
2.8125,0.498492
2.925,0.498675
3.0375,0.498956
3.15,0.499378
3.2625,0.499995
3.375,0.500875
3.4875,0.502098
3.6,0.503788
3.7125,0.506221
3.825,0.509806
3.9375,0.513828
4.05,0.519497
4.1625,0.525838
4.275,0.533551
4.3875,0.542148
4.5,0.551003
4.6125,0.559371
4.725,0.566257
4.8375,0.571074
4.95,0.57413
5.0625,0.576227
5.175,0.577827
5.2875,0.579892
5.4,0.583084
5.5125,0.587677
5.625,0.591912
5.7375,0.595866
5.85,0.597938
5.9625,0.598508
6.075,0.598456
6.1875,0.59872
6.3,0.599886
6.4125,0.601817
6.525,0.603787
6.6375,0.604662
6.75,0.604008
6.8625,0.602644
6.975,0.601677
7.0875,0.601499
7.2,0.601725
7.3125,0.601458
7.425,0.600202
7.5375,0.598265
7.65,0.596443
7.7625,0.595313
7.875,0.594537
7.9875,0.593135
8.1,0.590855
8.2125,0.58817
8.325,0.585627
8.4375,0.583523
8.55,0.581536
8.6625,0.578932
8.775,0.575653
8.8875,0.572826
9,0.570874
9.1125,0.568772
9.225,0.565584
9.3375,0.56221
9.45,0.559419
9.5625,0.556686
9.675,0.553515
9.7875,0.550258
9.9,0.546791
10.0125,0.543752
10.125,0.541124
10.2375,0.537806
10.35,0.534013
10.4625,0.531063
10.575,0.528317
10.6875,0.525113
10.8,0.521899
10.9125,0.518448
11.025,0.515093
11.1375,0.512291
11.25,0.509078
11.3625,0.505396
11.475,0.502391
11.5875,0.499485
11.7,0.496283
11.8125,0.493337
11.925,0.490257
12.0375,0.487002
12.15,0.48437
12.2625,0.481692
12.375,0.478323
12.4875,0.475124
12.6,0.472306
12.7125,0.4695
12.825,0.466835
12.9375,0.464418
13.05,0.461806
13.1625,0.458827
13.275,0.456279
13.3875,0.454017
13.5,0.451742
13.6125,0.449259
13.725,0.446811
13.8375,0.444285
13.95,0.441852
14.0625,0.439556
14.175,0.437579
14.2875,0.435625
14.4,0.433579
14.5125,0.431469
14.625,0.429305
14.7375,0.427371
14.85,0.425521
14.9625,0.423674
15.075,0.421817
15.1875,0.419864
15.3,0.41812
15.4125,0.416472
15.525,0.414854
15.6375,0.413279
15.75,0.411732
15.8625,0.41034
15.975,0.409263
16.0875,0.408395
16.2,0.407687
16.3125,0.407109
16.425,0.406675
16.5375,0.40642
16.65,0.406389
16.7625,0.406595
16.875,0.407
16.9875,0.407572
17.1,0.408254
17.2125,0.408967
17.325,0.409658
17.4375,0.410328
17.55,0.411038
17.6625,0.411843
17.775,0.412751
17.8875,0.413866
18,0.41523
18.1125,0.416889
18.225,0.418987
18.3375,0.421759
18.45,0.424612
18.5625,0.427814
18.675,0.432229
18.7875,0.436739
18.9,0.442622
19.0125,0.448855
19.125,0.456118
19.2375,0.464322
19.35,0.473407
19.4625,0.483211
19.575,0.493038
19.6875,0.501925
19.8,0.509539
19.9125,0.515818
20.025,0.521646
20.1375,0.526767
20.25,0.53285
20.3625,0.540668
20.475,0.549287
20.5875,0.55831
20.7,0.565927
20.8125,0.57088
20.925,0.573118
21.0375,0.573811
21.15,0.575129
21.2625,0.577851
21.375,0.582142
21.4875,0.58748
21.6,0.592486
21.7125,0.596566
21.825,0.598809
21.9375,0.599492
22.05,0.598798
22.1625,0.597922
22.275,0.596976
22.3875,0.59867
22.5,0.6031
22.6125,0.607617
22.725,0.608012
22.8375,0.603529
22.95,0.598873
23.0625,0.598143
23.175,0.601398
23.2875,0.604124
23.4,0.601071
23.5125,0.595516
23.625,0.592929
23.7375,0.595378
23.85,0.597389
23.9625,0.594413
24.075,0.589518
24.1875,0.586533
24.3,0.58491
24.4125,0.583063
24.525,0.580905
24.6375,0.578863
24.75,0.576721
24.8625,0.573451
24.975,0.569378
25.0875,0.565182
25.2,0.563014
25.3125,0.561581
25.425,0.558991
