Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.0170738,0,-1.5462e-06
8,-0.01,6.8e-05,0.0341477,0,-3.09241e-06
8,-0.01,0.000102,0.0512215,0,-4.63861e-06
8,-0.01,0.000136,0.0679024,0,-7.03009e-06
8,-0.01,0.00017,0.0842853,0,-1.00628e-05
8,-0.01,0.000204,0.100668,0,-1.30955e-05
8,-0.01,0.000238,0.116903,0,-1.63326e-05
8,-0.01,0.000272,0.132204,0,-2.08543e-05
8,-0.01,0.000306,0.147505,0,-2.5376e-05
8,-0.01,0.00034,0.162806,0,-2.98977e-05
8,-0.01,0.000374,0.177173,0,-3.50142e-05
8,-0.01,0.000408,0.19115,0,-4.03784e-05
8,-0.01,0.000442,0.205127,0,-4.57427e-05
8,-0.01,0.000476,0.218707,0,-5.12126e-05
8,-0.01,0.00051,0.231233,0,-5.6962e-05
8,-0.01,0.000544,0.24376,0,-6.27114e-05
8,-0.01,0.000578,0.256287,0,-6.84608e-05
8,-0.01,0.000612,0.267557,0,-7.42788e-05
8,-0.01,0.000646,0.278593,0,-8.01096e-05
8,-0.01,0.00068,0.289628,0,-8.59404e-05
8,-0.01,0.000714,0.30006,0,-9.17138e-05
8,-0.01,0.000748,0.309628,0,-9.74052e-05
8,-0.01,0.000782,0.319196,0,-0.000103097
8,-0.01,0.000816,0.328765,0,-0.000108788
8,-0.01,0.00085,0.336959,0,-0.000114187
8,-0.01,0.000884,0.345127,0,-0.00011958
8,-0.01,0.000918,0.353294,0,-0.000124973
8,-0.01,0.000952,0.360745,0,-0.000130144
8,-0.01,0.000986,0.367607,0,-0.000135132
8,-0.01,0.00102,0.374469,0,-0.000140121
8,-0.01,0.001054,0.38119,0,-0.000145055
8,-0.01,0.001088,0.386859,0,-0.000149577
8,-0.01,0.001122,0.392528,0,-0.000154099
8,-0.01,0.001156,0.398197,0,-0.000158621
8,-0.01,0.00119,0.40313,0,-0.000162802
8,-0.01,0.001224,0.407726,0,-0.000166828
8,-0.01,0.001258,0.412323,0,-0.000170854
8,-0.01,0.001292,0.416677,0,-0.000174753
8,-0.01,0.001326,0.420323,0,-0.000178279
8,-0.01,0.00136,0.42397,0,-0.000181805
8,-0.01,0.001394,0.427616,0,-0.00018533
8,-0.01,0.001428,0.430578,0,-0.000188455
8,-0.01,0.001462,0.433393,0,-0.000191494
8,-0.01,0.001496,0.436208,0,-0.000194533
8,-0.01,0.00153,0.438742,0,-0.00019739
8,-0.01,0.001564,0.44084,0,-0.000199966
8,-0.01,0.001598,0.442937,0,-0.000202542
8,-0.01,0.001632,0.445035,0,-0.000205118
8,-0.01,0.001666,0.446544,0,-0.000207281
8,-0.01,0.0017,0.448029,0,-0.000209427
8,-0.01,0.001734,0.449514,0,-0.000211574
8,-0.01,0.001768,0.450725,0,-0.000213513
8,-0.01,0.001802,0.451693,0,-0.000215268
8,-0.01,0.001836,0.452661,0,-0.000217023
8,-0.01,0.00187,0.453587,0,-0.000218741
8,-0.01,0.001904,0.454123,0,-0.000220121
