Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00686436,0,-3.8447e-07
8,-0.01,6.8e-05,0.0137287,0,-7.6894e-07
8,-0.01,0.000102,0.0205931,0,-1.15341e-06
8,-0.01,0.000136,0.0273501,0,-1.7898e-06
8,-0.01,0.00017,0.0340256,0,-2.6173e-06
8,-0.01,0.000204,0.0407011,0,-3.4448e-06
8,-0.01,0.000238,0.0473363,0,-4.33834e-06
8,-0.01,0.000272,0.0537176,0,-5.64699e-06
8,-0.01,0.000306,0.0600989,0,-6.95564e-06
8,-0.01,0.00034,0.0664802,0,-8.26429e-06
8,-0.01,0.000374,0.0725985,0,-9.81082e-06
8,-0.01,0.000408,0.0786072,0,-1.14565e-05
8,-0.01,0.000442,0.0846159,0,-1.31021e-05
8,-0.01,0.000476,0.0905075,0,-1.48109e-05
8,-0.01,0.00051,0.0960895,0,-1.66864e-05
8,-0.01,0.000544,0.101672,0,-1.85619e-05
8,-0.01,0.000578,0.107254,0,-2.04375e-05
8,-0.01,0.000612,0.112448,0,-2.24386e-05
8,-0.01,0.000646,0.11757,0,-2.44632e-05
8,-0.01,0.00068,0.122691,0,-2.64878e-05
8,-0.01,0.000714,0.127617,0,-2.85456e-05
8,-0.01,0.000748,0.132263,0,-3.0651e-05
8,-0.01,0.000782,0.136909,0,-3.27564e-05
8,-0.01,0.000816,0.141555,0,-3.48618e-05
8,-0.01,0.00085,0.145733,0,-3.69905e-05
8,-0.01,0.000884,0.149901,0,-3.91197e-05
8,-0.01,0.000918,0.15407,0,-4.12489e-05
8,-0.01,0.000952,0.157981,0,-4.33665e-05
8,-0.01,0.000986,0.161681,0,-4.54744e-05
8,-0.01,0.00102,0.165381,0,-4.75823e-05
8,-0.01,0.001054,0.169028,0,-4.96838e-05
8,-0.01,0.001088,0.172278,0,-5.17365e-05
8,-0.01,0.001122,0.175528,0,-5.37893e-05
8,-0.01,0.001156,0.178778,0,-5.58421e-05
8,-0.01,0.00119,0.181736,0,-5.78406e-05
8,-0.01,0.001224,0.18456,0,-5.98143e-05
8,-0.01,0.001258,0.187384,0,-6.1788e-05
8,-0.01,0.001292,0.190107,0,-6.37377e-05
8,-0.01,0.001326,0.192534,0,-6.5617e-05
8,-0.01,0.00136,0.194961,0,-6.74963e-05
8,-0.01,0.001394,0.197388,0,-6.93756e-05
8,-0.01,0.001428,0.199514,0,-7.11704e-05
8,-0.01,0.001462,0.201575,0,-7.29471e-05
8,-0.01,0.001496,0.203637,0,-7.47237e-05
8,-0.01,0.00153,0.205568,0,-7.64592e-05
8,-0.01,0.001564,0.207297,0,-7.81308e-05
8,-0.01,0.001598,0.209026,0,-7.98024e-05
8,-0.01,0.001632,0.210755,0,-8.1474e-05
8,-0.01,0.001666,0.212196,0,-8.30467e-05
8,-0.01,0.0017,0.213625,0,-8.46154e-05
8,-0.01,0.001734,0.215055,0,-8.61841e-05
8,-0.01,0.001768,0.216343,0,-8.77012e-05
8,-0.01,0.001802,0.217506,0,-8.91724e-05
8,-0.01,0.001836,0.218669,0,-9.06436e-05
8,-0.01,0.00187,0.219808,0,-9.21059e-05
8,-0.01,0.001904,0.220737,0,-9.34864e-05
8,-0.01,0.001938,0.221665,0,-9.48669e-05
8,-0.01,0.001972,0.222593,0,-9.62474e-05
8,-0.01,0.002006,0.223385,0,-9.75719e-05
8,-0.01,0.00204,0.224108,0,-9.88685e-05
8,-0.01,0.002074,0.224832,0,-0.000100165
8,-0.01,0.002108,0.225514,0,-0.000101443
8,-0.01,0.002142,0.226061,0,-0.000102663
8,-0.01,0.002176,0.226608,0,-0.000103882
8,-0.01,0.00221,0.227154,0,-0.000105101
8,-0.01,0.002244,0.227581,0,-0.000106263
8,-0.01,0.002278,0.227977,0,-0.000107412
8,-0.01,0.002312,0.228374,0,-0.00010856
8,-0.01,0.002346,0.228723,0,-0.000109684
8,-0.01,0.00238,0.228993,0,-0.000110768
8,-0.01,0.002414,0.229263,0,-0.000111853
8,-0.01,0.002448,0.229532,0,-0.000112937
8,-0.01,0.002482,0.229703,0,-0.000113966
8,-0.01,0.002516,0.229868,0,-0.000114993
8,-0.01,0.00255,0.230032,0,-0.000116019
8,-0.01,0.002584,0.230153,0,-0.000117018
8,-0.01,0.002618,0.230232,0,-0.000117991
8,-0.01,0.002652,0.23031,0,-0.000118964
8,-0.01,0.002686,0.230383,0,-0.000119933
8,-0.01,0.00272,0.230393,0,-0.00012086
8,-0.01,0.002754,0.230403,0,-0.000121788
8,-0.01,0.002788,0.230413,0,-0.000122715
8,-0.01,0.002822,0.230388,0,-0.000123617
8,-0.01,0.002856,0.230344,0,-0.000124506
8,-0.01,0.00289,0.2303,0,-0.000125395
8,-0.01,0.002924,0.230248,0,-0.000126275
8,-0.01,0.002958,0.230163,0,-0.000127127
8,-0.01,0.002992,0.230079,0,-0.000127979
8,-0.01,0.003026,0.229994,0,-0.000128831
8,-0.01,0.00306,0.229887,0,-0.000129659
8,-0.01,0.003094,0.229773,0,-0.000130479
8,-0.01,0.003128,0.229659,0,-0.0001313
8,-0.01,0.003162,0.229538,0,-0.00013211
8,-0.01,0.003196,0.229404,0,-0.000132903
8,-0.01,0.00323,0.22927,0,-0.000133696
8,-0.01,0.003264,0.229136,0,-0.000134488
8,-0.01,0.003298,0.228991,0,-0.000135258
8,-0.01,0.003332,0.228846,0,-0.000136026
8,-0.01,0.003366,0.2287,0,-0.000136794
8,-0.01,0.0034,0.228552,0,-0.000137551
8,-0.01,0.003434,0.228401,0,-0.000138297
8,-0.01,0.003468,0.22825,0,-0.000139042
8,-0.01,0.003502,0.228099,0,-0.000139787
8,-0.01,0.003536,0.227949,0,-0.000140512
8,-0.01,0.00357,0.227798,0,-0.000141238
8,-0.01,0.003604,0.227648,0,-0.000141963
8,-0.01,0.003638,0.2275,0,-0.000142677
8,-0.01,0.003672,0.227354,0,-0.000143384
8,-0.01,0.003706,0.227208,0,-0.000144091
8,-0.01,0.00374,0.227064,0,-0.000144795
8,-0.01,0.003774,0.226926,0,-0.000145486
8,-0.01,0.003808,0.226788,0,-0.000146177
8,-0.01,0.003842,0.22665,0,-0.000146867
8,-0.01,0.003876,0.22652,0,-0.000147547
8,-0.01,0.00391,0.226392,0,-0.000148222
8,-0.01,0.003944,0.226265,0,-0.000148898
8,-0.01,0.003978,0.226142,0,-0.00014957
8,-0.01,0.004012,0.226026,0,-0.000150232
8,-0.01,0.004046,0.225911,0,-0.000150895
8,-0.01,0.00408,0.225796,0,-0.000151557
8,-0.01,0.004114,0.225693,0,-0.000152209
8,-0.01,0.004148,0.225591,0,-0.000152859
8,-0.01,0.004182,0.22549,0,-0.00015351
8,-0.01,0.004216,0.225395,0,-0.000154155
8,-0.01,0.00425,0.225308,0,-0.000154795
8,-0.01,0.004284,0.225221,0,-0.000155434
8,-0.01,0.004318,0.225134,0,-0.000156074
8,-0.01,0.004352,0.225062,0,-0.000156704
8,-0.01,0.004386,0.22499,0,-0.000157334
8,-0.01,0.00442,0.224917,0,-0.000157964
8,-0.01,0.004454,0.224854,0,-0.00015859
8,-0.01,0.004488,0.224796,0,-0.000159211
8,-0.01,0.004522,0.224739,0,-0.000159833
8,-0.01,0.004556,0.224684,0,-0.000160454
8,-0.01,0.00459,0.224641,0,-0.000161069
8,-0.01,0.004624,0.224598,0,-0.000161683
8,-0.01,0.004658,0.224555,0,-0.000162298
