Time,avg(H)
0.075,0.499998
0.15,0.499999
0.225,0.499999
0.3,0.5
0.375,0.5
0.45,0.5
0.525,0.500001
0.6,0.500001
0.675,0.500001
0.75,0.500001
0.825,0.500001
0.9,0.500002
0.975,0.500002
1.05,0.500002
1.125,0.500001
1.2,0.500001
1.275,0.500001
1.35,0.500001
1.425,0.500001
1.5,0.500001
1.575,0.500001
1.65,0.500001
1.725,0.500001
1.8,0.500001
1.875,0.500001
1.95,0.500002
2.025,0.500003
2.1,0.500005
2.175,0.500009
2.25,0.500014
2.325,0.500022
2.4,0.500034
2.475,0.50005
2.55,0.500072
2.625,0.500102
2.7,0.500143
2.775,0.500199
2.85,0.500274
2.925,0.500373
3,0.500502
3.075,0.500669
3.15,0.500882
3.225,0.501154
3.3,0.501511
3.375,0.50201
3.45,0.5026
3.525,0.503247
3.6,0.504127
3.675,0.505092
3.75,0.506304
3.825,0.507599
3.9,0.50915
3.975,0.510888
4.05,0.512776
4.125,0.514781
4.2,0.516855
4.275,0.51893
4.35,0.520928
4.425,0.522754
4.5,0.524284
4.575,0.525344
4.65,0.526001
4.725,0.52607
4.8,0.525499
4.875,0.524427
4.95,0.522739
5.025,0.52059
5.1,0.518049
5.175,0.51527
5.25,0.512419
5.325,0.509461
5.4,0.506677
5.475,0.503958
5.55,0.50145
5.625,0.499196
5.7,0.497159
5.775,0.495322
5.85,0.49368
5.925,0.492255
6,0.49089
6.075,0.489561
6.15,0.488372
6.225,0.487102
6.3,0.485825
6.375,0.484596
6.45,0.483254
6.525,0.48196
6.6,0.480729
6.675,0.479489
6.75,0.478488
6.825,0.477555
6.9,0.476969
6.975,0.476669
7.05,0.476708
7.125,0.477124
7.2,0.478061
7.275,0.479428
7.35,0.481353
7.425,0.483802
7.5,0.486768
7.575,0.49018
7.65,0.493996
7.725,0.498158
7.8,0.502541
7.875,0.506976
7.95,0.511356
8.025,0.515545
8.1,0.519375
8.175,0.522751
8.25,0.525435
8.325,0.52745
8.4,0.52875
8.475,0.529187
8.55,0.528924
8.625,0.527908
8.7,0.526344
8.775,0.524263
8.85,0.521843
8.925,0.519315
9,0.516837
9.075,0.514473
9.15,0.512313
9.225,0.510414
9.3,0.508736
9.375,0.507194
9.45,0.505736
9.525,0.504317
9.6,0.502725
9.675,0.500942
9.75,0.498973
9.825,0.496842
9.9,0.4946
9.975,0.492319
10.05,0.490095
10.125,0.488029
10.2,0.486194
10.275,0.484592
10.35,0.483176
10.425,0.482017
10.5,0.481029
10.575,0.480181
10.65,0.479375
10.725,0.478736
10.8,0.478126
10.875,0.47761
10.95,0.477331
11.025,0.477297
11.1,0.477576
11.175,0.478322
11.25,0.479414
11.325,0.48108
11.4,0.483227
11.475,0.485888
11.55,0.488996
11.625,0.49253
11.7,0.496372
11.775,0.500482
11.85,0.504768
11.925,0.509149
12,0.513556
12.075,0.517844
12.15,0.521792
12.225,0.525188
12.3,0.527795
12.375,0.529387
12.45,0.529915
12.525,0.529376
12.6,0.528012
12.675,0.526071
12.75,0.523837
12.825,0.521581
12.9,0.519438
12.975,0.517422
13.05,0.515495
13.125,0.513601
13.2,0.511708
13.275,0.509814
13.35,0.507949
13.425,0.506148
13.5,0.504409
13.575,0.502696
13.65,0.50096
13.725,0.499155
13.8,0.497239
13.875,0.495201
13.95,0.493078
14.025,0.490942
14.1,0.488878
14.175,0.486964
14.25,0.485242
14.325,0.483745
14.4,0.482514
14.475,0.481321
14.55,0.480338
14.625,0.479352
14.7,0.478571
14.775,0.477821
14.85,0.477321
14.925,0.477086
15,0.477129
15.075,0.477493
15.15,0.478296
15.225,0.479351
15.3,0.480855
15.375,0.482705
15.45,0.484915
15.525,0.487527
15.6,0.490673
15.675,0.494279
15.75,0.498387
15.825,0.50288
15.9,0.507599
15.975,0.512375
16.05,0.516841
16.125,0.520831
16.2,0.52418
16.275,0.526769
16.35,0.528576
16.425,0.529441
16.5,0.529445
16.575,0.528624
16.65,0.527003
16.725,0.524954
16.8,0.52273
16.875,0.520504
16.95,0.518363
17.025,0.516309
17.1,0.514313
17.175,0.512379
17.25,0.510526
17.325,0.508764
17.4,0.507068
17.475,0.505379
17.55,0.503624
17.625,0.501736
17.7,0.499696
17.775,0.497562
17.85,0.495426
17.925,0.493359
18,0.491391
18.075,0.489517
18.15,0.487722
18.225,0.486011
18.3,0.484384
18.375,0.482835
18.45,0.481423
18.525,0.480315
18.6,0.47933
18.675,0.478643
18.75,0.478048
18.825,0.477594
18.9,0.477341
18.975,0.477271
19.05,0.477427
19.125,0.477923
19.2,0.478787
19.275,0.480044
19.35,0.481696
19.425,0.483832
19.5,0.486444
19.575,0.48941
19.65,0.492916
19.725,0.496862
19.8,0.501179
19.875,0.50576
19.95,0.510447
20.025,0.514952
20.1,0.519139
20.175,0.522868
20.25,0.525901
20.325,0.528086
20.4,0.529206
20.475,0.529382
20.55,0.528808
20.625,0.527535
20.7,0.525858
20.775,0.523825
20.85,0.521589
20.925,0.519347
21,0.51722
21.075,0.51524
21.15,0.513356
21.225,0.5115
21.3,0.509648
21.375,0.507811
21.45,0.505994
21.525,0.50415
21.6,0.502207
21.675,0.500138
21.75,0.497964
21.825,0.495771
21.9,0.493644
21.975,0.491623
22.05,0.489714
22.125,0.487925
22.2,0.486266
22.275,0.484715
22.35,0.483276
22.425,0.482063
22.5,0.480993
22.575,0.480057
22.65,0.479235
22.725,0.478601
22.8,0.478031
22.875,0.477621
22.95,0.477444
23.025,0.477489
23.1,0.477806
23.175,0.478466
23.25,0.479392
23.325,0.480846
23.4,0.48276
23.475,0.485152
23.55,0.488113
23.625,0.491504
23.7,0.495389
23.775,0.499678
23.85,0.504296
23.925,0.509016
24,0.513692
24.075,0.518125
24.15,0.52205
24.225,0.525289
24.3,0.527705
24.375,0.529138
24.45,0.529554
24.525,0.529143
24.6,0.528032
24.675,0.526407
24.75,0.524363
24.825,0.522108
24.9,0.519829
24.975,0.517666
25.05,0.515645
25.125,0.513742
25.2,0.511944
25.275,0.510221
25.35,0.508494
25.425,0.506702
25.5,0.504811
25.575,0.502815
25.65,0.500734
25.725,0.498594
25.8,0.496428
25.875,0.494278
25.95,0.492198
26.025,0.490239
26.1,0.488423
26.175,0.486741
26.25,0.48518
26.325,0.483776
26.4,0.482577
26.475,0.481394
26.55,0.480434
26.625,0.479479
