Time,avg(H)
0.075,0.499996
0.15,0.499988
0.225,0.499989
0.3,0.49999
0.375,0.49999
0.45,0.499992
0.525,0.499993
0.6,0.499993
0.675,0.499993
0.75,0.499993
0.825,0.499993
0.9,0.499993
0.975,0.499992
1.05,0.499992
1.125,0.499992
1.2,0.499991
1.275,0.499991
1.35,0.499991
1.425,0.499991
1.5,0.499991
1.575,0.499991
1.65,0.499992
1.725,0.499992
1.8,0.499993
1.875,0.499994
1.95,0.499995
2.025,0.499997
2.1,0.500001
2.175,0.500007
2.25,0.500015
2.325,0.500027
2.4,0.500045
2.475,0.50007
2.55,0.500105
2.625,0.500154
2.7,0.50022
2.775,0.500311
2.85,0.500431
2.925,0.50059
3,0.500798
3.075,0.501068
3.15,0.501428
3.225,0.501941
3.3,0.502588
3.375,0.503311
3.45,0.50433
3.525,0.505452
3.6,0.506918
3.675,0.508654
3.75,0.510678
3.825,0.513003
3.9,0.51566
3.975,0.51868
4.05,0.52189
4.125,0.525281
4.2,0.528767
4.275,0.532106
4.35,0.535111
4.425,0.537611
4.5,0.539391
4.575,0.54033
4.65,0.540198
4.725,0.539024
4.8,0.536883
4.875,0.533864
4.95,0.530258
5.025,0.5262
5.1,0.521926
5.175,0.517659
5.25,0.513562
5.325,0.509745
5.4,0.506302
5.475,0.503166
5.55,0.50046
5.625,0.498027
5.7,0.495896
5.775,0.494009
5.85,0.49229
5.925,0.49063
6,0.488961
6.075,0.487248
6.15,0.485465
6.225,0.48359
6.3,0.481616
6.375,0.479556
6.45,0.477444
6.525,0.475329
6.6,0.473268
6.675,0.471321
6.75,0.469553
6.825,0.468086
6.9,0.466919
6.975,0.466141
7.05,0.465782
7.125,0.466005
7.2,0.46679
7.275,0.468236
7.35,0.470381
7.425,0.473247
7.5,0.477002
7.575,0.481595
7.65,0.487097
7.725,0.493456
7.8,0.500635
7.875,0.508434
7.95,0.516641
8.025,0.52487
8.1,0.532696
8.175,0.53955
8.25,0.544948
8.325,0.548431
8.4,0.549652
8.475,0.548824
8.55,0.546016
8.625,0.541802
8.7,0.536789
8.775,0.531465
8.85,0.526448
8.925,0.521969
9,0.518344
9.075,0.515504
9.15,0.513503
9.225,0.512159
9.3,0.511113
9.375,0.510179
9.45,0.509011
9.525,0.507399
9.6,0.505278
9.675,0.502631
9.75,0.499427
9.825,0.495993
9.9,0.492481
9.975,0.489036
10.05,0.485866
10.125,0.483088
10.2,0.480728
10.275,0.478733
10.35,0.477048
10.425,0.475596
10.5,0.474383
10.575,0.473142
10.65,0.471949
10.725,0.470792
10.8,0.469578
10.875,0.468573
10.95,0.467648
11.025,0.467117
11.1,0.466984
11.175,0.467318
11.25,0.468335
11.325,0.469961
11.4,0.472401
11.475,0.475565
11.55,0.479622
11.625,0.48458
11.7,0.490381
11.775,0.497054
11.85,0.504559
11.925,0.512743
12,0.521359
12.075,0.529978
12.15,0.538014
12.225,0.544663
12.3,0.549082
12.375,0.550808
12.45,0.549729
12.525,0.546481
12.6,0.541783
12.675,0.536637
12.75,0.531583
12.825,0.52711
12.9,0.523264
12.975,0.520073
13.05,0.517372
13.125,0.515154
13.2,0.513279
13.275,0.511683
13.35,0.510325
13.425,0.508907
13.5,0.507292
13.575,0.505352
13.65,0.502978
13.725,0.500106
13.8,0.496879
13.875,0.493445
13.95,0.490125
14.025,0.487001
14.1,0.484233
14.175,0.481781
14.25,0.479691
14.325,0.477856
14.4,0.476192
14.475,0.474579
14.55,0.472982
14.625,0.471454
14.7,0.47015
14.775,0.469024
14.85,0.468193
14.925,0.467591
15,0.467335
15.075,0.467351
15.15,0.467672
15.225,0.468424
15.3,0.469535
15.375,0.471311
15.45,0.473846
15.525,0.477256
15.6,0.481709
15.675,0.487283
15.75,0.493979
15.825,0.50167
15.9,0.510108
15.975,0.518912
16.05,0.527583
16.125,0.535586
16.2,0.542353
16.275,0.547257
16.35,0.549939
16.425,0.550091
16.5,0.547815
16.575,0.543737
16.65,0.538768
16.725,0.533635
16.8,0.528924
16.875,0.524737
16.95,0.5211
17.025,0.518107
17.1,0.515699
17.175,0.513925
17.25,0.512607
17.325,0.511348
17.4,0.509989
17.475,0.508231
17.55,0.505925
17.625,0.503223
17.7,0.50027
17.775,0.497134
17.85,0.494004
17.925,0.490945
18,0.487979
18.075,0.485198
18.15,0.482668
18.225,0.480335
18.3,0.478226
18.375,0.47635
18.45,0.474674
18.525,0.473158
18.6,0.471826
18.675,0.470699
18.75,0.46959
18.825,0.468731
18.9,0.467964
18.975,0.467444
19.05,0.467225
19.125,0.467288
19.2,0.467715
19.275,0.468667
19.35,0.47021
19.425,0.472531
19.5,0.475714
19.575,0.479958
19.65,0.485228
19.725,0.491537
19.8,0.498794
19.875,0.5068
19.95,0.515345
20.025,0.524164
20.1,0.532703
20.175,0.540146
20.25,0.545764
20.325,0.549061
20.4,0.549877
20.475,0.548494
20.55,0.545204
20.625,0.540737
20.7,0.535675
20.775,0.530765
20.85,0.526339
20.925,0.522604
21,0.519525
21.075,0.51717
21.15,0.515302
21.225,0.513739
21.3,0.51231
21.375,0.510685
21.45,0.508765
21.525,0.506489
21.6,0.503784
21.675,0.500849
21.75,0.497607
21.825,0.494357
21.9,0.491087
21.975,0.488033
22.05,0.485253
22.125,0.48284
22.2,0.480706
22.275,0.478802
22.35,0.477071
22.425,0.475489
22.5,0.474126
22.575,0.472877
22.65,0.4717
22.725,0.470704
22.8,0.469653
22.875,0.468784
22.95,0.467958
23.025,0.467355
23.1,0.467068
23.175,0.467122
23.25,0.467646
23.325,0.468857
23.4,0.470841
23.475,0.473734
23.55,0.477678
23.625,0.482723
23.7,0.488802
23.775,0.495882
23.85,0.503892
23.925,0.512613
24,0.521652
24.075,0.530535
24.15,0.538431
24.225,0.544631
24.3,0.548667
24.375,0.550256
24.45,0.549349
24.525,0.546463
24.6,0.542127
24.675,0.53709
24.75,0.531986
24.825,0.527271
24.9,0.523257
24.975,0.520057
25.05,0.517579
25.125,0.515749
25.2,0.514339
25.275,0.512954
25.35,0.511413
25.425,0.50959
25.5,0.507373
25.575,0.504772
25.65,0.501738
25.725,0.498582
25.8,0.495249
25.875,0.491993
25.95,0.488885
26.025,0.485991
26.1,0.483426
26.175,0.48125
26.25,0.479378
26.325,0.477744
26.4,0.476304
26.475,0.474888
26.55,0.473504
26.625,0.472287
26.7,0.471069
26.775,0.46994
26.85,0.46893
26.925,0.468006
27,0.467283
27.075,0.466901
27.15,0.466882
27.225,0.467322
27.3,0.468461
27.375,0.470281
27.45,0.472937
27.525,0.476599
27.6,0.481222
27.675,0.486932
27.75,0.493626
27.825,0.501301
27.9,0.509738
27.975,0.518659
28.05,0.527559
28.125,0.535783
28.2,0.542614
28.275,0.547353
28.35,0.549757
28.425,0.5497
28.5,0.547442
28.575,0.543569
28.65,0.538811
28.725,0.533716
28.8,0.528903
28.875,0.524669
28.95,0.521158
29.025,0.518491
29.1,0.516454
29.175,0.514854
29.25,0.513412
29.325,0.511962
29.4,0.510259
29.475,0.508122
29.55,0.505548
29.625,0.502711
29.7,0.499515
29.775,0.496277
29.85,0.492961
29.925,0.489725
30,0.486787
