Time,avg(H)
0.0375,0.499999
0.075,0.5
0.1125,0.499999
0.15,0.499999
0.1875,0.499999
0.225,0.499999
0.2625,0.499999
0.3,0.499999
0.3375,0.499999
0.375,0.499999
0.4125,0.499999
0.45,0.499999
0.4875,0.499999
0.525,0.499999
0.5625,0.5
0.6,0.5
0.6375,0.5
0.675,0.5
0.7125,0.5
0.75,0.5
0.7875,0.5
0.825,0.5
0.8625,0.5
0.9,0.5
0.9375,0.5
0.975,0.5
1.0125,0.5
1.05,0.5
1.0875,0.5
1.125,0.5
1.1625,0.5
1.2,0.5
1.2375,0.5
1.275,0.5
1.3125,0.5
1.35,0.5
1.3875,0.5
1.425,0.5
1.4625,0.5
1.5,0.5
1.5375,0.5
1.575,0.5
1.6125,0.5
1.65,0.500001
1.6875,0.500001
1.725,0.500001
1.7625,0.500001
1.8,0.500002
1.8375,0.500003
1.875,0.500003
1.9125,0.500004
1.95,0.500006
1.9875,0.500007
2.025,0.500009
2.0625,0.500012
2.1,0.500015
2.1375,0.500018
2.175,0.500022
2.2125,0.500028
2.25,0.500034
2.2875,0.500041
2.325,0.50005
2.3625,0.50006
2.4,0.500073
2.4375,0.500087
2.475,0.500103
2.5125,0.500123
2.55,0.500145
2.5875,0.50017
2.625,0.5002
2.6625,0.500234
2.7,0.500272
2.7375,0.500316
2.775,0.500365
2.8125,0.500421
2.85,0.500483
2.8875,0.500554
2.925,0.500632
2.9625,0.500718
3,0.500815
3.0375,0.500921
3.075,0.50104
3.1125,0.501171
3.15,0.501318
3.1875,0.501484
3.225,0.501672
3.2625,0.50189
3.3,0.502138
3.3375,0.502382
3.375,0.502623
3.4125,0.50287
3.45,0.503131
3.4875,0.503414
3.525,0.503732
3.5625,0.504096
3.6,0.504447
3.6375,0.504775
3.675,0.505101
3.7125,0.505441
3.75,0.505811
3.7875,0.506209
3.825,0.506557
3.8625,0.506871
3.9,0.507166
3.9375,0.507451
3.975,0.507726
4.0125,0.507989
4.05,0.50821
4.0875,0.508368
4.125,0.50847
4.1625,0.508517
4.2,0.508507
4.2375,0.508436
4.275,0.508294
4.3125,0.508068
4.35,0.507761
4.3875,0.507416
4.425,0.507028
4.4625,0.50657
4.5,0.505987
4.5375,0.505365
4.575,0.504752
4.6125,0.504026
4.65,0.503273
4.6875,0.502552
4.725,0.501711
4.7625,0.50096
4.8,0.500182
4.8375,0.499379
4.875,0.49869
4.9125,0.49796
4.95,0.497308
4.9875,0.496771
5.025,0.496271
5.0625,0.495807
5.1,0.495484
5.1375,0.495281
5.175,0.495184
5.2125,0.495195
5.25,0.495318
5.2875,0.495566
5.325,0.495974
5.3625,0.496502
5.4,0.497082
5.4375,0.49781
5.475,0.498676
5.5125,0.499546
5.55,0.500584
5.5875,0.50157
5.625,0.50268
5.6625,0.503708
5.7,0.504783
5.7375,0.505742
5.775,0.506687
5.8125,0.507437
5.85,0.508145
5.8875,0.508644
5.925,0.508935
5.9625,0.509042
6,0.508958
6.0375,0.508677
6.075,0.508153
6.1125,0.507402
6.15,0.506557
6.1875,0.505451
6.225,0.504317
6.2625,0.503027
6.3,0.501673
6.3375,0.500377
6.375,0.499038
6.4125,0.49776
6.45,0.496654
6.4875,0.495584
6.525,0.494786
6.5625,0.494125
6.6,0.493655
6.6375,0.493467
6.675,0.493523
6.7125,0.493849
6.75,0.494458
6.7875,0.495228
6.825,0.496329
6.8625,0.497543
6.9,0.499006
6.9375,0.500612
6.975,0.502279
7.0125,0.503965
7.05,0.505621
7.0875,0.5072
7.125,0.508652
7.1625,0.509807
7.2,0.51074
7.2375,0.511268
7.275,0.511456
7.3125,0.51127
7.35,0.510715
7.3875,0.509682
7.425,0.508393
7.4625,0.506756
7.5,0.504884
7.5375,0.502864
7.575,0.500774
7.6125,0.498692
7.65,0.4967
7.6875,0.494872
7.725,0.493263
7.7625,0.491989
7.8,0.491065
7.8375,0.490561
7.875,0.49045
7.9125,0.490759
7.95,0.491488
7.9875,0.492743
8.025,0.494375
8.0625,0.496364
8.1,0.498668
8.1375,0.501181
8.175,0.503835
8.2125,0.506526
8.25,0.50907
8.2875,0.51137
8.325,0.513298
8.3625,0.514757
8.4,0.515535
8.4375,0.515678
8.475,0.515127
8.5125,0.513824
8.55,0.511875
8.5875,0.509354
8.625,0.506434
8.6625,0.503203
8.7,0.499896
8.7375,0.49661
8.775,0.493529
8.8125,0.490791
8.85,0.48851
8.8875,0.486778
8.925,0.485625
8.9625,0.485223
9,0.485509
9.0375,0.4866
9.075,0.488378
9.1125,0.490861
9.15,0.493977
9.1875,0.497661
9.225,0.501745
9.2625,0.506049
9.3,0.510373
9.3375,0.51446
9.375,0.518057
9.4125,0.520898
9.45,0.522694
9.4875,0.523199
9.525,0.522438
9.5625,0.520257
9.6,0.516825
9.6375,0.512455
9.675,0.507449
9.7125,0.502056
9.75,0.496598
9.7875,0.491533
9.825,0.486835
9.8625,0.482938
9.9,0.479935
9.9375,0.477904
9.975,0.476986
10.0125,0.477178
10.05,0.478604
10.0875,0.481188
10.125,0.48497
10.1625,0.489807
10.2,0.495663
10.2375,0.502186
10.275,0.509452
10.3125,0.516804
10.35,0.523644
10.3875,0.529051
10.425,0.532762
10.4625,0.534415
10.5,0.533463
10.5375,0.529989
10.575,0.524252
10.6125,0.517017
10.65,0.508986
10.6875,0.500749
10.725,0.49286
10.7625,0.48579
10.8,0.479641
10.8375,0.474662
10.875,0.471176
10.9125,0.469159
10.95,0.468701
10.9875,0.469733
11.025,0.472401
11.0625,0.476651
11.1,0.482358
11.1375,0.48957
11.175,0.497864
11.2125,0.50735
11.25,0.516652
11.2875,0.525605
11.325,0.532507
11.3625,0.537288
11.4,0.539283
11.4375,0.538119
11.475,0.533886
11.5125,0.527344
11.55,0.519468
11.5875,0.510984
11.625,0.502575
11.6625,0.494673
11.7,0.487712
11.7375,0.481694
11.775,0.476831
11.8125,0.473362
11.85,0.471267
11.8875,0.470618
11.925,0.471264
11.9625,0.473368
12,0.476812
12.0375,0.481534
12.075,0.487363
12.1125,0.493965
12.15,0.501398
12.1875,0.509079
12.225,0.516237
12.2625,0.5226
12.3,0.527894
12.3375,0.531597
12.375,0.533327
12.4125,0.532901
12.45,0.530264
12.4875,0.525804
12.525,0.519966
12.5625,0.513253
12.6,0.506173
12.6375,0.499162
12.675,0.492498
12.7125,0.486548
12.75,0.48153
12.7875,0.477456
12.825,0.474541
12.8625,0.472858
12.9,0.472458
12.9375,0.473284
12.975,0.47549
13.0125,0.47902
13.05,0.48375
13.0875,0.489663
13.125,0.496415
13.1625,0.50403
13.2,0.512037
13.2375,0.519493
13.275,0.525912
13.3125,0.531096
13.35,0.534305
13.3875,0.535039
13.425,0.533099
13.4625,0.528725
13.5,0.522641
13.5375,0.51561
13.575,0.508024
13.6125,0.500458
13.65,0.493485
13.6875,0.487091
13.725,0.48174
13.7625,0.47741
13.8,0.474311
13.8375,0.472486
13.875,0.471913
13.9125,0.472717
13.95,0.474821
13.9875,0.478192
14.025,0.48287
14.0625,0.488594
14.1,0.495347
14.1375,0.502691
14.175,0.510466
14.2125,0.517805
14.25,0.524257
14.2875,0.529688
14.325,0.53329
14.3625,0.534676
14.4,0.533438
14.4375,0.529808
14.475,0.524214
14.5125,0.517471
14.55,0.510056
14.5875,0.5025
14.625,0.49541
14.6625,0.488801
14.7,0.483182
14.7375,0.478551
14.775,0.475094
14.8125,0.472894
14.85,0.471944
14.8875,0.472343
14.925,0.474006
14.9625,0.477021
15,0.481279
