Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00623764,0,-6.60486e-07
8,-0.01,6.8e-05,0.0124753,0,-1.32097e-06
8,-0.01,0.000102,0.0187129,0,-1.98146e-06
8,-0.01,0.000136,0.02481,0,-2.9877e-06
8,-0.01,0.00017,0.0308005,0,-4.25624e-06
8,-0.01,0.000204,0.0367909,0,-5.52477e-06
8,-0.01,0.000238,0.0427258,0,-6.87636e-06
8,-0.01,0.000272,0.0483118,0,-8.74997e-06
8,-0.01,0.000306,0.0538977,0,-1.06236e-05
8,-0.01,0.00034,0.0594837,0,-1.24972e-05
8,-0.01,0.000374,0.0647147,0,-1.46094e-05
8,-0.01,0.000408,0.0697979,0,-1.68209e-05
8,-0.01,0.000442,0.0748812,0,-1.90325e-05
8,-0.01,0.000476,0.0798121,0,-2.12865e-05
8,-0.01,0.00051,0.0843408,0,-2.36526e-05
8,-0.01,0.000544,0.0888695,0,-2.60187e-05
8,-0.01,0.000578,0.0933981,0,-2.83847e-05
8,-0.01,0.000612,0.097445,0,-3.07833e-05
8,-0.01,0.000646,0.101402,0,-3.31879e-05
8,-0.01,0.00068,0.105359,0,-3.55925e-05
8,-0.01,0.000714,0.109085,0,-3.79796e-05
8,-0.01,0.000748,0.112479,0,-4.03418e-05
8,-0.01,0.000782,0.115873,0,-4.2704e-05
8,-0.01,0.000816,0.119267,0,-4.50662e-05
8,-0.01,0.00085,0.122135,0,-4.73317e-05
8,-0.01,0.000884,0.124992,0,-4.95953e-05
8,-0.01,0.000918,0.127849,0,-5.18588e-05
8,-0.01,0.000952,0.130432,0,-5.40486e-05
8,-0.01,0.000986,0.13279,0,-5.61779e-05
8,-0.01,0.00102,0.135148,0,-5.83071e-05
8,-0.01,0.001054,0.137452,0,-6.04182e-05
8,-0.01,0.001088,0.139355,0,-6.23936e-05
8,-0.01,0.001122,0.141259,0,-6.4369e-05
8,-0.01,0.001156,0.143162,0,-6.63444e-05
8,-0.01,0.00119,0.144787,0,-6.82091e-05
8,-0.01,0.001224,0.146284,0,-7.00233e-05
8,-0.01,0.001258,0.147782,0,-7.18374e-05
8,-0.01,0.001292,0.149188,0,-7.36108e-05
8,-0.01,0.001326,0.150329,0,-7.52649e-05
8,-0.01,0.00136,0.151469,0,-7.69191e-05
8,-0.01,0.001394,0.152609,0,-7.85732e-05
8,-0.01,0.001428,0.153496,0,-8.01015e-05
8,-0.01,0.001462,0.154327,0,-8.16028e-05
8,-0.01,0.001496,0.155159,0,-8.31041e-05
