Time,avg(H)
0.075,0.499998
0.15,0.499998
0.225,0.499998
0.3,0.499998
0.375,0.499999
0.45,0.499999
0.525,0.499999
0.6,0.499999
0.675,0.499999
0.75,0.499999
0.825,0.499999
0.9,0.499999
0.975,0.499999
1.05,0.499999
1.125,0.499999
1.2,0.499999
1.275,0.499999
1.35,0.499999
1.425,0.5
1.5,0.5
1.575,0.5
1.65,0.5
1.725,0.500001
1.8,0.500003
1.875,0.500006
1.95,0.500011
2.025,0.500019
2.1,0.500031
2.175,0.500049
2.25,0.500075
2.325,0.500113
2.4,0.500168
2.475,0.500246
2.55,0.500355
2.625,0.500505
2.7,0.500708
2.775,0.500982
2.85,0.501358
2.925,0.501913
3,0.502649
3.075,0.503523
3.15,0.504768
3.225,0.506327
3.3,0.508282
3.375,0.510719
3.45,0.513701
3.525,0.51735
3.6,0.521686
3.675,0.526725
3.75,0.532345
3.825,0.538425
3.9,0.544687
3.975,0.550725
4.05,0.556027
4.125,0.560023
4.2,0.562142
4.275,0.561933
4.35,0.559295
4.425,0.55438
4.5,0.547528
4.575,0.539385
4.65,0.530539
4.725,0.521513
4.8,0.512725
4.875,0.504481
4.95,0.49691
5.025,0.490118
5.1,0.484094
5.175,0.478825
5.25,0.474254
5.325,0.470329
5.4,0.466988
5.475,0.464236
5.55,0.461998
5.625,0.460363
5.7,0.45924
5.775,0.458833
5.85,0.459108
5.925,0.460342
6,0.462639
6.075,0.466325
6.15,0.471701
6.225,0.479254
6.3,0.489365
6.375,0.502343
6.45,0.518758
6.525,0.537912
6.6,0.558998
6.675,0.579215
6.75,0.594746
6.825,0.60179
6.9,0.597348
6.975,0.582986
7.05,0.562372
7.125,0.540028
7.2,0.518793
7.275,0.500454
7.35,0.485536
7.425,0.473849
7.5,0.465201
7.575,0.45923
7.65,0.455512
7.725,0.453741
7.8,0.453604
7.875,0.454866
7.95,0.457214
8.025,0.460499
8.1,0.464318
8.175,0.468417
8.25,0.472443
8.325,0.476041
8.4,0.478986
8.475,0.481177
8.55,0.482774
8.625,0.484088
8.7,0.485777
8.775,0.48883
8.85,0.494176
8.925,0.502921
9,0.515981
9.075,0.534369
9.15,0.558092
9.225,0.584146
9.3,0.606542
9.375,0.616726
9.45,0.605159
9.525,0.577359
9.6,0.546413
9.675,0.518459
9.75,0.495891
9.825,0.478805
9.9,0.466959
9.975,0.459466
10.05,0.455506
10.125,0.454339
10.2,0.455087
10.275,0.457304
10.35,0.460464
10.425,0.463965
10.5,0.467441
10.575,0.470616
10.65,0.473106
10.725,0.474905
10.8,0.475956
10.875,0.476464
10.95,0.476622
11.025,0.476837
11.1,0.47759
11.175,0.479539
11.25,0.483345
11.325,0.48979
11.4,0.499686
11.475,0.513744
11.55,0.532579
11.625,0.555706
11.7,0.580527
11.775,0.601394
11.85,0.613047
11.925,0.607002
12,0.584596
12.075,0.556066
12.15,0.527787
12.225,0.503382
12.3,0.484088
12.375,0.470016
12.45,0.460638
12.525,0.455307
12.6,0.453315
12.675,0.453918
12.75,0.456424
12.825,0.460104
12.9,0.464322
12.975,0.468415
13.05,0.471786
13.125,0.474199
13.2,0.475422
13.275,0.475783
13.35,0.475553
13.425,0.475198
13.5,0.475125
13.575,0.475777
13.65,0.477662
13.725,0.481324
13.8,0.487383
13.875,0.496483
13.95,0.509344
14.025,0.526284
14.1,0.547743
14.175,0.572126
14.25,0.595916
14.325,0.611991
14.4,0.612602
14.475,0.591932
14.55,0.562557
14.625,0.533021
14.7,0.507562
14.775,0.487475
14.85,0.472703
14.925,0.462882
15,0.457162
15.075,0.454824
15.15,0.454971
15.225,0.456892
15.3,0.459842
15.375,0.463235
15.45,0.466623
15.525,0.469553
15.6,0.471945
15.675,0.473564
15.75,0.474549
15.825,0.474881
15.9,0.474922
15.975,0.474989
16.05,0.475484
16.125,0.476989
16.2,0.480025
16.275,0.485209
16.35,0.493325
16.425,0.505029
16.5,0.520784
16.575,0.54129
