Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.0098607,-8.93195e-37,-1.55761e-06
8,-0.01,6.8e-05,0.0197214,-1.78639e-36,-3.11522e-06
8,-0.01,0.000102,0.0295821,-2.67959e-36,-4.67283e-06
8,-0.01,0.000136,0.0391408,-2.89038e-36,-7.02754e-06
8,-0.01,0.00017,0.0484704,-2.58346e-36,-9.98696e-06
8,-0.01,0.000204,0.0578,-2.27655e-36,-1.29464e-05
8,-0.01,0.000238,0.0670134,-1.7618e-36,-1.60875e-05
8,-0.01,0.000272,0.075497,5.9167e-38,-2.03704e-05
8,-0.01,0.000306,0.0839805,1.88014e-36,-2.46533e-05
8,-0.01,0.00034,0.0924641,3.70111e-36,-2.89363e-05
8,-0.01,0.000374,0.100226,5.33212e-36,-3.36696e-05
8,-0.01,0.000408,0.107687,6.88398e-36,-3.85905e-05
8,-0.01,0.000442,0.115149,8.43584e-36,-4.35115e-05
8,-0.01,0.000476,0.12231,9.34857e-36,-4.84821e-05
8,-0.01,0.00051,0.128676,8.57211e-36,-5.35842e-05
8,-0.01,0.000544,0.135043,7.79565e-36,-5.86863e-05
8,-0.01,0.000578,0.141409,7.01918e-36,-6.37884e-05
8,-0.01,0.000612,0.146855,5.53838e-36,-6.88019e-05
8,-0.01,0.000646,0.152129,3.92654e-36,-7.3799e-05
8,-0.01,0.00068,0.157403,2.3147e-36,-7.8796e-05
8,-0.01,0.000714,0.16225,1.21371e-36,-8.36706e-05
8,-0.01,0.000748,0.166486,8.42501e-37,-8.83703e-05
8,-0.01,0.000782,0.170722,4.7129e-37,-9.307e-05
8,-0.01,0.000816,0.174958,1.00078e-37,-9.77697e-05
8,-0.01,0.00085,0.178263,2.01832e-36,-0.000102056
8,-0.01,0.000884,0.181548,3.98236e-36,-0.000106334
8,-0.01,0.000918,0.184834,5.94641e-36,-0.000110613
8,-0.01,0.000952,0.187656,7.65876e-36,-0.000114622
8,-0.01,0.000986,0.190097,9.16437e-36,-0.00011841
8,-0.01,0.00102,0.192539,1.067e-35,-0.000122199
8,-0.01,0.001054,0.194894,1.18135e-35,-0.000125927
8,-0.01,0.001088,0.196606,1.02413e-35,-0.0001292
8,-0.01,0.001122,0.198318,8.66904e-36,-0.000132474
8,-0.01,0.001156,0.20003,7.09683e-36,-0.000135748
8,-0.01,0.00119,0.20132,4.45854e-36,-0.000138673
8,-0.01,0.001224,0.202417,1.33268e-36,-0.000141439
8,-0.01,0.001258,0.203514,-1.79318e-36,-0.000144205
8,-0.01,0.001292,0.204482,-4.01005e-36,-0.000146847
8,-0.01,0.001326,0.205073,-3.57126e-36,-0.000149129
8,-0.01,0.00136,0.205665,-3.13246e-36,-0.000151411
8,-0.01,0.001394,0.206256,-2.69366e-36,-0.000153693
8,-0.01,0.001428,0.206515,-1.07223e-36,-0.000155613
8,-0.01,0.001462,0.206703,8.02608e-37,-0.000157456
8,-0.01,0.001496,0.206891,2.67745e-36,-0.000159299
8,-0.01,0.00153,0.206957,3.21318e-36,-0.000160991
8,-0.01,0.001564,0.206833,1.67242e-36,-0.000162447
8,-0.01,0.001598,0.206709,1.31665e-37,-0.000163904
8,-0.01,0.001632,0.206585,-1.40909e-36,-0.00016536
8,-0.01,0.001666,0.206237,-1.98929e-36,-0.000166492
8,-0.01,0.0017,0.205879,-2.53037e-36,-0.000167611
8,-0.01,0.001734,0.205521,-3.07145e-36,-0.00016873
8,-0.01,0.001768,0.205075,-2.49621e-36,-0.000169697
8,-0.01,0.001802,0.204551,-9.28656e-37,-0.000170528
8,-0.01,0.001836,0.204027,6.38895e-37,-0.000171359
8,-0.01,0.00187,0.203492,2.15514e-36,-0.000172167
8,-0.01,0.001904,0.202856,3.1988e-36,-0.00017276
8,-0.01,0.001938,0.202221,4.24247e-36,-0.000173354
8,-0.01,0.001972,0.201586,5.28614e-36,-0.000173947
8,-0.01,0.002006,0.200908,3.92975e-36,-0.000174414
8,-0.01,0.00204,0.200207,1.37387e-36,-0.000174818
8,-0.01,0.002074,0.199507,-1.18201e-36,-0.000175222
8,-0.01,0.002108,0.1988,-3.15744e-36,-0.00017559
8,-0.01,0.002142,0.19807,-3.24646e-36,-0.000175844
8,-0.01,0.002176,0.19734,-3.33548e-36,-0.000176099
8,-0.01,0.00221,0.196611,-3.4245e-36,-0.000176353
8,-0.01,0.002244,0.19588,-3.47883e-36,-0.000176517
8,-0.01,0.002278,0.195148,-3.52469e-36,-0.000176658
8,-0.01,0.002312,0.194417,-3.57056e-36,-0.000176799
8,-0.01,0.002346,0.193692,-2.75259e-36,-0.00017691
8,-0.01,0.00238,0.19298,-4.80363e-37,-0.000176968
8,-0.01,0.002414,0.192267,1.79187e-36,-0.000177026
