Time,avg(H)
0.075,0.499999
0.15,0.5
0.225,0.499999
0.3,0.5
0.375,0.499998
0.45,0.499998
0.525,0.499998
0.6,0.499998
0.675,0.499998
0.75,0.499998
0.825,0.499998
0.9,0.499998
0.975,0.499999
1.05,0.499999
1.125,0.5
1.2,0.5
1.275,0.5
1.35,0.5
1.425,0.5
1.5,0.5
1.575,0.5
1.65,0.5
1.725,0.5
1.8,0.499999
1.875,0.499999
1.95,0.499999
2.025,0.5
2.1,0.500002
2.175,0.500004
2.25,0.500009
2.325,0.500015
2.4,0.500024
2.475,0.500038
2.55,0.500057
2.625,0.500082
2.7,0.500117
2.775,0.500164
2.85,0.500226
2.925,0.500308
3,0.500416
3.075,0.500556
3.15,0.500734
3.225,0.500961
3.3,0.501251
3.375,0.501636
3.45,0.502172
3.525,0.502754
3.6,0.503428
3.675,0.504348
3.75,0.505309
3.825,0.506552
3.9,0.507885
3.975,0.509418
4.05,0.51116
4.125,0.513057
4.2,0.515073
4.275,0.517165
4.35,0.519275
4.425,0.521329
4.5,0.523237
4.575,0.52492
4.65,0.52627
4.725,0.527125
4.8,0.527529
4.875,0.527442
4.95,0.526889
5.025,0.525779
5.1,0.524354
5.175,0.522567
5.25,0.520566
5.325,0.518461
5.4,0.516336
5.475,0.514279
5.55,0.512346
5.625,0.510563
5.7,0.508916
5.775,0.507395
5.85,0.506052
5.925,0.504778
6,0.503462
6.075,0.502224
6.15,0.500872
6.225,0.499391
6.3,0.49784
6.375,0.49621
6.45,0.494454
6.525,0.492613
6.6,0.490734
6.675,0.488861
6.75,0.487035
6.825,0.485299
6.9,0.483706
6.975,0.482339
7.05,0.481069
7.125,0.480005
7.2,0.479126
7.275,0.478453
7.35,0.477846
7.425,0.477423
7.5,0.477142
7.575,0.476959
7.65,0.476863
7.725,0.476856
7.8,0.476951
7.875,0.477173
7.95,0.477572
8.025,0.47826
8.1,0.479115
8.175,0.480373
8.25,0.481901
8.325,0.48385
8.4,0.486239
8.475,0.488964
8.55,0.492087
8.625,0.495467
8.7,0.49911
8.775,0.50286
8.85,0.506586
8.925,0.510145
9,0.513427
9.075,0.516469
9.15,0.519043
9.225,0.521241
9.3,0.52307
9.375,0.524548
9.45,0.525566
9.525,0.526345
9.6,0.526685
9.675,0.526672
9.75,0.526308
9.825,0.525561
9.9,0.524658
9.975,0.523464
10.05,0.52229
10.125,0.521036
10.2,0.519818
10.275,0.518724
10.35,0.517548
10.425,0.516448
10.5,0.515144
10.575,0.513692
10.65,0.512118
10.725,0.510353
10.8,0.508451
10.875,0.506498
10.95,0.504567
11.025,0.502713
11.1,0.500956
11.175,0.499292
11.25,0.497716
11.325,0.496225
