Time,avg(H)
0.075,0.500001
0.15,0.500001
0.225,0.5
0.3,0.5
0.375,0.5
0.45,0.5
0.525,0.5
0.6,0.500001
0.675,0.500001
0.75,0.500001
0.825,0.500001
0.9,0.500001
0.975,0.500001
1.05,0.500001
1.125,0.500001
1.2,0.500001
1.275,0.500001
1.35,0.500001
1.425,0.500001
1.5,0.500001
1.575,0.500001
1.65,0.500001
1.725,0.500001
1.8,0.500001
1.875,0.500002
1.95,0.500004
2.025,0.500006
2.1,0.50001
2.175,0.500016
2.25,0.500024
2.325,0.500036
2.4,0.500051
2.475,0.500072
2.55,0.500101
2.625,0.500139
2.7,0.500188
2.775,0.500253
2.85,0.500336
2.925,0.500441
3,0.500571
3.075,0.50073
3.15,0.500922
3.225,0.501153
3.3,0.501434
3.375,0.501785
3.45,0.502221
3.525,0.502647
3.6,0.503082
3.675,0.503561
3.75,0.504121
3.825,0.50463
3.9,0.505069
3.975,0.505465
4.05,0.505801
4.125,0.506029
4.2,0.50608
4.275,0.505922
4.35,0.505568
4.425,0.505049
4.5,0.504312
4.575,0.503315
4.65,0.502248
4.725,0.501018
4.8,0.499727
4.875,0.498554
4.95,0.497373
5.025,0.496479
5.1,0.495729
5.175,0.495368
5.25,0.495373
5.325,0.495783
5.4,0.496645
5.475,0.497824
5.55,0.499352
5.625,0.501123
5.7,0.502968
5.775,0.504719
5.85,0.506159
5.925,0.507081
6,0.507389
6.075,0.50703
6.15,0.505899
6.225,0.50417
6.3,0.501932
6.375,0.499484
6.45,0.49713
6.525,0.495091
6.6,0.4936
6.675,0.492956
6.75,0.493152
6.825,0.494356
6.9,0.496421
6.975,0.499172
7.05,0.502438
7.125,0.505651
7.2,0.508491
7.275,0.510349
7.35,0.510848
7.425,0.509817
7.5,0.507341
7.575,0.503737
7.65,0.499528
7.725,0.495357
7.8,0.491826
7.875,0.489423
7.95,0.488606
8.025,0.489396
8.1,0.492036
8.175,0.49621
8.25,0.501487
8.325,0.507159
8.4,0.512237
8.475,0.515634
8.55,0.516573
8.625,0.514517
8.7,0.509748
8.775,0.503217
8.85,0.496157
8.925,0.489711
9,0.484927
9.075,0.482516
9.15,0.482816
9.225,0.486037
9.3,0.491974
9.375,0.500019
9.45,0.509072
9.525,0.517319
9.6,0.522873
9.675,0.523936
9.75,0.519898
9.825,0.511697
9.9,0.501378
9.975,0.491141
10.05,0.482792
10.125,0.477501
10.2,0.475926
10.275,0.478328
10.35,0.484597
10.425,0.494161
10.5,0.505871
10.575,0.517606
10.65,0.52624
10.725,0.529214
10.8,0.525384
10.875,0.516064
10.95,0.504177
11.025,0.492559
11.1,0.483219
11.175,0.477263
11.25,0.475251
11.325,0.477259
11.4,0.483082
11.475,0.491901
11.55,0.502531
11.625,0.513142
11.7,0.52129
11.775,0.525142
11.85,0.523839
11.925,0.518034
12,0.5095
12.075,0.500174
12.15,0.49164
12.225,0.48495
12.3,0.480819
12.375,0.4795
12.45,0.4812
12.525,0.485769
12.6,0.492844
12.675,0.501632
12.75,0.510981
12.825,0.519191
12.9,0.524342
12.975,0.524728
13.05,0.519834
13.125,0.510869
13.2,0.500238
13.275,0.490126
13.35,0.482212
13.425,0.477546
13.5,0.476722
13.575,0.479663
13.65,0.486194
13.725,0.495516
13.8,0.506049
13.875,0.515922
13.95,0.522846
14.025,0.525116
14.1,0.522381
14.175,0.515568
14.25,0.506483
14.325,0.496987
14.4,0.488565
14.475,0.482262
14.55,0.478788
14.625,0.478526
14.7,0.481563
14.775,0.48783
14.85,0.496707
14.925,0.507033
15,0.516846
15.075,0.523832
15.15,0.525859
15.225,0.522219
15.3,0.514155
15.375,0.504085
15.45,0.494189
