Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00485325,0,-2.57216e-07
8,-0.01,6.8e-05,0.00970649,0,-5.14431e-07
8,-0.01,0.000102,0.0145597,0,-7.71647e-07
8,-0.01,0.000136,0.0193115,0,-1.17569e-06
8,-0.01,0.00017,0.0239864,0,-1.69112e-06
8,-0.01,0.000204,0.0286613,0,-2.20655e-06
8,-0.01,0.000238,0.0333013,0,-2.75937e-06
8,-0.01,0.000272,0.0377229,0,-3.54725e-06
8,-0.01,0.000306,0.0421445,0,-4.33512e-06
8,-0.01,0.00034,0.0465662,0,-5.12299e-06
8,-0.01,0.000374,0.050773,0,-6.03329e-06
8,-0.01,0.000408,0.0548903,0,-6.99459e-06
8,-0.01,0.000442,0.0590076,0,-7.95589e-06
8,-0.01,0.000476,0.0630326,0,-8.94454e-06
8,-0.01,0.00051,0.0668137,0,-1.00055e-05
8,-0.01,0.000544,0.0705948,0,-1.10664e-05
8,-0.01,0.000578,0.0743759,0,-1.21274e-05
8,-0.01,0.000612,0.0778598,0,-1.32296e-05
8,-0.01,0.000646,0.0812884,0,-1.43395e-05
8,-0.01,0.00068,0.0847171,0,-1.54495e-05
8,-0.01,0.000714,0.087999,0,-1.65637e-05
8,-0.01,0.000748,0.0910716,0,-1.76839e-05
8,-0.01,0.000782,0.0941441,0,-1.88041e-05
8,-0.01,0.000816,0.0972166,0,-1.99243e-05
8,-0.01,0.00085,0.099946,0,-2.10251e-05
8,-0.01,0.000884,0.102669,0,-2.21255e-05
8,-0.01,0.000918,0.105391,0,-2.32259e-05
8,-0.01,0.000952,0.107929,0,-2.43032e-05
8,-0.01,0.000986,0.110315,0,-2.53616e-05
8,-0.01,0.00102,0.112701,0,-2.64199e-05
8,-0.01,0.001054,0.11505,0,-2.74715e-05
8,-0.01,0.001088,0.117118,0,-2.84725e-05
8,-0.01,0.001122,0.119187,0,-2.94734e-05
8,-0.01,0.001156,0.121256,0,-3.04743e-05
8,-0.01,0.00119,0.123122,0,-3.14291e-05
8,-0.01,0.001224,0.124896,0,-3.23629e-05
8,-0.01,0.001258,0.126669,0,-3.32966e-05
8,-0.01,0.001292,0.128374,0,-3.42118e-05
8,-0.01,0.001326,0.129877,0,-3.50728e-05
8,-0.01,0.00136,0.131381,0,-3.59339e-05
8,-0.01,0.001394,0.132884,0,-3.67949e-05
8,-0.01,0.001428,0.134186,0,-3.75942e-05
8,-0.01,0.001462,0.135445,0,-3.83802e-05
8,-0.01,0.001496,0.136704,0,-3.91662e-05
8,-0.01,0.00153,0.137878,0,-3.99221e-05
8,-0.01,0.001564,0.138918,0,-4.06312e-05
8,-0.01,0.001598,0.139959,0,-4.13404e-05
8,-0.01,0.001632,0.140999,0,-4.20495e-05
8,-0.01,0.001666,0.141855,0,-4.26896e-05
8,-0.01,0.0017,0.142702,0,-4.33269e-05
8,-0.01,0.001734,0.14355,0,-4.39641e-05
8,-0.01,0.001768,0.144308,0,-4.45657e-05
8,-0.01,0.001802,0.144987,0,-4.51356e-05
8,-0.01,0.001836,0.145666,0,-4.57055e-05
8,-0.01,0.00187,0.146331,0,-4.62689e-05
8,-0.01,0.001904,0.146865,0,-4.67724e-05
8,-0.01,0.001938,0.147398,0,-4.72759e-05
8,-0.01,0.001972,0.147932,0,-4.77794e-05
8,-0.01,0.002006,0.148383,0,-4.82422e-05
8,-0.01,0.00204,0.148793,0,-4.86846e-05
8,-0.01,0.002074,0.149202,0,-4.91271e-05
8,-0.01,0.002108,0.149587,0,-4.95564e-05
8,-0.01,0.002142,0.149892,0,-4.99431e-05
8,-0.01,0.002176,0.150197,0,-5.03298e-05
8,-0.01,0.00221,0.150502,0,-5.07165e-05
8,-0.01,0.002244,0.150738,0,-5.10623e-05
8,-0.01,0.002278,0.150956,0,-5.13981e-05
8,-0.01,0.002312,0.151174,0,-5.17339e-05
8,-0.01,0.002346,0.151365,0,-5.20526e-05
8,-0.01,0.00238,0.151512,0,-5.23423e-05
8,-0.01,0.002414,0.151659,0,-5.2632e-05
8,-0.01,0.002448,0.151806,0,-5.29217e-05
8,-0.01,0.002482,0.1519,0,-5.31723e-05
8,-0.01,0.002516,0.151989,0,-5.34204e-05
8,-0.01,0.00255,0.152079,0,-5.36684e-05
8,-0.01,0.002584,0.152146,0,-5.38967e-05
8,-0.01,0.002618,0.15219,0,-5.41059e-05
8,-0.01,0.002652,0.152235,0,-5.43152e-05
8,-0.01,0.002686,0.152277,0,-5.45219e-05
8,-0.01,0.00272,0.152287,0,-5.46998e-05
8,-0.01,0.002754,0.152296,0,-5.48778e-05
8,-0.01,0.002788,0.152306,0,-5.50557e-05
8,-0.01,0.002822,0.1523,0,-5.5213e-05
8,-0.01,0.002856,0.152284,0,-5.53589e-05
8,-0.01,0.00289,0.152268,0,-5.55049e-05
8,-0.01,0.002924,0.152248,0,-5.56449e-05
8,-0.01,0.002958,0.152214,0,-5.5763e-05
8,-0.01,0.002992,0.15218,0,-5.58811e-05
8,-0.01,0.003026,0.152146,0,-5.59992e-05
8,-0.01,0.00306,0.152103,0,-5.61012e-05
8,-0.01,0.003094,0.152057,0,-5.61987e-05
8,-0.01,0.003128,0.152012,0,-5.62962e-05
8,-0.01,0.003162,0.151964,0,-5.63858e-05
8,-0.01,0.003196,0.151911,0,-5.64608e-05
8,-0.01,0.00323,0.151859,0,-5.65357e-05
8,-0.01,0.003264,0.151807,0,-5.66107e-05
8,-0.01,0.003298,0.151752,0,-5.66682e-05
8,-0.01,0.003332,0.151697,0,-5.67241e-05
8,-0.01,0.003366,0.151643,0,-5.67801e-05
8,-0.01,0.0034,0.151588,0,-5.6828e-05
8,-0.01,0.003434,0.151535,0,-5.68673e-05
8,-0.01,0.003468,0.151481,0,-5.69066e-05
8,-0.01,0.003502,0.151428,0,-5.69451e-05
8,-0.01,0.003536,0.151377,0,-5.69697e-05
8,-0.01,0.00357,0.151327,0,-5.69943e-05
8,-0.01,0.003604,0.151277,0,-5.70188e-05
8,-0.01,0.003638,0.15123,0,-5.70352e-05
8,-0.01,0.003672,0.151186,0,-5.70467e-05
8,-0.01,0.003706,0.151141,0,-5.70582e-05
8,-0.01,0.00374,0.151098,0,-5.70674e-05
8,-0.01,0.003774,0.15106,0,-5.70673e-05
8,-0.01,0.003808,0.151023,0,-5.70672e-05
8,-0.01,0.003842,0.150985,0,-5.70672e-05
8,-0.01,0.003876,0.150953,0,-5.70593e-05
8,-0.01,0.00391,0.150923,0,-5.7049e-05
8,-0.01,0.003944,0.150893,0,-5.70387e-05
8,-0.01,0.003978,0.150866,0,-5.70254e-05
8,-0.01,0.004012,0.150844,0,-5.70062e-05
8,-0.01,0.004046,0.150822,0,-5.69871e-05
8,-0.01,0.00408,0.150801,0,-5.69679e-05
8,-0.01,0.004114,0.150787,0,-5.69415e-05
8,-0.01,0.004148,0.150773,0,-5.69143e-05
8,-0.01,0.004182,0.15076,0,-5.68871e-05
