Time,avg(H)
0.075,0.499998
0.15,0.499998
0.225,0.499998
0.3,0.499999
0.375,0.499999
0.45,0.499999
0.525,0.499999
0.6,0.499999
0.675,0.499999
0.75,0.499998
0.825,0.499998
0.9,0.499999
0.975,0.499999
1.05,0.499999
1.125,0.499999
1.2,0.499999
1.275,0.499999
1.35,0.499999
1.425,0.499999
1.5,0.499999
1.575,0.499999
1.65,0.5
1.725,0.5
1.8,0.500001
1.875,0.500003
1.95,0.500006
2.025,0.500011
2.1,0.500018
2.175,0.50003
2.25,0.500048
2.325,0.500074
2.4,0.500111
2.475,0.500165
2.55,0.50024
2.625,0.500346
2.7,0.50049
2.775,0.500686
2.85,0.500951
2.925,0.501314
3,0.501846
3.075,0.502579
3.15,0.503435
3.225,0.504677
3.3,0.506227
3.375,0.508206
3.45,0.510713
3.525,0.513836
3.6,0.517723
3.675,0.522489
3.75,0.528105
3.825,0.53466
3.9,0.542026
3.975,0.550031
4.05,0.558288
4.125,0.566238
4.2,0.573178
4.275,0.578381
4.35,0.581025
4.425,0.580845
4.5,0.577717
4.575,0.572161
4.65,0.564804
4.725,0.556501
4.8,0.547966
4.875,0.539787
4.95,0.532365
5.025,0.525861
5.1,0.520421
5.175,0.515909
5.25,0.512327
5.325,0.509383
5.4,0.507042
5.475,0.505022
5.55,0.503148
5.625,0.501261
5.7,0.499221
5.775,0.496924
5.85,0.49426
5.925,0.491191
6,0.487796
6.075,0.484136
6.15,0.480237
6.225,0.476207
6.3,0.472158
6.375,0.468195
6.45,0.464398
6.525,0.460819
6.6,0.457489
6.675,0.45458
6.75,0.451941
6.825,0.449694
6.9,0.447873
6.975,0.446499
7.05,0.445454
7.125,0.444978
7.2,0.445002
7.275,0.445618
7.35,0.447051
7.425,0.449429
7.5,0.453085
7.575,0.458345
7.65,0.465664
7.725,0.475685
7.8,0.489069
7.875,0.506233
7.95,0.528116
8.025,0.55387
8.1,0.581342
8.175,0.606194
8.25,0.623058
8.325,0.625023
8.4,0.611749
8.475,0.589142
8.55,0.565467
8.625,0.544457
8.7,0.528375
8.775,0.517612
8.85,0.511909
8.925,0.510654
9,0.512786
9.075,0.517209
9.15,0.522545
9.225,0.527235
9.3,0.529934
9.375,0.529603
9.45,0.526038
9.525,0.519713
9.6,0.511712
9.675,0.503111
9.75,0.494867
9.825,0.487551
9.9,0.481467
9.975,0.476736
10.05,0.473141
10.125,0.470586
10.2,0.468714
10.275,0.467259
10.35,0.466071
10.425,0.464888
10.5,0.463529
10.575,0.462037
10.65,0.460318
10.725,0.458387
10.8,0.456307
10.875,0.45413
10.95,0.451917
11.025,0.449769
11.1,0.447814
11.175,0.446255
11.25,0.445199
11.325,0.445002
11.4,0.445857
11.475,0.448194
11.55,0.452321
11.625,0.458771
11.7,0.468165
11.775,0.481307
11.85,0.498798
11.925,0.521433
12,0.548713
12.075,0.577521
12.15,0.602968
12.225,0.620238
12.3,0.623161
12.375,0.612543
12.45,0.592995
12.525,0.571345
12.6,0.550773
12.675,0.534002
12.75,0.52183
12.825,0.514499
12.9,0.511561
12.975,0.512448
13.05,0.515954
13.125,0.520851
13.2,0.525574
13.275,0.52881
13.35,0.529403
13.425,0.527051
13.5,0.521903
13.575,0.514748
13.65,0.506489
13.725,0.498009
13.8,0.490036
13.875,0.483082
13.95,0.477451
14.025,0.473236
14.1,0.470306
14.175,0.468319
14.25,0.466957
14.325,0.465911
14.4,0.464952
14.475,0.46374
14.55,0.462314
14.625,0.460516
14.7,0.458458
14.775,0.45624
14.85,0.453956
14.925,0.451685
15,0.449455
15.075,0.447299
15.15,0.445325
15.225,0.443768
15.3,0.44299
15.375,0.443268
15.45,0.445122
15.525,0.448958
15.6,0.455137
15.675,0.46417
15.75,0.476599
15.825,0.493139
15.9,0.514275
15.975,0.539959
16.05,0.568417
16.125,0.595476
16.2,0.616092
16.275,0.624453
16.35,0.617794
16.425,0.598866
16.5,0.577663
