Time,avg(H)
0.075,0.499999
0.15,0.499998
0.225,0.499998
0.3,0.499998
0.375,0.499999
0.45,0.499999
0.525,0.499999
0.6,0.499999
0.675,0.499999
0.75,0.499999
0.825,0.499999
0.9,0.499999
0.975,0.499999
1.05,0.499999
1.125,0.499999
1.2,0.499999
1.275,0.499999
1.35,0.499999
1.425,0.499999
1.5,0.5
1.575,0.5
1.65,0.5
1.725,0.5
1.8,0.5
1.875,0.500001
1.95,0.500002
2.025,0.500005
2.1,0.500009
2.175,0.500015
2.25,0.500024
2.325,0.500036
2.4,0.500054
2.475,0.500078
2.55,0.500111
2.625,0.500154
2.7,0.500212
2.775,0.500289
2.85,0.500388
2.925,0.500514
3,0.500671
3.075,0.500867
3.15,0.501108
3.225,0.50141
3.3,0.501799
3.375,0.502295
3.45,0.502792
3.525,0.503339
3.6,0.504025
3.675,0.504741
3.75,0.505443
3.825,0.506266
3.9,0.506979
3.975,0.507646
4.05,0.50829
4.125,0.50871
4.2,0.508919
4.275,0.508893
4.35,0.508592
4.425,0.507904
4.5,0.506949
4.575,0.505605
4.65,0.504049
4.725,0.502252
4.8,0.500288
4.875,0.498261
4.95,0.496285
5.025,0.494472
5.1,0.492908
5.175,0.491701
5.25,0.491056
5.325,0.490963
5.4,0.491474
5.475,0.492762
5.55,0.494722
5.625,0.497303
5.7,0.500522
5.775,0.504035
5.85,0.507618
5.925,0.510967
6,0.513609
6.075,0.515224
6.15,0.515475
6.225,0.514277
6.3,0.5115
6.375,0.507543
6.45,0.502784
6.525,0.497626
6.6,0.492667
6.675,0.488288
6.75,0.484901
6.825,0.482829
6.9,0.482291
6.975,0.483376
7.05,0.486334
7.125,0.490934
7.2,0.497033
7.275,0.504134
7.35,0.511543
7.425,0.518317
7.5,0.523363
7.575,0.525655
7.65,0.524665
7.725,0.520266
7.8,0.513226
7.875,0.504699
7.95,0.495902
8.025,0.4878
8.1,0.481202
8.175,0.476694
8.25,0.474534
8.325,0.474861
8.4,0.477787
8.475,0.483238
8.55,0.490859
8.625,0.500019
8.7,0.509814
8.775,0.519012
8.85,0.525985
8.925,0.529376
9,0.52858
9.075,0.523715
9.15,0.516049
9.225,0.50701
9.3,0.498055
9.375,0.490108
9.45,0.483837
9.525,0.479589
9.6,0.4775
9.675,0.477523
9.75,0.479538
9.825,0.483359
9.9,0.488701
9.975,0.495113
10.05,0.502141
10.125,0.509192
10.2,0.515572
10.275,0.520637
10.35,0.523595
10.425,0.524131
10.5,0.5219
10.575,0.517179
10.65,0.510548
10.725,0.502808
10.8,0.494914
10.875,0.4877
10.95,0.481815
11.025,0.477787
11.1,0.475965
11.175,0.476528
11.25,0.479448
11.325,0.484761
11.4,0.492015
11.475,0.500659
11.55,0.509675
11.625,0.517859
11.7,0.523907
11.775,0.526731
11.85,0.525891
11.925,0.521857
12,0.515554
12.075,0.5081
12.15,0.500442
12.225,0.49331
12.3,0.487236
12.375,0.482563
12.45,0.479406
12.525,0.478068
12.6,0.478568
12.675,0.480964
12.75,0.485313
12.825,0.49149
12.9,0.499136
12.975,0.507562
13.05,0.5158
13.125,0.522617
13.2,0.526603
