Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00224225,0,-8.23122e-08
8,-0.01,6.8e-05,0.00448449,0,-1.64624e-07
8,-0.01,0.000102,0.00672674,0,-2.46937e-07
8,-0.01,0.000136,0.00896039,0,-3.88952e-07
8,-0.01,0.00017,0.0111875,0,-5.76259e-07
8,-0.01,0.000204,0.0134146,0,-7.63566e-07
8,-0.01,0.000238,0.0156365,0,-9.68046e-07
8,-0.01,0.000272,0.017825,0,-1.28048e-06
8,-0.01,0.000306,0.0200136,0,-1.59291e-06
8,-0.01,0.00034,0.0222021,0,-1.90534e-06
8,-0.01,0.000374,0.0243496,0,-2.29175e-06
8,-0.01,0.000408,0.0264799,0,-2.709e-06
8,-0.01,0.000442,0.0286102,0,-3.12624e-06
8,-0.01,0.000476,0.03072,0,-3.56815e-06
8,-0.01,0.00051,0.0327756,0,-4.07526e-06
8,-0.01,0.000544,0.0348312,0,-4.58236e-06
8,-0.01,0.000578,0.0368868,0,-5.08946e-06
8,-0.01,0.000612,0.0388679,0,-5.66298e-06
8,-0.01,0.000646,0.0408352,0,-6.24885e-06
8,-0.01,0.00068,0.0428025,0,-6.83472e-06
8,-0.01,0.000714,0.044729,0,-7.44879e-06
8,-0.01,0.000748,0.0465973,0,-8.10315e-06
8,-0.01,0.000782,0.0484656,0,-8.75752e-06
8,-0.01,0.000816,0.0503339,0,-9.41188e-06
8,-0.01,0.00085,0.052097,0,-1.01238e-05
8,-0.01,0.000884,0.053858,0,-1.08368e-05
8,-0.01,0.000918,0.055619,0,-1.15498e-05
8,-0.01,0.000952,0.0573178,0,-1.229e-05
8,-0.01,0.000986,0.0589656,0,-1.30525e-05
8,-0.01,0.00102,0.0606134,0,-1.38151e-05
8,-0.01,0.001054,0.0622474,0,-1.45824e-05
8,-0.01,0.001088,0.0637782,0,-1.53861e-05
8,-0.01,0.001122,0.0653089,0,-1.61898e-05
8,-0.01,0.001156,0.0668397,0,-1.69934e-05
8,-0.01,0.00119,0.0682888,0,-1.78201e-05
8,-0.01,0.001224,0.0697005,0,-1.86574e-05
8,-0.01,0.001258,0.0711123,0,-1.94946e-05
8,-0.01,0.001292,0.0724936,0,-2.03386e-05
8,-0.01,0.001326,0.0737861,0,-2.12025e-05
8,-0.01,0.00136,0.0750785,0,-2.20664e-05
8,-0.01,0.001394,0.076371,0,-2.29304e-05
8,-0.01,0.001428,0.0775661,0,-2.38113e-05
8,-0.01,0.001462,0.0787404,0,-2.46958e-05
8,-0.01,0.001496,0.0799146,0,-2.55804e-05
8,-0.01,0.00153,0.0810435,0,-2.64709e-05
8,-0.01,0.001564,0.0821019,0,-2.73709e-05
8,-0.01,0.001598,0.0831604,0,-2.82708e-05
8,-0.01,0.001632,0.0842188,0,-2.91707e-05
8,-0.01,0.001666,0.0851691,0,-3.00809e-05
8,-0.01,0.0017,0.086115,0,-3.09915e-05
8,-0.01,0.001734,0.0870609,0,-3.19021e-05
8,-0.01,0.001768,0.0879495,0,-3.28162e-05
8,-0.01,0.001802,0.0887871,0,-3.37335e-05
8,-0.01,0.001836,0.0896247,0,-3.46508e-05
8,-0.01,0.00187,0.0904522,0,-3.55684e-05
8,-0.01,0.001904,0.0911865,0,-3.64888e-05
8,-0.01,0.001938,0.0919208,0,-3.74093e-05
8,-0.01,0.001972,0.092655,0,-3.83297e-05
8,-0.01,0.002006,0.093324,0,-3.92503e-05
8,-0.01,0.00204,0.0939604,0,-4.0171e-05
8,-0.01,0.002074,0.0945968,0,-4.10917e-05
8,-0.01,0.002108,0.0952115,0,-4.20118e-05
8,-0.01,0.002142,0.0957559,0,-4.29303e-05
8,-0.01,0.002176,0.0963003,0,-4.38488e-05
8,-0.01,0.00221,0.0968447,0,-4.47672e-05
8,-0.01,0.002244,0.0973201,0,-4.56823e-05
8,-0.01,0.002278,0.0977786,0,-4.65966e-05
8,-0.01,0.002312,0.0982372,0,-4.75109e-05
8,-0.01,0.002346,0.0986661,0,-4.8423e-05
8,-0.01,0.00238,0.0990451,0,-4.93315e-05
8,-0.01,0.002414,0.0994241,0,-5.024e-05
8,-0.01,0.002448,0.0998032,0,-5.11486e-05
8,-0.01,0.002482,0.100113,0,-5.20505e-05
8,-0.01,0.002516,0.100419,0,-5.2952e-05
8,-0.01,0.00255,0.100725,0,-5.38536e-05
8,-0.01,0.002584,0.100997,0,-5.4751e-05
8,-0.01,0.002618,0.101236,0,-5.56447e-05
8,-0.01,0.002652,0.101476,0,-5.65383e-05
8,-0.01,0.002686,0.10171,0,-5.74313e-05
8,-0.01,0.00272,0.101889,0,-5.83164e-05
8,-0.01,0.002754,0.102068,0,-5.92015e-05
8,-0.01,0.002788,0.102246,0,-6.00866e-05
8,-0.01,0.002822,0.10239,0,-6.09663e-05
8,-0.01,0.002856,0.102514,0,-6.18429e-05
8,-0.01,0.00289,0.102639,0,-6.27195e-05
8,-0.01,0.002924,0.102753,0,-6.35942e-05
8,-0.01,0.002958,0.102829,0,-6.44619e-05
8,-0.01,0.002992,0.102905,0,-6.53296e-05
8,-0.01,0.003026,0.102981,0,-6.61973e-05
8,-0.01,0.00306,0.103023,0,-6.70574e-05
8,-0.01,0.003094,0.103056,0,-6.79154e-05
8,-0.01,0.003128,0.10309,0,-6.87734e-05
8,-0.01,0.003162,0.10311,0,-6.96285e-05
8,-0.01,0.003196,0.103106,0,-7.04783e-05
8,-0.01,0.00323,0.103102,0,-7.13281e-05
8,-0.01,0.003264,0.103098,0,-7.21779e-05
8,-0.01,0.003298,0.103064,0,-7.30205e-05
8,-0.01,0.003332,0.103028,0,-7.38624e-05
8,-0.01,0.003366,0.102992,0,-7.47044e-05
8,-0.01,0.0034,0.102943,0,-7.55422e-05
8,-0.01,0.003434,0.102879,0,-7.63757e-05
8,-0.01,0.003468,0.102815,0,-7.72092e-05
8,-0.01,0.003502,0.10275,0,-7.80422e-05
8,-0.01,0.003536,0.102664,0,-7.88683e-05
8,-0.01,0.00357,0.102577,0,-7.96943e-05
8,-0.01,0.003604,0.102491,0,-8.05204e-05
8,-0.01,0.003638,0.102392,0,-8.13421e-05
8,-0.01,0.003672,0.102287,0,-8.21613e-05
8,-0.01,0.003706,0.102181,0,-8.29805e-05
8,-0.01,0.00374,0.102072,0,-8.37984e-05
8,-0.01,0.003774,0.101952,0,-8.46113e-05
8,-0.01,0.003808,0.101831,0,-8.54241e-05
8,-0.01,0.003842,0.10171,0,-8.6237e-05
8,-0.01,0.003876,0.10158,0,-8.70455e-05
8,-0.01,0.00391,0.101448,0,-8.78526e-05
8,-0.01,0.003944,0.101315,0,-8.86597e-05
8,-0.01,0.003978,0.10118,0,-8.94652e-05
8,-0.01,0.004012,0.101038,0,-9.02671e-05
8,-0.01,0.004046,0.100897,0,-9.10691e-05
8,-0.01,0.00408,0.100755,0,-9.18711e-05
8,-0.01,0.004114,0.100609,0,-9.26691e-05
8,-0.01,0.004148,0.100461,0,-9.34665e-05
8,-0.01,0.004182,0.100314,0,-9.4264e-05
8,-0.01,0.004216,0.100165,0,-9.50597e-05
8,-0.01,0.00425,0.100014,0,-9.58532e-05
8,-0.01,0.004284,0.0998634,0,-9.66468e-05
8,-0.01,0.004318,0.0997126,0,-9.74402e-05
