Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00344211,0,3.72983e-08
8,-0.01,6.8e-05,0.00688421,0,7.45965e-08
8,-0.01,0.000102,0.0103263,0,1.11895e-07
8,-0.01,0.000136,0.0137482,0,2.25609e-07
8,-0.01,0.00017,0.0171549,0,3.97295e-07
8,-0.01,0.000204,0.0205615,0,5.6898e-07
8,-0.01,0.000238,0.0239559,0,7.67158e-07
8,-0.01,0.000272,0.0272737,0,1.13186e-06
8,-0.01,0.000306,0.0305915,0,1.49657e-06
8,-0.01,0.00034,0.0339092,0,1.86127e-06
8,-0.01,0.000374,0.0371341,0,2.36927e-06
8,-0.01,0.000408,0.0403202,0,2.93696e-06
8,-0.01,0.000442,0.0435063,0,3.50465e-06
8,-0.01,0.000476,0.0466474,0,4.12773e-06
8,-0.01,0.00051,0.0496693,0,4.89718e-06
8,-0.01,0.000544,0.0526913,0,5.66664e-06
8,-0.01,0.000578,0.0557132,0,6.43609e-06
8,-0.01,0.000612,0.0585767,0,7.36984e-06
8,-0.01,0.000646,0.0614107,0,8.33415e-06
8,-0.01,0.00068,0.0642448,0,9.29846e-06
8,-0.01,0.000714,0.0669947,0,1.03378e-05
8,-0.01,0.000748,0.0696245,0,1.14845e-05
8,-0.01,0.000782,0.0722543,0,1.26311e-05
8,-0.01,0.000816,0.074884,0,1.37777e-05
8,-0.01,0.00085,0.0773037,0,1.50851e-05
8,-0.01,0.000884,0.0797192,0,1.63957e-05
8,-0.01,0.000918,0.0821347,0,1.77063e-05
8,-0.01,0.000952,0.0844301,0,1.90942e-05
8,-0.01,0.000986,0.0866268,0,2.05457e-05
8,-0.01,0.00102,0.0888235,0,2.19973e-05
8,-0.01,0.001054,0.0909945,0,2.34615e-05
8,-0.01,0.001088,0.0929727,0,2.5021e-05
8,-0.01,0.001122,0.0949509,0,2.65804e-05
8,-0.01,0.001156,0.0969291,0,2.81399e-05
8,-0.01,0.00119,0.0987603,0,2.97572e-05
8,-0.01,0.001224,0.100524,0,3.14008e-05
8,-0.01,0.001258,0.102288,0,3.30445e-05
