Points_0,Points_1,Points_2,U_0,U_1,U_2
8,-0.01,0,0,0,0
8,-0.01,3.4e-05,0.00434672,0,-3.69018e-07
8,-0.01,6.8e-05,0.00869344,0,-7.38035e-07
8,-0.01,0.000102,0.0130402,0,-1.10705e-06
8,-0.01,0.000136,0.017283,0,-1.67265e-06
8,-0.01,0.00017,0.0214471,0,-2.38738e-06
8,-0.01,0.000204,0.0256112,0,-3.1021e-06
8,-0.01,0.000238,0.0297365,0,-3.86526e-06
8,-0.01,0.000272,0.0336177,0,-4.9328e-06
8,-0.01,0.000306,0.037499,0,-6.00034e-06
8,-0.01,0.00034,0.0413802,0,-7.06788e-06
8,-0.01,0.000374,0.0450161,0,-8.27935e-06
8,-0.01,0.000408,0.0485498,0,-9.5508e-06
8,-0.01,0.000442,0.0520835,0,-1.08222e-05
8,-0.01,0.000476,0.0555119,0,-1.21193e-05
8,-0.01,0.00051,0.058662,0,-1.34841e-05
8,-0.01,0.000544,0.061812,0,-1.48489e-05
8,-0.01,0.000578,0.064962,0,-1.62136e-05
8,-0.01,0.000612,0.0677766,0,-1.75943e-05
8,-0.01,0.000646,0.0705286,0,-1.89779e-05
8,-0.01,0.00068,0.0732807,0,-2.03615e-05
8,-0.01,0.000714,0.0758701,0,-2.17302e-05
8,-0.01,0.000748,0.078227,0,-2.30776e-05
8,-0.01,0.000782,0.0805839,0,-2.4425e-05
8,-0.01,0.000816,0.0829407,0,-2.57724e-05
8,-0.01,0.00085,0.084925,0,-2.70442e-05
8,-0.01,0.000884,0.0869019,0,-2.83145e-05
8,-0.01,0.000918,0.0888787,0,-2.95848e-05
8,-0.01,0.000952,0.0906601,0,-3.07974e-05
8,-0.01,0.000986,0.0922809,0,-3.19625e-05
8,-0.01,0.00102,0.0939017,0,-3.31275e-05
8,-0.01,0.001054,0.0954842,0,-3.42782e-05
8,-0.01,0.001088,0.0967786,0,-3.53206e-05
8,-0.01,0.001122,0.098073,0,-3.63631e-05
8,-0.01,0.001156,0.0993674,0,-3.74056e-05
8,-0.01,0.00119,0.10046,0,-3.83577e-05
8,-0.01,0.001224,0.101461,0,-3.92685e-05
8,-0.01,0.001258,0.102462,0,-4.01793e-05
8,-0.01,0.001292,0.103396,0,-4.10558e-05
8,-0.01,0.001326,0.104138,0,-4.18324e-05
