Time,avg(H)
0.075,0.4994
0.15,0.4994
0.225,0.499401
0.3,0.499402
0.375,0.499403
0.45,0.499404
0.525,0.499405
0.6,0.499406
0.675,0.499405
0.75,0.499404
0.825,0.499402
0.9,0.499399
0.975,0.499396
1.05,0.499392
1.125,0.499389
1.2,0.499388
1.275,0.499389
1.35,0.499391
1.425,0.499396
1.5,0.499402
1.575,0.499407
1.65,0.49941
1.725,0.499413
1.8,0.499415
1.875,0.499415
1.95,0.499413
2.025,0.499409
2.1,0.499403
2.175,0.499397
2.25,0.499389
2.325,0.499383
2.4,0.499378
2.475,0.499376
2.55,0.499377
2.625,0.499381
2.7,0.499387
2.775,0.499394
2.85,0.499403
2.925,0.499411
3,0.499417
3.075,0.49942
3.15,0.49942
3.225,0.499416
3.3,0.49941
3.375,0.499401
3.45,0.499391
3.525,0.49938
3.6,0.499372
3.675,0.499366
3.75,0.499361
3.825,0.499358
3.9,0.499355
3.975,0.499351
4.05,0.499346
4.125,0.499338
4.2,0.499325
4.275,0.499306
4.35,0.499282
4.425,0.499254
4.5,0.499223
4.575,0.499189
4.65,0.499153
4.725,0.499116
4.8,0.49908
4.875,0.499044
4.95,0.499009
5.025,0.498974
5.1,0.498939
5.175,0.498905
5.25,0.498874
5.325,0.498848
5.4,0.498827
5.475,0.498813
5.55,0.498809
5.625,0.498817
5.7,0.498838
5.775,0.498873
5.85,0.498923
5.925,0.498991
6,0.499077
6.075,0.499187
6.15,0.499322
6.225,0.499486
6.3,0.499656
6.375,0.499831
6.45,0.500017
6.525,0.500222
6.6,0.500458
6.675,0.50074
6.75,0.50102
6.825,0.501284
6.9,0.501556
6.975,0.501858
7.05,0.502191
7.125,0.50248
7.2,0.50275
7.275,0.503016
7.35,0.503287
7.425,0.50352
7.5,0.503685
7.575,0.503787
7.65,0.503825
7.725,0.503788
7.8,0.503667
7.875,0.503437
7.95,0.503077
8.025,0.502667
8.1,0.502137
8.175,0.501476
8.25,0.500744
8.325,0.499924
8.4,0.498987
8.475,0.498013
8.55,0.497015
8.625,0.495946
8.7,0.494841
8.775,0.493725
8.85,0.492622
8.925,0.491572
9,0.490583
9.075,0.489629
9.15,0.488759
9.225,0.488079
9.3,0.487473
9.375,0.487114
9.45,0.486976
9.525,0.487082
9.6,0.487491
9.675,0.48829
9.75,0.489483
9.825,0.491087
9.9,0.493221
9.975,0.495826
10.05,0.498903
10.125,0.502487
10.2,0.50645
10.275,0.510685
10.35,0.515038
10.425,0.51925
10.5,0.523058
10.575,0.526114
10.65,0.528222
10.725,0.529022
10.8,0.528544
10.875,0.526661
10.95,0.523571
11.025,0.519492
11.1,0.514688
11.175,0.509529
11.25,0.504206
11.325,0.499016
11.4,0.494103
11.475,0.489578
11.55,0.485528
11.625,0.481956
11.7,0.478929
11.775,0.476408
11.85,0.474373
11.925,0.472916
12,0.47201
12.075,0.471712
12.15,0.472117
12.225,0.473272
12.3,0.475366
12.375,0.478524
12.45,0.482918
12.525,0.488667
12.6,0.495925
12.675,0.504666
12.75,0.514663
12.825,0.525441
12.9,0.536112
12.975,0.545474
13.05,0.552023
13.125,0.554491
13.2,0.552085
13.275,0.545033
13.35,0.534574
13.425,0.522092
13.5,0.509161
13.575,0.496712
13.65,0.485627
13.725,0.476031
13.8,0.468251
13.875,0.462218
13.95,0.457868
14.025,0.455139
14.1,0.454038
14.175,0.4545
14.25,0.456653
14.325,0.460544
14.4,0.466276
14.475,0.474019
14.55,0.483823
14.625,0.495616
14.7,0.508994
14.775,0.52282
14.85,0.535781
14.925,0.546194
15,0.552263
15.075,0.55293
15.15,0.547946
15.225,0.53853
15.3,0.526406
15.375,0.513223
15.45,0.500387
15.525,0.488714
15.6,0.478632
15.675,0.470453
15.75,0.464115
15.825,0.45964
15.9,0.456995
15.975,0.456141
16.05,0.45721
16.125,0.4603
16.2,0.46556
16.275,0.473168
16.35,0.48315
16.425,0.495526
16.5,0.509705
16.575,0.524374
16.65,0.537414
16.725,0.546482
16.8,0.54943
16.875,0.545088
16.95,0.534529
17.025,0.520277
17.1,0.505015
17.175,0.490755
17.25,0.478698
17.325,0.469418
17.4,0.463153
17.475,0.459934
17.55,0.459708
17.625,0.46233
17.7,0.46766
17.775,0.47539
17.85,0.48506
17.925,0.496221
18,0.507382
18.075,0.517518
18.15,0.525181
18.225,0.529437
18.3,0.529689
18.375,0.526245
18.45,0.520101
18.525,0.512362
18.6,0.504092
18.675,0.496163
18.75,0.48919
18.825,0.483508
18.9,0.479377
18.975,0.476961
19.05,0.476402
19.125,0.477664
19.2,0.480809
19.275,0.485801
19.35,0.492365
19.425,0.50003
19.5,0.508124
19.575,0.515397
19.65,0.520607
19.725,0.522614
19.8,0.520875
19.875,0.515641
19.95,0.508208
20.025,0.499905
20.1,0.49223
20.175,0.486132
20.25,0.482183
20.325,0.480744
20.4,0.481799
20.475,0.485114
20.55,0.490207
20.625,0.496349
20.7,0.502548
20.775,0.507858
20.85,0.511334
20.925,0.512424
21,0.511254
21.075,0.50836
21.15,0.504585
21.225,0.500698
21.3,0.497305
21.375,0.494743
21.45,0.493178
21.525,0.492529
21.6,0.492721
21.675,0.49352
21.75,0.49471
21.825,0.496117
21.9,0.497666
21.975,0.499354
22.05,0.501105
22.125,0.502751
22.2,0.50411
22.275,0.504894
22.35,0.504742
22.425,0.503561
22.5,0.501435
22.575,0.498792
22.65,0.496156
22.725,0.494077
22.8,0.493056
22.875,0.49329
22.95,0.494792
23.025,0.497299
23.1,0.500208
23.175,0.502849
23.25,0.504588
23.325,0.50501
23.4,0.504102
23.475,0.502314
23.55,0.500162
23.625,0.498288
23.7,0.497041
23.775,0.496531
23.85,0.496763
23.925,0.497428
24,0.498256
24.075,0.498913
24.15,0.49933
24.225,0.499458
24.3,0.499341
24.375,0.499144
24.45,0.498998
24.525,0.498938
24.6,0.498955
24.675,0.499004
24.75,0.499024
24.825,0.498966
24.9,0.498808
24.975,0.498584
25.05,0.498374
25.125,0.498301
25.2,0.498466
25.275,0.498872
25.35,0.499536
25.425,0.500188
25.5,0.500719
25.575,0.500903
25.65,0.500645
25.725,0.500098
25.8,0.499433
25.875,0.498889
25.95,0.498676
26.025,0.498784
26.1,0.499148
26.175,0.499618
26.25,0.499869
26.325,0.49981
26.4,0.49941
26.475,0.498838
26.55,0.498293
26.625,0.497856
26.7,0.497687
26.775,0.497709
26.85,0.497839
26.925,0.498004
27,0.498162
27.075,0.49831
27.15,0.498489
27.225,0.498727
27.3,0.499028
27.375,0.499387
27.45,0.499712
27.525,0.499941
27.6,0.500099
27.675,0.500194
27.75,0.500226
27.825,0.500186
27.9,0.500073
27.975,0.499899
28.05,0.499694
28.125,0.499497
28.2,0.499339
28.275,0.49921
28.35,0.499051
28.425,0.498824
28.5,0.49853
28.575,0.498207
28.65,0.497948
28.725,0.497847
28.8,0.497867
28.875,0.497945
28.95,0.498012
29.025,0.498035
29.1,0.498053
29.175,0.498144
29.25,0.498352
29.325,0.498652
29.4,0.499011
29.475,0.499406
29.55,0.499728
29.625,0.49995
29.7,0.500129
29.775,0.500293
29.85,0.50043
29.925,0.500473
30,0.500353
