Time,avg(H)
0.075,0.499932
0.15,0.499931
0.225,0.499933
0.3,0.499932
0.375,0.499932
0.45,0.499932
0.525,0.499932
0.6,0.499932
0.675,0.499932
0.75,0.499932
0.825,0.499932
0.9,0.499932
0.975,0.499932
1.05,0.499932
1.125,0.499932
1.2,0.499933
1.275,0.499933
1.35,0.499933
1.425,0.499933
1.5,0.499933
1.575,0.499933
1.65,0.499933
1.725,0.499933
1.8,0.499933
1.875,0.499932
1.95,0.499932
2.025,0.499932
2.1,0.499933
2.175,0.499933
2.25,0.499935
2.325,0.499936
2.4,0.499938
2.475,0.49994
2.55,0.499943
2.625,0.499946
2.7,0.499951
2.775,0.499956
2.85,0.499962
2.925,0.499969
3,0.499977
3.075,0.499987
3.15,0.499997
3.225,0.500023
3.3,0.500052
3.375,0.500076
3.45,0.500093
3.525,0.500096
3.6,0.50009
3.675,0.500072
3.75,0.500038
3.825,0.499994
3.9,0.499964
3.975,0.499923
4.05,0.499867
4.125,0.499796
4.2,0.499706
4.275,0.499594
4.35,0.499459
4.425,0.499302
4.5,0.499127
4.575,0.49895
4.65,0.498801
4.725,0.498725
4.8,0.498768
4.875,0.498959
4.95,0.499288
5.025,0.49971
5.1,0.500439
5.175,0.501412
5.25,0.502452
5.325,0.503691
5.4,0.505135
5.475,0.506403
5.55,0.507678
5.625,0.508797
5.7,0.509473
5.775,0.509641
5.85,0.509344
5.925,0.508093
6,0.506558
6.075,0.504107
6.15,0.501505
6.225,0.498349
6.3,0.495287
6.375,0.491976
6.45,0.489424
6.525,0.487257
6.6,0.48568
6.675,0.485267
6.75,0.485698
6.825,0.48747
6.9,0.490308
6.975,0.494426
7.05,0.499531
7.125,0.505336
7.2,0.51123
7.275,0.516537
7.35,0.52083
7.425,0.523119
7.5,0.522863
7.575,0.519831
7.65,0.514879
7.725,0.507994
7.8,0.500627
7.875,0.493342
7.95,0.486654
8.025,0.481481
8.1,0.477863
8.175,0.4765
8.25,0.477196
8.325,0.479803
8.4,0.484552
8.475,0.490947
8.55,0.498258
8.625,0.506076
8.7,0.513267
8.775,0.518637
8.85,0.521426
8.925,0.521046
9,0.517553
9.075,0.511947
9.15,0.505498
9.225,0.499212
9.3,0.493809
9.375,0.490258
9.45,0.488949
9.525,0.48949
9.6,0.491875
9.675,0.495864
9.75,0.500726
9.825,0.505336
9.9,0.508928
9.975,0.510716
10.05,0.510195
10.125,0.507752
10.2,0.503738
10.275,0.499065
10.35,0.494197
10.425,0.490374
10.5,0.487843
10.575,0.487302
10.65,0.48829
10.725,0.49133
10.8,0.49569
10.875,0.501259
10.95,0.507221
11.025,0.512917
11.1,0.517554
11.175,0.52071
11.25,0.521764
11.325,0.520951
11.4,0.517899
11.475,0.513599
11.55,0.507936
11.625,0.501757
11.7,0.495388
11.775,0.489191
11.85,0.483584
11.925,0.479165
12,0.475885
12.075,0.474757
12.15,0.475464
12.225,0.478406
12.3,0.483805
12.375,0.491617
12.45,0.501272
12.525,0.512394
12.6,0.523457
12.675,0.532325
12.75,0.53795
12.825,0.538977
12.9,0.534688
12.975,0.526533
13.05,0.516008
13.125,0.504693
13.2,0.493754
13.275,0.484082
13.35,0.476137
13.425,0.47022
13.5,0.466535
13.575,0.465151
13.65,0.465819
13.725,0.469214
13.8,0.474927
13.875,0.482974
13.95,0.492988
14.025,0.50517
14.1,0.517398
14.175,0.52882
14.25,0.537374
14.325,0.541426
14.4,0.539927
14.475,0.533765
14.55,0.52413
14.625,0.512702
14.7,0.5007
14.775,0.489808
14.85,0.480545
14.925,0.473402
15,0.468465
15.075,0.465892
15.15,0.465829
15.225,0.467992
15.3,0.472591
15.375,0.479186
15.45,0.487481
15.525,0.497226
15.6,0.507453
15.675,0.517354
15.75,0.525541
15.825,0.53087
15.9,0.532535
15.975,0.530168
16.05,0.524428
16.125,0.516339
16.2,0.507198
16.275,0.498217
16.35,0.490422
16.425,0.484148
16.5,0.479847
16.575,0.477618
16.65,0.4773
16.725,0.478699
16.8,0.481703
16.875,0.486035
16.95,0.491593
17.025,0.497485
17.1,0.503342
17.175,0.508346
17.25,0.512315
17.325,0.514788
17.4,0.515408
17.475,0.514136
17.55,0.511697
17.625,0.508109
17.7,0.504196
17.775,0.500467
17.85,0.497371
17.925,0.495226
18,0.493974
18.075,0.494323
18.15,0.495693
18.225,0.497828
18.3,0.500578
18.375,0.503277
18.45,0.505396
18.525,0.506478
18.6,0.506172
18.675,0.50479
18.75,0.501971
18.825,0.499068
18.9,0.495806
18.975,0.493392
19.05,0.491605
19.125,0.491002
19.2,0.491371
19.275,0.492875
19.35,0.495378
19.425,0.498744
19.5,0.502837
19.575,0.507425
19.65,0.512128
19.725,0.516921
19.8,0.520707
19.875,0.522806
19.95,0.522131
20.025,0.518862
20.1,0.512801
20.175,0.505025
20.25,0.4966
20.325,0.488635
20.4,0.481942
20.475,0.477283
20.55,0.474454
20.625,0.47382
20.7,0.475557
20.775,0.479277
20.85,0.484764
20.925,0.491825
21,0.500113
21.075,0.509311
21.15,0.518613
21.225,0.527209
21.3,0.533703
21.375,0.537151
21.45,0.535827
21.525,0.529965
21.6,0.520494
21.675,0.508885
21.75,0.497007
21.825,0.486361
21.9,0.47745
21.975,0.471015
22.05,0.466956
22.125,0.46529
22.2,0.465807
22.275,0.468978
22.35,0.47409
22.425,0.481632
22.5,0.490861
22.575,0.501642
22.65,0.513036
22.725,0.524103
22.8,0.533432
22.875,0.539446
22.95,0.540207
23.025,0.535703
23.1,0.526926
23.175,0.51546
23.25,0.503429
23.325,0.492146
23.4,0.482653
23.475,0.475311
23.55,0.470001
23.625,0.46742
23.7,0.466861
23.775,0.46839
23.85,0.472068
23.925,0.477868
24,0.485395
24.075,0.494269
24.15,0.503999
24.225,0.513967
24.3,0.522677
24.375,0.528867
24.45,0.531607
24.525,0.530107
24.6,0.525165
24.675,0.517529
24.75,0.508751
24.825,0.499887
24.9,0.49218
24.975,0.485876
25.05,0.481541
25.125,0.478998
25.2,0.477931
25.275,0.479095
25.35,0.481562
25.425,0.485477
25.5,0.490271
25.575,0.495797
25.65,0.501461
25.725,0.506551
25.8,0.510726
25.875,0.513452
25.95,0.514471
26.025,0.513757
26.1,0.511644
26.175,0.508402
26.25,0.504753
26.325,0.501068
26.4,0.497707
26.475,0.495395
26.55,0.4939
26.625,0.493885
26.7,0.495271
26.775,0.497414
26.85,0.499923
26.925,0.50268
27,0.504677
27.075,0.505599
27.15,0.505335
27.225,0.503694
27.3,0.501418
27.375,0.49874
27.45,0.495957
27.525,0.493868
27.6,0.49254
27.675,0.491772
27.75,0.491869
27.825,0.493014
27.9,0.494801
27.975,0.497463
28.05,0.501074
28.125,0.505459
28.2,0.510422
28.275,0.515493
28.35,0.519755
28.425,0.522324
28.5,0.521939
28.575,0.518508
28.65,0.512135
28.725,0.504401
28.8,0.496333
28.875,0.489013
28.95,0.483205
29.025,0.479101
29.1,0.476686
29.175,0.475853
29.25,0.477036
29.325,0.479612
29.4,0.483819
29.475,0.489707
29.55,0.497014
29.625,0.505333
29.7,0.514404
29.775,0.523563
29.85,0.530979
29.925,0.535489
30,0.535487
